idcode	birth_yr75	age75	race75	grade75	not_smsa75	south75	ttl_exp75	tenure75	hours75	ln_wage75
80										
81										
82										
83										
84										
85										
86	44	31	1	17	0	0	6.346154	3.416667	40	2.27692
87										
88										
89										
91										
92										
93										
94	45	29	2	10	0	0	2.384615	1.916667	35	1.910543
95	50	24	2	11	0	0	3.75	2.833333	48	1.012828
96	51	23	2	11	0	0	1.916667	1.916667	35	1.910543
97	50	24	2	9	0	0	2.416667	2.416667	40	1.53585
98	47	27	2	11	0	0	6.288462	4.416667	28	1.892888
99	50	24	2	12	0	0	5.166667	5.166667	35	1.980535
100										
103										
104	47	27	1	17	0	0	5.333333	5.333333	30	2.718134
105										
106										
107	44	30	2	8	0	0	3.429487	2.333333	35	.7553598
108										
109										
110										
111	43	31	1	5	0	0	7.980769	3.416667	35	1.57507
112										
114	50	25	2	12	0	0	2.096154	1.833333	38	1.440539
115										
117										
118	45	30	3	8	0	0	1.198718	.3333333	14	1.312706
119	52	22	2	12	0	0	.8461539	.5833333	40	.9162904
120										
121	48	26	2	12	0	0	7.25	7.25	37	2.048128
122										
123										
124										
125										
126	48	26	2	12	0	0	6.25	6.25	38	2.145615
127										
128	52	23	1	12	0	0	5.666667	5.666667	38	1.832581
129										
130										
131										
132	51	23	1	10	0	0	2.801282	.0833333	20	1.217396
133										
134	46	28	1	12	0	0	2.416667	2.416667	21	1.479759
135										
136										
137										
138										
139										
141										
142										
143	51	23	1	15	0	0	2.5	.5	40	2.082393
144										
145										
146	51	23	1	14	0	0	2.884615	1.916667	38	1.585505
147	47	27	1	12	0	0	6.333333	6.333333	37	2.019397
149										
150										
151										
152										
153	52	22	1	12	0	0	5.128205	3.333333	38	1.539479
156	51	23	2	11	0	0	2.198718	.4166667	40	1.53585
158	46	28	2	12	0	0	7.153846	7	35	2.086594
159	51	23	1	11	0	0	4.692308	3.916667	40	1.846004
160										
161										
162	51	23	1	8	0	0	7.25	7.25	40	1.440539
163										
164	50	24	1	16	0	0	5.141026	1.333333	30	2.054643
165										
166										
167										
168										
169										
170										
171	45	29	1	14	0	0	7.153846	6.083333	35	2.549762
172	43	31	1	15	0	0	5.602564	2.833333	10	2.788092
173	45	29	2	12	0	0	7.506411	.1666667	35	1.756808
174	44	30	1	12	0	0	7.416667	7.416667	35	2.078174
175										
176	50	24	2	12	0	0	2.903846	2.083333	40	1.553868
177										
178										
180										
181										
182										
183	45	29	1	12	0	0	4.967949	1	40	1.799611
184										
185	50	24	1	15	0	1	6.429488	0	40	2.35683
186	48	26	1	11	0	0	5.365385	2.583333	40	1.217396
187	50	24	1	11	0	0	3.25	.5833333	40	1.539479
188	46	28	1	12	0	0	1.25	1.25	30	1.564525
189	50	24	1	16	0	0	2.083333	2.083333	45	1.935235
190										
191										
192										
193										
194										
195										
196	47	27	1	12	0	0	6.775641	1.5	40	1.762622
198										
199										
200										
201										
202										
203	46	28	1	11	0	1	5.583333	5.583333	38	1.818976
204										
205										
206										
207										
208										
209										
210	50	24	2	11	0	0	4.833333	4.833333	40	1.63939
211	48	26	2	11	0	0	2.666667	2.666667	40	1.90553
212	50	24	2	13	0	0	6.769231	5.583333	40	1.918015
213	44	30	1	10	0	0	4.692307	1.083333	40	1.742124
214										
215	51	23	1	16	0	0	4.525641	1.75	40	1.440539
216	48	26	1	15	0	0	5.339744	.6666667	38	1.674821
217	50	24	1	15	0	0	4.301282	0	37	1.217396
218	52	22	1	12	0	0	5.653846	1.916667	40	1.910543
219	53	22	1	13	0	0	5.858974	.5833333	32	1.289716
220	49	25	1	12	0	0	6.160256	5.25	35	1.874915
221										
222										
223	50	24	1	16	0	0	4.320513	.75	40	2.056805
224										
225										
226										
227	46	28	1	15	0	1	6.942307	1.75	40	1.440539
228	46	28	1	16	0	1	4.538462	1.833333	37	1.779864
229										
230										
231										
232	50	24	1	18	0	0	2.391026	2.083333	27	1.217396
233	52	22	1	16	1	0	1.141026	.5	38	1.539479
235	50	24	1	16	0	0	2.083333	2.083333	40	1.885225
236										
237										
238	45	29	1	14	0	0	7.48718		38	2.080285
239										
242	48	26	1	12	0	0	6.782051	.75	4	.1957443
243										
244										
245										
246	48	27	1	13	0	0	5.826923		40	1.742124
247										
250										
251										
252	50	25	1	12	0	0	6.288462	1	40	1.90553
253										
254	49	25	1	12	0	0	4.711538	2.333333	40	1.582039
255										
256										
257	49	25	2	16	0	0	2.538461	2	50	1.837972
258										
259										
260										
261										
262										
263										
264	52	22	1	13	0	0	2.769231	2.666667	32	1.321756
265										
266										
267										
268	50	24	1	11	0	0	1.083333	.8333333	24	1.317241
269	48	26	1	16	0	0	4.153846	.4166667	40	2.115523
270										
271										
272	47	28	1	12	0	0	6.480769	4.583333	40	1.440539
273	46	28	1	12	0	0	7.057693	6.916667	40	1.742124
275										
276	53	21	1	12	0	0	2.666667	2.666667	25	1.335179
278	51	23	1	12	0	0	5.692307	4.25	40	1.968811
279										
280										
282	52	22	1	14	0	1	2.846154	1.916667	40	2.03276
283	49	25	1	9	0	0	2.211539	.0833333	16	1.217396
284										
285										
286	53	22	1	12	0	0	3.5	3.5	35	1.718171
287	46	28	1	12	0	0	1.596154	.3333333	8	1.217396
288										
289										
290										
291										
292										
293										
294	53	21	1	12	0	0	4.416667	4.416667	36	1.546699
296	44	30	1	12	0	0	4.326923	2.583333	32	1.75972
297										
298										
299										
300										
301										
302										
303										
304	43	31	1	17	0	0	5.519231	4.333333	45	2.312669
305										
306	51	24	1	14	0	0	5.160256	2.333333	40	1.702904
307	53	21	1	12	1	0	3.416667	3.416667	40	1.681129
308										
309	46	28	1	12	0	0	3.692308	1.5	38	1.674821
311										
312										
313										
314	47	27	1	12	0	0	3.967949	3.25	42	1.285054
315										
316	51	23	1	12	0	0	2.5	2.5	37	.5242487
318										
319										
320										
321	47	27	1	12	0	0	7.583333	7.583333	40	1.739161
322										
324	44	31	1	12	0	0	4.673077	4.5	38	2.052476
325	53	21	1	12	0	0	4.134615	.75	32	.4623728
326	43	31	1	12	0	0	2.333333	2.333333	12	1.256616
327	50	24	1	9	0	0	1.583333	1.583333	20	.1675734
329										
330										
331										
332	52	22	2	9	0	0	2.711539	.3333333	40	1.399717
333										
334										
335	50	24	1	12	0	0	5.50641	.4166667	43	1.592402
336	44	30	1	12	0	0	1.416667	1.416667	20	2.028326
337	51	23	1	12	0	0	15.5	15.5	38	2.117557
338	47	27	1	14	0	0	1.480769	.3333333	15	1.727221
339	52	22	1	13	1	0	3.532051	2.083333	38	1.75972
340	42	32	1	13	0	0	3.884615	.0833333	40	1.777012
341	47	27	2	14	0	0	6.583333	6.583333	40	2.056805
342										
344	52	22	1	12	0	0	3.596154	1.583333	40	1.53585
345										
346	43	31	1	10	0	0	1.057692	0	38	1.622861
347	51	23	1	14	0	0	5.583333	3.666667	40	1.989816
348	49	25	1	15	0	0	6.403846	5.916667	40	2.056805
349	53	21	1	14	0	0	3.371795	.25	20	1.335179
350	48	26	2	14	0	0	4.333333	4.333333	38	2.107342
351										
352										
353	52	22	1	10	0	0	5.666667	5.666667	5	3.925446
354										
355	46	28	1	12	0	0	6.333333	6.333333	27	1.910543
356										
358	43	32	1	12	0	0	12.32051	4	15	1.564525
359										
360										
361	50	25	1	9	0	0	1.923077	.5833333	30	1.335179
362	49	25	1	12	0	0	3.807693	1.5	40	1.622861
363										
366	48	27	1	12	0	0	5.884615	2.333333	28	1.440539
367										
368										
369	51	23	1	12	0	0	5.551282	4	35	2.043762
370										
371										
372										
376	46	28	1	12	0	0	4.634615	4.083333	40	2.082393
377	50	25	1	16	0	0	3.679487	1	40	2.35683
379	45	30	1	13	0	0	9.48718	6.75	40	1.622861
380	52	23	1	12	0	0	5.192307	.9166667	35	1.989816
381	50	24	1	12	0	0	5.25	5.25	40	1.498808
382	45	29	1	12	0	0	9.326923	.25	36	1.952164
383										
384	47	27	1	13	1	0	5.519231	.3333333	40	1.217396
385										
386	48	26	1	16	0	0	4.634615	4.583333	40	2.624717
387	52	23	1	16	1	1	2.608974	.4166667	20	2.017152
388	47	27	1	14	0	0	7.083333	7.083333	40	1.846004
389										
390	46	28	1	16	0	0	5.416667	5.416667	35	2.101163
391										
392										
393	47	27	2	11	1	1	2.25	.8333333	25	1.266185
394										
395	51	23	1	16	1	0	4.346154	.4166667	40	1.378663
396	51	23	1	14	0	0	3.403846	.4166667	20	1.335179
397	51	23	1	13	0	0	3.903846	.1666667	40	1.90804
398										
399	50	24	1	16	0	0	4.519231	1.666667	40	2.073936
400										
401	46	28	2	17	0	0	4.096154	1.25	40	2.445573
402	52	22	1	12	0	0	2.455128	2.333333	40	1.5175
403										
404	47	27	1	12	0	0	4.211538	.8333333	10	1.217396
406	52	23	1	12	0	0	2.083333	2.083333	40	1.606053
407										
408										
409	51	23	1	14	0	0	3.871795	2.083333	37	1.67798
410										
411										
412										
413										
414	51	23	1	16	0	0	1.897436	1.666667	37	1.568052
415										
416	51	23	1	9	0	0	2.615385	.9166667	45	1.344028
417	53	21	1	12	0	0	4.032052	.3333333	36	1.266185
418										
419										
420										
421	49	25	1	12	0	0	2.596154	0	40	1.266185
422										
423	46	29	1	12	1	1	3.185897	1.083333	30	1.952164
424										
425										
426										
427	51	23	1	12	0	0	10.20513	.9166667	40	1.671651
428	52	22	1	12	1	1	6.730769	.25	48	1.498808
429										
430	50	24	1	15	1	0	4.378205	.5	10	2.228997
431	52	22	1	16	0	0	4.839744	.4166667	32	1.289716
432										
433	44	30	1	13	0	0	1.083333	1.083333	15	.956031
434										
435	47	27	1	12	0	0	7.076923	7	40	1.989816
436	50	24	1	12	0	0	6.480769	4.916667	40	1.989816
437										
438										
439										
440	51	23	1	11	1	0	3.557692	2.25	50	1.882658
441										
442	48	26	1	18	0	0	5.525641	3.416667	35	2.069681
443	51	23	1	13	0	0	4.26282	2.583333	38	1.63939
444	49	25	1	16	0	0	3.596154	.1666667	15	2.197599
445	51	24	1	17	1	0	.8461539	.1666667	4	2.133687
446	46	28	1	12	0	0	.9230769	.4166667	40	1.846004
447										
448	49	25	1	16	0	0	2.903846	.6666667	35	1.910543
449										
450	49	25	1	14	1	0	6.192308	.5	12	1.176573
451										
452										
453										
454	53	21	1	12	1	0	4.858974	3.5	40	1.897964
455	49	25	1	13	0	0	2.230769	.3333333	37	1.5175
456	52	22	1	12	0	0	3.384615	2.5	35	1.622861
457	49	25	1	14	0	0	4.788462	.4166667	38	1.942525
458										
459	49	25	1	8	0	0	7.634615	5.666667	80	2.113483
460										
461										
462										
463	49	25	1	8	1	0	4	4	5	.5242487
464	52	22	2	8	1	0	.5833333	.5833333	40	1.166102
465	52	22	1	12	1	1	3.5	3.5	40	1.399717
466										
467										
469	53	21	1	11	1	0	2.083333	2.083333	35	1.3528
470										
471										
472										
474	52	22	1	12	0	0	1.583333	1.583333	40	1.025024
475										
476										
477										
478										
479										
480	50	24	1	12	1	0	4.75	4.75	40	1.77415
481	51	23	1	12	1	0	4.583333	4.583333	38	1.937671
482										
483										
484										
485										
486										
487	52	22	2	12	0	0	6.538461	1.25	40	1.083864
488										
489										
490	50	24	1	12	1	0	4.371795	1.166667	40	1.702904
491										
492	49	25	1	12	0	0	4.884615	3.166667	40	2.010388
493	50	24	1	12	0	0	5.660256	1.416667	30	2.27692
494	53	21	1	12	0	0	1.916667	1.916667	33	2.254133
495										
496	48	26	1	12	0	0	6.692307	5	40	2.252357
497										
498										
499										
500	51	23	1	12	0	0	2.134615	2.083333	40	1.217396
501										
502										
504										
505	52	23	1	14	1	0	5.333333	5.333333	38	2.017152
506										
507										
508	45	29	1	12	1	0	.5769231	.3333333	9	1.166102
509										
510										
511	53	21	1	12	0	0	4.153846	.5833333	40	1.874915
512	53	21	1	12	0	0	5.185898	3.5	40	1.762622
513										
515	48	26	1	17	0	0	4.416667	4.416667	40	2.234436
516	52	22	1	12	0	0	5.096154	.5	40	1.217396
517										
518	45	29	1	12	1	0	3.923077	3.583333	20	1.794009
519										
520	43	31	1	10	0	1	5.903846	.3333333	40	1.440539
521	49	25	1	7	0	0	3	.5833333	40	1.348423
522										
523										
524	49	25	1	12	0	0	12.86538	0	40	1.521197
526										
527										
528	50	25	1	12	0	0	6.833333	1.833333	40	1.460342
529	51	23	1	16	0	1	2.365385	1.416667	45	1.874915
531	47	27	1	16	0	0	4.75	4.75	20	2.970934
532	51	23	1	16	1	0	1.987179	.5	40	1.440539
533										
534	46	28	1	12	0	0	4.269231	1.166667	40	1.665281
536	49	25	1	12	0	0	6.916667	6.916667	40	2.021636
537										
538										
539	52	22	1	16	0	0	3.884615	.3333333	40	1.90804
540										
541										
542										
543										
544										
545										
546	46	28	1	12	0	0	1.673077	.9166667	20	1.312706
547	46	28	1	12	0	0	6.102564	.25	40	1.665281
548	49	25	1	12	0	0	4.384615	1.75	12	1.440539
549										
550										
551										
553										
554										
555	52	22	1	12	0	0	4.288462	1.833333	40	1.910543
557										
558										
560	50	24	2	12	0	0	5.134615	0	35	1.872321
561										
562	44	31	2	12	0	0	1.833333	1.833333	30	1.378663
563										
564										
565	48	26	1	12	0	0	7.076923	4.75	35	1.874915
566	52	23	1	10	0	0	1.480769	0	24	1.440539
567	49	25	1	11	0	0	3.615385	.4166667	12	1.487423
568										
570	51	23	2	16	0	0	1.230769	.5	40	1.867113
571	53	21	2	15	0	0	1.692308	.25	44	1.645926
572										
573										
574										
575	52	22	1	11	0	0	2.083333	2.083333	31	1.935235
576										
577	52	22	2	9	0	0	1.794872	1	40	1.335179
579										
580	47	27	1	17	0	0	2.916667	2.916667	35	1.903015
582										
584	46	28	1	12	0	0	1.333333	1.333333	35	1.895429
585	45	30	1	12	0	0	4.333333	4.333333	38	1.753889
586	52	23	2	12	0	0	.7307693	.4166667	30	2.028326
587	45	29	1	18	0	0	6.980769	2.416667	37	2.642911
588										
589	52	22	1	10	0	0	4.192307	.4166667	37	1.546699
590										
591	48	26	1	12	0	0	6.846154	1.833333	40	2.133687
593	50	24	2	12	0	0	5.5	5.5	40	1.399717
594										
595	48	27	1	12	1	0	4.769231	.25	40	1.53585
596	49	25	1	12	0	0	7.583333	7.583333	48	1.913039
597										
598										
599	45	29	2	11	0	0	5.884615	2	27	1.927892
600										
601	46	28	1	7	0	0	7	7	35	1.887786
602	43	31	2	12	0	0	7.083333	7.083333	40	1.971168
604	45	29	1	12	1	0	.3333333	.3333333	40	1.217396
606	45	29	1	16	0	0	6.057693	5.416667	50	1.872321
608	43	31	1	16	0	0	1.916667	1.916667	23	1.756808
609										
612										
614										
615										
616										
617	46	28	1	17	0	0	5.096154	1.416667	40	2.608677
618										
619	44	30	1	9	0	0	5.480769	2.333333	21	1.391349
620										
621										
622										
623										
624	43	31	1	12	0	0	.3333333	.3333333	3	1.872321
625										
626	52	22	1	16	0	0	3.75	.3333333	18	1.399717
627										
628	43	31	1	12	0	0	4.333333	4.333333	28	1.420336
630	51	23	1	12	0	0	5	2	37	1.853972
633										
634										
635	47	27	1	12	0	0	1.865385	1.083333	38	1.687399
636	46	28	2	12	0	0	3.089744	1.333333	31	1.335179
637										
638	50	24	1	16	0	0	3.416667	3.416667	38	2.319335
639										
641										
642	45	29	1	17	0	0	6.788462	2.25	40	2.35683
643										
644										
645										
646	46	29	1	16	0	0	7.115385	2.25	8	2.499717
647										
648										
649										
651										
652	46	28	1	12	0	0	7.038462	7	35	1.944944
653	49	25	1	12	0	0	6.583333	6.583333	35	2.012647
654										
655										
656	45	29	1	10	0	0	7.25	7.25	32	1.585505
658	52	22	1	13	0	0	3.5	1.25	35	1.796814
659										
660										
661										
663	51	23	1	12	0	0	4.666667	4.666667	35	2.216187
664										
665	48	26	1	8	0	1	3.326923	.0833333	25	1.910543
666	47	27	1	18	0	0	5.224359	2.833333	60	1.952164
669										
670	43	31	1	16	0	0	6.916667	6.916667	40	2.182477
671										
672										
673										
674	47	27	2	12	0	0	2.615385	1.25	32	1.925431
675	49	25	1	18	0	0	2.211539	1.25	40	2.133687
676	52	22	1	14	0	0	2.769231	2.5	29	2.45577
677										
678	42	32	2	9	0	0	2.141026	1.75	30	1.037072
679										
681	46	28	2	12	0	0	3.570513	2.333333	84	.8888915
683										
684										
685										
686										
687	53	21	1	12	0	0	6.141026	3.916667	40	1.777012
688	49	25	1	9	0	0	1.961539	0	25	1.805182
689	51	23	1	15	0	0	4.314103	1.416667	35	1.872321
690	48	26	1	15	0	0	8.096153	5.416667	38	2.408283
691										
692										
693										
694										
695										
696										
697	46	28	1	14	0	0	4.557693	3.416667	12	2.604939
698										
699										
700										
701										
703										
705										
706	46	28	1	12	0	0	6.269231	4.833333	40	2.19651
707										
708										
709	47	28	2	14	0	0	1.576923	.5833333	22	1.622861
710	48	26	1	17	0	0	3.25	1.166667	35	1.83528
711										
712										
714										
715										
716	49	26	1	12	0	0	6.916667	6.916667	40	2.001297
718										
719										
720										
722										
723										
724										
725										
726										
727	50	24	1	12	0	0	5.583333	5.583333	37	1.964083
728										
729										
730	44	30	1	12	0	0	6.916667	6.916667	38	2.080285
731	46	28	1	12	1	1	6.134615	.4166667	40	1.910543
732	48	27	1	16	0	0	5.480769	3.583333	35	1.756808
733										
734	49	25	1	16	0	0	6.128205	2.25	40	1.975862
735	46	28	1	16	0	0	5.532051	.4166667	35	3.14456
736										
737										
738	45	29	1	12	0	0	6.923077	4.916667	70	1.690519
739	49	25	1	13	0	1	6.884615	.4166667	35	2.133687
740	53	21	1	12	0	0	2.75	2.75	35	2.073936
741										
742	47	27	1	16	0	0	5.583333	5.583333	40	2.430824
744										
745	49	25	1	12	0	0	4.961538	4.333333	40	1.910543
746										
747										
748	49	25	1	12	0	0	7.25	6.916667	40	2.082393
749										
750										
751	44	30	1	13	0	0	5.993589	.1666667	20	1.217396
752										
753										
754	52	22	1	12	0	0	3.057692	.5	36	1.335179
756										
757										
758										
759	50	24	2	11	0	1	2.634615	1	40	1.813481
760										
761										
762	47	27	2	13	0	0	5.826923	4.083333	35	2.227176
763										
764	44	30	2	11	0	0	5.224359	4.75	40	1.807956
765										
766										
767										
768	50	24	2	12	0	0	5.217948	.4166667	37	1.779864
769										
770										
771										
772										
773	51	24	1	16	0	1	1.801282	.4166667	25	1.217396
775	52	22	1	16	0	0	3.108974	.0833333	35	1.910543
776										
777										
778	42	32	1	13	0	0	3.980769	1.416667	40	1.702904
779										
780										
781										
783										
784										
785										
786										
787	52	22	1	13	0	0	4.711538	.4166667	40	1.28037
789										
790										
791	52	23	1	16	0	0	1.25	.3333333	25	1.335179
792	52	23	1	10	0	0	1.576923	.25	37	1.444531
793										
794										
795										
796	50	24	1	12	0	0	5.288462	5.25	40	2.001297
797	47	27	1	10	0	0	6.083333	6.083333	38	2.080285
798										
800										
801	48	26	2	16	0	0	3.24359	.4166667	35	2.227176
802	49	25	1	12	0	0	7.583333	7.583333	35	2.529774
803										
804	51	23	1	12	0	0	4.846154	3.583333	37	1.742124
805										
807	47	27	1	12	0	0	7.320513	5.25	30	2.287265
808	49	25	1	12	0	0	5.557693	.25	40	1.777012
809	47	27	1	12	0	0	6.583333	6.583333	37	1.818976
810										
811										
812										
813										
814										
815										
816	52	23	2	16	0	0	3.416667	1.416667	40	1.777012
817	45	30	2	11	0	0	2.173077	.3333333	36	1.217396
818										
819	46	29	1	16	0	0	2.25	.6666667	20	1.217396
820	46	28	1	18	0	1	5.878205	4.416667	45	2.043762
821	49	25	1	12	0	0	6.673077	5.416667	35	1.980535
822	50	24	1	12	0	0	4.74359	.0833333	25	1.553868
823	53	21	1	12	0	0	.2307692	.1666667	30	.8094275
824	44	30	1	10	1	0	1.416667	1	40	1.762622
825										
826										
827										
828	45	30	1	15	0	0	6.923077	6.25	45	2.299201
829	50	24	1	14	0	0	5.019231	2.416667	35	1.3528
830	47	27	1	11	0	0	2.416667	2.416667	20	1.885225
831	44	30	1	12	0	0	6.5	.1666667	40	1.687399
832										
834										
835										
836										
837	52	22	1	12	1	1	3.5	1	40	1.63939
839	49	25	1	12	0	0	6.538462	6.333333	40	2.35683
840										
841	50	24	1	12	0	0	4.666667	4.666667	40	.70657
842	48	26	1	12	0	0	7.378205	3.583333	35	1.874915
843										
844	48	26	1	12	0	0	4.557693	2.916667	40	1.479759
845										
846										
847	47	27	1	14	0	0	2.570513	0	69	.9429587
848	52	22	1	12	0	0	2.846154	.4166667	40	1.266185
849	53	21	1	12	0	0	3.666667	3.666667	38	1.922965
850										
851	47	27	1	12	0	0	5.01282	0	35	.6552764
852										
853										
855	52	22	1	12	0	0	4.333333	3.916667	40	1.779864
856	50	25	2	12	0	0	3.519231	.0833333	40	2.264575
857	52	22	2	12	0	0	4.666667	4.666667	40	1.622861
859	52	22	1	12	0	0	4.653846	4.416667	35	2.151526
860										
861	51	23	1	16	0	0	2.00641	.75	40	1.498808
862	51	23	1	12	0	0	2.884615	1.833333	40	1.622861
863										
864	44	30	1	12	0	0	2.961539	1	30	2.133687
866										
867	44	30	1	16	0	0	8.5	8.5	40	2.216187
868	47	27	1	8	0	0	1.961538	.3333333	20	1.217396
869										
870										
871										
872										
873										
874										
875										
876										
877	51	24	1	12	0	1	2.538462	1.416667	40	1.616172
878										
880	52	22	1	12	1	0	1.666667	1.666667	40	2.121614
881										
882	51	23	1	12	1	0	2.294872	.4166667	30	1.217396
884										
885	52	23	1	16	1	0	1.480769	.5833333	35	1.217396
888										
889	44	30	1	12	1	0	1.326923	.5	20	1.217396
890										
891										
895										
896	45	29	1	16	0	0	4.724359	2.666667	38	1.412139
897	53	21	1	12	1	0	2.807692	.5	40	1.217396
898	48	26	1	16	0	0	4.519231	3.083333	55	1.696731
899	47	27	1	12	0	0	2.423077	1.75	40	1.217396
900	51	23	1	12	0	1	3.333333	.5	40	1.553868
901										
902	49	25	1	13	1	0	3.788462	2.5	37	1.440539
903	50	24	1	16	0	0	2.333333	2.333333	45	1.785546
904										
905	52	22	1	12	1	0	4.583333	4.583333	35	1.690519
906										
907										
908	51	23	1	16	1	0	2.532051	1.5	40	1.832581
909										
910										
911	46	28	1	12	0	0	1.99359	1.666667	40	1.832581
912										
913										
914	43	31	1	18	0	0	4.403846	.5833333	85	1.176573
915	45	29	1	18	0	0	1.980769	.5833333	50	1.994424
916	47	27	1	18	0	0	2.75	1.666667	35	2.19384
917										
918										
919										
920										
922										
924										
925	49	26	1	12	1	0	6.403846	1.416667	40	1.217396
926	49	25	1	12	1	0	3.230769	.1666667	24	1.572356
927										
928	52	22	1	12	0	1	4.602564	1.666667	40	1.53585
929										
932	46	28	1	12	0	0	5.782052	1.416667	35	1.674821
933										
934										
935	51	23	1	13	0	0	2.916667	2.916667	25	1.095228
936	44	30	1	16	0	1	6.461538	2.416667	24	2.539152
937	48	26	1	12	0	0	5.544872	.5	40	1.599251
938	45	29	1	16	0	1	2.717949	2	40	1.932793
939										
940	43	31	1	11	1	0	7	7	40	1.582039
941										
942										
943	42	32	1	12	1	0	5.346154	1	40	2.058963
944										
945										
947										
948										
949										
950										
951	48	26	1	11	1	1	5.980769	4.416667	20	1.748024
952										
953	47	27	1	12	1	0	3.057692	1.583333	40	1.553868
954										
955										
956	46	28	1	10	0	1	1.538462	.5	33	1.217396
957	48	26	1	12	1	0	6.307692	.6666667	40	1.622861
958										
959										
960	47	27	1	14	1	0	5.634615	1.666667	16	1.5175
961	48	26	1	13	1	0	3.826923	1.583333	25	.5242487
962										
964										
965	44	30	1	13	1	0	3.294872	.1666667	45	1.335179
966	49	25	1	7	1	0	3.038461	.6666667	40	1.217396
967										
968	48	26	1	12	1	0	6	.5833333	40	1.266185
969	46	28	1	12	0	0	3.615385	.5833333	40	1.736189
970	51	23	1	12	1	0	4.153846	1.333333	40	1.53585
972										
973										
975										
976	51	23	1	14	0	0	3.25	.25	40	1.53585
977										
978										
979										
980	51	23	1	14	0	0	2.557692	2.083333	25	2.094945
981										
982	51	23	1	12	1	0	4.788462	3.666667	38	1.53585
983										
984	49	25	1	13	1	0	3.461539	1.166667	40	1.880084
985										
986										
987	51	23	1	12	0	1	3.698718	1.083333	15	1.370117
988	53	21	1	12	1	0	2.00641	.5	34	1.312706
989										
990										
991	46	28	1	15	1	0	6.833333	6.833333	40	2.35683
992										
993	47	28	1	15	1	0	7.416667	7.416667	40	2.35683
994										
995										
996										
997										
998										
999	47	27	1	10	1	0	.9166667	.9166667	40	1.217396
1000										
1001	42	32	1	12	1	0	3.480769	.25	50	1.166891
1002										
1003	49	25	1	12	1	0	7.5	7.5	37	1.571567
1004										
1005	46	29	1	9	1	0	4.5	.6666667	45	2.421868
1006										
1007	48	26	1	12	0	0	2.935897	1.75	25	1.112035
1008										
1009										
1010	46	28	1	12	0	0	7	6.916667	40	2.041571
1011	51	23	1	14	0	0	6.647436	1.666667	40	2.316008
1013	47	27	1	13	0	0	5.576923	4.333333	40	1.788375
1014										
1015										
1016	46	28	1	16	0	0	6.903846	5	45	2.084496
1017										
1018	44	30	1	12	0	0	1.108974	0	40	1.227345
1019										
1020	51	23	2	11	0	0	1.916667	1.916667	28	1.57507
1021	53	21	2	12	0	0	4.25	.3333333	40	2.028326
1022										
1023	44	30	2	14	0	0	8.730769	2	40	2.377416
1025										
1026										
1027	50	24	1	16	0	0	3.198718	1.416667	40	1.895429
1028	49	25	1	12	0	0	5.384615	.6666667	40	1.53585
1029	49	25	1	16	0	0	4.192307	.8333333	40	2.182477
