idcode	birth_yr85	age85	race85	grade85	not_smsa85	south85	ttl_exp85	tenure85	hours85	ln_wage85
210	50	34	2	11	0	0	13.00641	8.5	40	1.248658
211										
212	50	34	2	13	0	0	15.58333	15.58333	40	1.871251
213	44	40	1	10	0	0	13.46154	10.91667	40	1.836159
214	53	31	1	10	0	0	4.23718	1.25	30	1.099209
215	51	33	1	16	0	0	12.50641	.4166667	40	1.469227
216										
217										
218										
219	53	31	1	13	0	0	13.41667	5.416667	40	1.793848
220	49	35	1	12	0	0	14.34615	3.5	40	2.192834
221	47	37	1	16	0	0	6.525641	1.583333	11	1.682009
222	50	34	1	16	0	0	10.30128	2.833333	40	2.154093
223	50	34	1	16	0	0	12.6859	5.333333	45	2.135205
224	49	35	1	13	0	0	7.346154	1.166667	20	1.706701
225										
226	53	31	1	16	0	1	4.25	3.25	40	1.781853
227										
228										
229	47	37	1	16	0	0	6.634615	3.75	16	2.128872
230	52	32	1	17	0	0	10.16667	3.666667	40	2.136264
231	45	39	1	16	0	0	7.128205	6.333333	30	2.705658
232										
233	52	32	1	16	1	0	10.5	10.5	38	1.754329
235										
236	52	33	1	18	0	0	6.673077	.3333333	40	3.165127
237	51	33	1	17	0	0	8.673077	.1666667	40	1.618358
238										
239										
242	48	36	1	12	0	0	12.60897	4.25	20	1.394326
243	52	32	1	18	0	0	14.1859	5.083333	38	2.512741
244										
245										
246										
247										
250	44	40	1	18	0	1	6.006411	.4166667	50	1.93017
251										
252	50	35	1	12	0	0	14.94231	10.91667	40	1.796824
253										
254	49	35	1	12	0	1	12.98077	6.333333	40	2.19583
255	42	42	2	14	0	0	21.25	21.25	40	2.375156
256										
257	49	35	2	16	0	1	8.269231	6	40	2.134144
258	48	36	2	14	0	0	14.85256	7.833333	38	2.527877
259										
260	50	34	1	12	0	0	7.525641	7.5	38	1.682009
261										
262	43	41	1	14	0	1	11.63461	.0833333	38	1.914442
263										
264										
265										
266										
267										
268	50	34	1	11	0	0	4.064102	3.333333	20	1.360425
269										
270										
271	51	33	1	11	0	0	7.916667	7.916667	40	1.642921
272										
273										
275	49	35	1	10	0	0	7.403846	1.333333	40	1.371853
276	53	31	1	12	0	0	12.75	12.75	40	1.525354
278										
279	53	32	1	16	0	0	12.32692	3.75	40	2.047808
280										
282										
283										
284										
285										
286										
287	46	38	1	12	0	0	3.269231	.4166667	30	1.099209
288										
289	43	41	1	12	0	0	15.76923	.25	40	1.905152
290	51	33	1	18	0	1	5.538462	.0833333	40	1.905152
291	45	39	1	12	1	0	4.326923	2.25	36	1.193161
292										
293										
294	53	31	1	12	0	0	12.1859	3.416667	25	1.538907
296	44	40	1	12	0	0	11.82692	8	24	2.016097
297										
298										
299										
300	51	34	1	14	0	0	6.833333	6.833333	28	1.54657
301	50	34	1	18	0	0	11.51923	3.083333	40	2.293584
302										
303										
304										
305										
306	51	34	1	14	0	0	13.50641	10	40	1.944373
307	53	31	1	12	0	0	10.33333	.25	25	1.099209
308										
309										
311										
312										
313										
314										
315	50	34	1	16	0	0	11.5	11.41667	45	2.991241
316	51	33	1	12	0	0	4.5	2.75	45	1.093221
318										
319										
320										
321	47	37	1	12	0	0	16.3141	3	40	2.128829
322	46	38	1	14	1	0	8.75	.1666667	40	1.905152
324										
325	53	31	1	12	1	0	13.01923	.3333333	35	1.527302
326										
327										
329										
330	44	40	2	16	0	0	14.5	9.916667	35	2.31682
331	51	34	2	15	0	0	9.955128	9	40	1.91312
332	52	32	2	9	0	0	7.615385	1.416667	40	1.795337
333	53	31	2	16	0	0	10.48077	8.083333	40	2.272569
334										
335	50	34	1	12	0	0	9.621795	5.833333	32	1.818867
336	44	40	1	12	0	0	9	5.333333	20	1.519489
337										
338	47	37	1	14	0	0	5.653846	2.833333	20	1.538907
339										
340										
341	47	37	2	14	0	0	14.25641	2.833333	40	2.231093
342										
344										
345	42	42	1	12	0	0	6.891026	1.75	26	1.824665
346	43	41	1	10	0	0	9.826923	9.666667	38	1.55038
347	51	33	1	14	0	0	13.75	13.58333	40	2.20575
348	49	35	1	15	1	0	14.46154	5.416667	40	2.639441
349										
350	48	36	2	14	0	0	13.15385	.8333333	35	2.124555
351										
352	53	31	1	13	0	0	11.05769	10.83333	20	1.698538
353	52	32	1	10	0	0	9.628205	0	40	1.826108
354										
355	46	38	1	12	0	0	11.64103	5.5	40	2.114873
356	44	40	1	16	0	0	7.076923	6.416667	40	1.722831
358	43	42	1	12	0	0	21.14743	14.08333	40	1.762051
359										
360	51	34	1	12	0	0	11.87821	7.666667	40	1.818867
361										
362										
363	46	38	1	12	0	0	8.217949	5.833333	38	2.048963
366	48	36	1	12	0	0	12.69231	7.083333	40	1.795337
367	50	34	1	13	1	0	4.75	4.75	35	2.038517
368	46		1	15	0	0	15.67308		20	2.154093
369										
370	44	40	1	10	0	0	5.615385	.3333333	8	1.394326
371	43	41	1	13	0	0	13.30769	6.583333	25	2.375156
372										
376	46	38	1	12	0	0	14	14	40	1.905152
377	50	34	1	16	0	1	10.29487	.4166667	50	3.539868
379	45	40	1	13	0	0	18.29487	16.66667	43	1.798309
380	52	32	1	12	0	0	14.03846	10.83333	40	2.154093
381										
382	45	39	1	12	0	0	17.88462	2.416667	40	2.375156
383										
384										
385										
386										
387										
388										
389										
390										
391										
392	44	40	1	8	0	0	5.769231	1.25	40	1.337168
393	47	37	2	11	1	1	8.557693	5.666667	40	1.238322
394										
395	51	33	1	16	1	0	13	10.41667	40	1.799792
396										
397	51	33	1	13	0	0	12.19231	3.25	40	1.905152
398										
399	50	34	1	16	0	0	13.32692	2.583333	48	2.441256
400										
401										
402	52	32	1	12	0	0	10.16667	5.916667	40	1.784866
403	47	37	1	12	0	0	7.166667	7.166667	40	1.556067
404										
406	52	33	1	12	0	0	9.756411	1	40	1.683674
407	51	33	1	18	1	0	6.423077	1.333333	12	1.460946
408										
409	51	33	1	14	0	0	8.660256	1.333333	19	1.572937
410	44	40	1	14	1	0	8.762821	3.166667	40	1.960902
411										
412										
413										
414	51	33	1	16	0	0	11.70513	2	40	1.594997
415										
416										
417										
418										
419										
420										
421										
422	51	33	1	11	0	0	9.455129	3.75	45	.4030722
423	46	39	1	12	1	1	9.570513	2.333333	10	3.109125
424	52	32	1	16	1	0	6.025641	3.25	50	1.441422
425	53	31	1	12	1	0	5.480769	.4166667	40	1.143012
426										
427	51	33	1	12	0	0	17.30128	2	35	1.894428
428										
429	45	39	1	13	0	1	2.50641	2	40	1.448394
430										
431	52	32	1	16	1	0	12.53205	4.833333	38	2.422357
432	51	34	1	12	0	0	5.775641	3.416667	55	2.03618
433										
434	53	31	1	12	0	0	3.532051	.4166667	35	1.162815
435										
436	50	34	1	12	0	0	14.91667	14.91667	40	2.101815
437										
438										
439										
440	51	33	1	11	0	0	9.961538	2.25	32	2.007708
441										
442										
443	51	33	1	13	0	0	9.435898	2.583333	25	1.465095
444										
445										
446										
447	49	36	1	12	0	0	10.74359	.5	38	1.654979
448										
449										
450	49	35	1	14	0	0	14.96154	8.416667	20	2.485503
451	47	37	1	10	0	0	2.48718	2.333333	10	1.394326
452										
453										
454										
455										
456										
457	49	35	1	14	0	0	6.961538	.25	40	2.155132
458										
459	49	35	1	8	0	0	15.78846	7	38	1.813036
460										
461										
462										
463										
464										
465	52	32	1	12	0	0	7.326923	.1666667	40	1.499687
466	53	32	1	16	0	0	7.538462	.8333333	40	2.053572
467										
469	53	31	1	11	1	0	11.98718	6.5	50	1.768186
470										
471										
472										
474	52	32	1	12	0	0	3.871795	2.333333	4	2.655309
475										
476										
477										
478										
479										
480										
481	51	33	1	12	1	0	13.01923	3.916667	38	1.91708
482										
483	45	39	1	12	1	0	2.698718	0	40	1.876752
484										
485										
486	50	34	2	18	0	0	12.82692	3.333333	45	2.140487
487										
488	45	40	1	16	0	0	6.74359	.6666667	35	1.499687
489	47	37	1	12	1	0	15.22436	2.25	40	1.98581
490										
491										
492	49	36	1	12	0	0	10.78846	.5	45	1.700175
493										
494	53	31	1	12	0	0	12	12	40	2.376821
495	50	34	1	16	0	0	10.25	10.25	40	2.154093
496	48	36	1	12	0	0	15.01923	8.416667	38	2.339528
497	50	34	1	16	0	0	11.08333	.5	20	1.499687
498										
499	49	35	1	10	0	0	4.211538	4	40	1.276543
500										
501										
502										
504	44	40	1	16	0	0	12.38461	10.91667	40	2.101815
505	52	32	1	14	1	0	15.1859	15.16667	38	1.890377
506										
507	48	36	1	12	1	0	5.019231	2.416667	40	1.618358
508										
509										
510	53	31	1	12	1	0	5.839744	4.083333	40	1.898463
511	53	31	1	12	0	0	12.82692	10.5	40	2.141541
512										
513	44	40	1	18	1	0	2.365385	.5	55	1.671958
515										
516	52	32	1	12	0	0	9.942307	3.416667	40	1.212005
517										
518	45	39	1	12	1	0	13.5641	13.5	40	1.824665
519	52	33	1	12	0	1	9.096154	2.25	40	1.906484
520										
521	49	35	1	7	1	0	5	2.333333	40	1.276543
522	47	38	1	14	0	0	6.211538	3.583333	40	1.548477
523										
524	49	35	1	12	0	0	18.36539	.4166667	20	1.348864
526	49	35	1	12	0	0	6.711538	.4166667	26	1.740277
527	46	38	1	13	0	0	15.55769	4.833333	40	2.154093
528										
529										
531										
532										
533										
534	46	38	1	12	0	0	9.519231	0	20	1.924954
536										
537										
538	42	42	1	12	0	0	6.679487	5.5	40	1.682009
539										
540	46	38	1	9	0	0	4.269231	.8333333	30	1.276543
541										
542	45	40	1	12	0	0	17.07051	0	20	2.598299
543										
544										
545	48	36	1	16	0	0	13.1859	4.416667	40	2.492939
546										
547										
548	49	35	1	12	0	0	6.230769	1	20	1.722831
549	45	39	1	12	0	0	13.75	3.416667	30	1.682009
550										
551										
553										
554	48	36	1	16	0	0	11.8141	.4166667	34	2.119187
555	52	33	1	12	0	0	13.15385	11.91667	35	2.469708
557	49	36	2	15	0	0	4.698718	.1666667	40	1.499687
558										
560										
561	45	39	1	14	0	0	7.025641	2.083333	40	1.948211
562	44	41	2	12	0	0	4.698718	.3333333	35	2.513965
563										
564										
565	48	36	1	12	0	0	9.5	1.166667	10	1.499687
566										
567										
568										
570	51	33	2	16	0	0	8.269231	7	35	2.626562
571										
572										
573										
574										
575										
576										
577										
579										
580										
582										
584	46	38	1	12	0	0	11.27564	.1666667	35	2.068403
585	45	40	1	12	0	0	13.96795	0	40	2.094118
586										
587	45	39	1	18	0	0	13.82692	4.166667	36	3.322573
588										
589										
590										
591										
593										
594										
595										
596										
597										
598										
599										
600										
601										
602	43	41	2	12	0	0	17.08333	17.08333	35	2.32649
604										
606										
608										
609	49	35	1	12	0	0	6.153846	4.333333	40	2.341254
612										
614	46	39	1	12	0	0	17	17	35	2.416777
615										
616										
617	46	38	1	17	0	0	12.15385	11.33333	35	2.84672
618										
619										
620										
621										
622										
623										
624	43	41	1	12	0	0	6.179487	1.416667	40	1.905152
625										
626										
627										
628										
630										
633										
634										
635	47	37	1	12	0	0	6.576923	.0833333	25	1.0534
636										
637										
638										
639										
641	45	39	1	18	0	0	8.955128	7.333333	40	2.376821
642										
643	47	37	1	15	0	0	10.59615	.6666667	40	1.87538
644										
645										
646	46	39	1	16	0	0	15.5	12.25	24	2.376821
647										
648										
649										
651										
652										
653										
654	43	41	1	14	0	1	8.230769	2.5	40	1.924954
655	43	41	1	13	1	0	8.679488	1.833333	35	2.382627
656										
658										
659	50	35	1	17	0	0	7.23718	.4166667	15	2.192834
660	53	31	1	18	0	0	8.903846	.0833333	45	1.86294
661										
663										
664										
665	48	36	1	8	0	1	11.65385	6	25	1.969691
666										
669										
670	43	41	1	16	0	0	16.9359	16.91667	40	2.376821
671	42	42	1	12	0	1	8.403846	.5	40	1.618358
672										
673										
674										
675										
676	52	32	1	14	0	0	11.36539	8.583333	32	2.599632
677										
678										
679	43	41	1	13	0	0	5.166667	5.166667	35	2.025598
681										
683	43	41	1	17	0	0	7.185898	3.166667	40	2.415978
684	51	34	1	12	0	0	8.346153	3	40	1.818867
685										
686										
687	53	31	1	12	0	0	14.94872	9.916667	35	1.980877
688	49	35	1	9	0	0	3.134616	.1666667	29	1.212005
689										
690	48	36	1	15	0	0	9.173077	1.333333	40	1.722831
691	43	41	1	12	1	0	11.32692	9.75	38	2.562326
692	42	42	1	12	0	0	5.121795	.3333333	30	1.325333
693	46	38	1	12	0	0	6.570513	0	15	1.51359
694	45	40	1	14	0	1	8.416666	.1666667	40	2.559558
695										
696	44	40	1	14	0	0	8.320513	2.916667	40	1.499687
697	46	38	1	14	0	0	12.11539	8.083333	40	2.01967
698	50	34	1	17	0	0	12.72436	1.25	40	2.623317
699	44	40	1	16	0	0	8	.5	38	2.344697
700										
701										
703										
705										
706	46	38	1	12	1	0	11.88461	3.166667	40	1.698538
707										
708										
709	47	38	2	14	0	0	8.269231	.1666667	30	1.355816
710	48	36	1	17	0	0	11.80769	.0833333	35	2.598299
711	52	33	1	18	0	0	8.846154	.9166667	40	2.319467
712										
714	52	32	1	18	0	0	6.480769	1.416667	40	2.249214
715										
716	49	36	1	12	0	0	15.80128	9.416667	40	2.785055
718										
719										
720										
722	51	33	1	12	0	0	5.23718	.5	40	1.762051
723										
724	53	31	1	13	0	0	10.64103	6.5	40	1.98581
725										
726										
727	50	34	1	12	0	0	15.58333	15.58333	50	2.035009
728										
729										
730	44	40	1	12	0	0	10.80128	1.833333	38	2.343837
731	46	38	1	12	1	1	14.82692	4.916667	40	2.346413
732										
733										
734										
735										
736										
737	47	37	1	17	0	0	9.717949	3.416667	21	1.924954
738	45	39	1	12	0	0	14.91667	14.83333	20	3.109125
739										
740	53	31	1	12	0	1	10.76923	.25	40	2.84672
741										
742										
744										
745										
746										
747	47	37	1	17	1	0	7.903846	2.333333	40	1.015179
748	49	35	1	12	0	1	16.76923	3.166667	40	2.310617
749	53	31	1	12	0	0	13.60256	0	35	2.44437
750	53	31	1	12	0	1	11.84615	1.166667	40	1.618358
751										
752										
753	50	34	1	13	0	0	6.564102	1.333333	38	1.548477
754										
756										
757										
758										
759										
760										
761										
762										
763	51	33	2	15	0	0	5.173077	4.5	38	2.042011
764	44	40	2	11	0	0	11.95513	3.583333	38	1.957112
765	53	31	1	16	0	0	7.782051	.0833333	16	2.222393
766										
767										
768	50	34	2	12	0	0	10.60256	2	45	1.521448
769	46	38	1	12	0	0	9.923077	2.083333	15	1.420644
770	47	37	1	18	0	0	15.41667	15.41667	45	2.560251
771	50	34	1	18	0	1	10.91667	7.416667	40	2.101815
772										
773	51	34	1	16	0	1	10.37821	2.583333	45	2.192834
775	52	32	1	16	0	0	10	10	18	2.220449
776										
777										
778										
779	46	38	1	18	0	0	10.76923	1.333333	60	1.585864
780										
781	52	32	1	16	0	0	10.76923	.6666667	45	2.801512
783	46	39	1	18	1	0	12.59615	.6666667	60	1.642921
784	43	41	1	16	0	1	11.75	7.083333	50	2.080784
785	43	41	1	18	0	1	9.52564	3.5	23	2.008911
786										
787										
789										
790	49	35	1	14	0	0	10.42308	4.083333	40	2.336068
791	52	33	1	16	0	0	8.730769	1.916667	40	2.336068
792										
793										
794										
795	44	41	2	10	0	0	11.96154	6.75	40	2.618755
796										
797										
798	49	35	1	11	0	0	5.224359	.0833333	36	2.298094
800	50	34	2	12	0	0	15.99359	4.416667	40	2.310617
801										
802										
803										
804										
805										
807										
808	49	35	1	12	0	0	10.07692	3.666667	35	2.005298
809	47	37	1	12	0	0	7.583333	1.5	20	1.499687
810	48	36	1	12	0	0	18.66026	18.5	40	2.310617
811										
812										
813	53	31	1	14	0	0	11.08333	11.08333	38	2.819841
814										
815	43	41	2	12	0	0	5.057693	0	40	1.276543
816										
817	45	39	2	11	0	0	4.596154	2.25	40	1.276543
818										
819	46	38	1	16	0	0	7.442308	5.25	40	1.865718
820										
821										
822										
823	53	31	1	12	0	0	9.916667	9.916667	40	1.683674
824	44	40	1	10	1	0	11.0641	11	40	1.894428
825	45	39	1	18	0	0	15.41667	15.41667	40	2.489971
826										
827										
828										
829										
830	47	37	1	11	0	1	11.08333	.4166667	40	1.722831
831	44	40	1	12	0	0	11.21154	.4166667	10	1.682009
832										
834	45	39	1	12	0	1	16.60256	.3333333	45	1.749667
835										
836	48	36	1	12	1	1	10.71795	8.416667	40	1.682009
837	52	32	1	12	1	1	6.942307	2.166667	38	1.143012
839	49	35	1	12	0	0	16.33333	16.33333	40	2.192834
840										
841	50	34	1	12	0	0	12.37821	5.5	48	1.540829
842	48	36	1	12	0	0	15.87821	2.75	40	2.315051
843										
844										
845	44	40	1	12	0	0	9.153846	8.75	15	.5833963
846										
847	47	37	1	14	0	0	8.358975	.3333333	50	1.276543
848										
849										
850										
851	47	37	1	12	0	0	13.80128	8.083333	30	1.099209
852										
853	47	37	1	12	0	0	5.891026	4.833333	54	1.271531
855	52	32	1	12	0	0	13.03846	5.833333	20	1.738704
856	50	34	2	12	0	1	12.32692	.0833333	40	3.554348
857	52	32	2	12	0	0	14.66667	14.66667	50	1.416305
859										
860	48	36	1	14	0	0	14.87821	10	40	2.277175
861	51	33	1	16	0	0	10.39103	3.916667	45	2.192834
862										
863	44	40	1	12	0	0	6.333333	6.333333	30	1.269015
864	44	40	1	12	0	0	8.711538	.1666667	40	1.499687
866										
867	44	40	1	16	0	0	18.41667	18.41667	38	2.427906
868	47	37	1	8	1	0	7.634615	.5833333	25	1.212005
869										
870	43	41	1	10	1	0	3.74359	1.333333	15	1.28153
871	52	32	1	13	1	0	4.634615	2.416667	40	1.325333
872										
873										
874	47	38	1	12	0	1	3.147436	.5	35	1.378648
875	48	36	1	9	1	0	9.326923	3.166667	40	1.499687
876										
877										
878										
880	52	32	1	12	1	0	10.30128	6.25	40	2.113791
881										
882	51	33	1	12	0	1	10.91026	1	40	1.915762
884	46	38	1	12	0	0	7.923077	2	40	1.807172
885										
888										
889	44	40	1	12	1	0	4.711538	.0833333	30	1.168778
890										
891	50	35	1	12	0	0	10.41667	.5833333	25	1.198582
895	49	35	1	10	1	1	8.288462	6.75	23	1.437811
896										
897										
898	48	36	1	16	0	0	13.08333	13.08333	60	2.046652
899										
900	51	33	1	12	0	0	6.333333	2.916667	40	1.777318
901	52	32	1	12	1	0	4.205128	1.416667	35	1.479484
902										
903										
904										
905										
906										
907	48	36	1	18	0	0	14.41667	14.41667	50	2.301688
908	51	33	1	16	0	0	10.74359	4.25	40	1.799792
909										
910	53	31	1	18	0	0	7.384615	.0833333	40	4.025415
911	46	38	1	12	1	0	7.724359	.4166667	43	1.284015
912										
913										
914										
915										
916	47	37	1	18	0	0	11.6859	1.25	45	2.441256
917	47	37	1	18	0	1	6.25	2.166667	44	2.231093
918										
919										
920										
922										
924	47	37	1	17	0	0	10.96795	9.416667	40	1.865718
925										
926										
927										
928										
929	43	41	1	18	0	0	14.20513	12.33333	45	2.258621
932	46	38	1	12	0	0	14.60897	8.416667	35	1.760511
933	48	36	1	13	1	0	16.75641	5.333333	20	1.969691
934										
935	51	33	1	13	0	1	12.53205	7.166667	40	1.799792
936										
937										
938	45	39	1	16	0	1	11.12179	4.333333	55	2.154093
939										
940										
941	47	37	1	12	0	0	13.85897	7.583333	25	1.301236
942	42	42	1	12	0	0	12.53846	11.58333	20	1.499687
943	42	42	1	12	1	1	9.576923	9.333333	40	2.442221
944										
945										
947	46	38	1	17	0	1	14.21795	13.41667	40	2.415978
948	48	36	1	14	0	1	9.942307	.75	40	1.86987
949	46	38	1	13	1	0	2.019231	.5	40	1.128623
950										
951										
952										
953	47	37	1	12	1	0	9.538462	.4166667	50	1.648107
954										
955	51	33	1	12	0	0	1.846154	1.166667	13	1.276543
956										
957										
958	52	32	1	12	1	0	11.41667	11.41667	10	1.905152
959										
960	47	37	1	14	1	0	11.61539	.0833333	40	1.548477
961	48	36	1	13	1	0	12.34615	5.666667	40	1.760511
962										
964	50	34	1	13	1	0	11.67308	6.666667	40	1.958377
965	44	40	1	13	1	0	12.10256	10.16667	44	1.762051
966										
967										
968										
969	46	38	1	12	0	0	10.59615	.8333333	40	2.128829
970	51	33	1	12	1	0	6.153846	4.666667	40	1.548477
972										
973										
975	49	36	1	17	1	0	12.5	12.5	40	2.249214
976										
977	44	40	1	18	1	0	7.22436	1.333333	44	1.414128
978	43	41	1	10	1	0	6.153846	4.166667	40	1.700175
979	50	34	1	16	0	0	10.04487	9.916667	37	2.07848
980	51	33	1	14	0	0	9.211538	3.083333	40	2.192834
981	44	40	1	12	1	0	9.044872	.0833333		1.576648
982	51	33	1	12	1	0	9.25	4.5	40	1.762051
983										
984	49	35	1	13	1	0	11.94231	.5833333	35	1.471287
985										
986										
987	51	33	1	12	1	1	8.717949	5.666667	40	2.227236
988	53	31	1	12	1	0	4.121795	.3333333	18	1.173957
989										
990	48	36	1	14	1	0	13.90385	9.333333	40	2.096323
991	46	38	1	15	1	0	16.85256	16.75	40	2.406331
992	46	38	1	15	0	0	4.083333	2.25	14	1.409762
993	47	37	1	15	1	0	17.45513	17.33333	40	2.453659
994										
995										
996										
997										
998										
999	47	37	1	10	1	0	3.512821	1.166667	40	1.271531
1000	46	39	1	9	1	0	8.057693	5.25	50	1.276543
1001	42	42	1	12	1	0	8.038462	2.083333	40	1.27404
1002	48	36	1	12	1	0	13.30128	12	40	1.722831
1003										
1004										
1005										
1006	49	35	1	14	1	0	16.5	16.5	50	1.891729
1007	48	36	1	12	0	0	8.858974	3.833333	10	3.183119
1008										
1009	50	34	1	18	0	0	9.044872	0	40	2.415978
1010	46	38	1	12	0	0	17	17	40	2.11811
1011	51	33	1	14	0	0	15.28205	4.833333	40	2.455199
1013	47	37	1	13	0	0	9.269231	1.583333	40	1.337168
1014	43	41	1	13	0	0	10.65385	.5833333	40	1.637708
1015	45	39	1	12	0	0	4.897436	4.166667	15	1.585864
1016										
1017	43	41	1	13	0	0	13.95513	0	15	2.084134
1018										
1019										
1020										
1021										
1022										
1023										
1025	51	33	2	12	0	0	12.33333	12.33333	40	2.453659
1026										
1027										
1028										
1029										
1030	51	33	1	16	0	0	14.53205	8	50	2.235893
1031										
1032										
1033	50	34	2	18	0	0	12.77564	12.75	40	2.154093
1034	42	42	2	12	0	0	9.538462	5.833333	40	1.658398
1035										
1037	51	33	1	12	1	0	13.74359	5.583333	46	1.605847
1038	48	37	1	16	0	1	9.692307	3.583333	45	1.902482
1039										
1040										
1041	46	38	2	12	0	1	11.33333	11.33333	30	1.509637
1042										
1043										
