idcode	birth_yr68	age68	race68	grade68	not_smsa68	south68	ttl_exp68	tenure68	hours68	ln_wage68
165	49	18	1	11	0	0	.4038461	.3333333	25	1.270418
166										
167										
168										
169										
170	43	24	1	12	0	0	1	.4166667	40	1.699413
171	45	22	1	14	0	0	1	0	40	1.870039
172	43	24	1	15	0	0	3.333333	3.333333	24	1.949176
173	45	22	2	12	0	0	4.083333	4.083333	40	1.446769
174	44	23	1	12	0	0	.7692308	.5	35	1.532782
175										
176										
177	50	17	2	0	0	0	.1666667	.1666667	35	1.493561
178										
180	48	19	1	12	0	0	1	.5833333	40	1.559884
181	49	18	1	12	0	0	.5	.5	80	.7354943
182										
183										
184	46	21	1	12	0	0	.7692308	.4166667	40	1.559884
185										
186	48	19	1	11	0	0	1	0	60	1.339411
187										
188										
189										
190										
191	46	22	1	12	0	0	.9038461	0	35	1.817712
192	48	19	1	12	0	0	.5833333	.5833333	40	1.559884
193										
194										
195										
196	47	20	1	12	0	0	1.083333	1.083333	40	1.434721
198	48	20	1	12	0	0	1	0	40	1.796835
199	47	21	1	12	0	0	1	0	40	1.493561
200										
201										
202										
203										
204	50	17	2	10	0	0	0		40	1.403949
205										
206										
207										
208										
209										
210	50	17	2	11	0	0	.2307692	.1666667	34	1.305509
211										
212										
213	44	23	1	10	0	0	1	.5	40	1.627093
214										
215										
216										
217										
218										
219										
220										
221										
222										
223										
224										
225										
226										
227	46	21	1	15	0	1	.9615384	0	15	.9827351
228										
229										
230										
231	45	22	1	16	0	0	.4166667	.4166667	35	2.055623
232										
233										
235										
236										
237										
238	45	22	1	14	0	0	1.5	1.5	38	1.699413
239	45	22	1	12	0	0	.8846154	.5833333	40	1.813572
242	48	19	1	12	0	0	1.166667	1.166667	38	1.842204
243										
244										
245										
246										
247										
250										
251										
252										
253	46	22	1	12	0	0	1.333333	1.333333	37	1.403949
254	49	18	1	12	0	0	.4038461	.3333333	38	1.339411
255										
256	45	22	2	12	0	0	1	0	40	1.945547
257										
258										
259	44	23	2	8	0	0	.0833333	.0833333	40	1.532782
260										
261										
262										
263										
264										
265										
266										
267										
268										
269										
270										
271										
272	47	21	1	12	0	0	.5	0	40	1.270418
273	46	21	1	12	0	0	1	0	35	1.464574
275	49	18	1	10	0	0	.9230769	0	40	1.403949
276										
278										
279										
280										
282										
283	49	18	1	9	0	0	.4615385	0	22	1.270418
284										
285										
286										
287	46	21	1	12	0	0	1.5	1.5	25	1.305509
288	44	23	1	12	0	0	1	0	40	1.744876
289										
290										
291										
292										
293										
294										
296										
297	45	22	1	16	0	0	.4166667	.4166667	40	1.866109
298										
299										
300										
301										
302										
303										
304										
305										
306										
307										
308										
309	46	21	1	12	1	0	.75	.3333333	16	1.073707
311										
312										
313	45	23	1	12	0	0	1	0	40	1.627093
314										
315										
316										
318	48	19	1	12	0	0	.9807692	.75	38	1.792607
319	42	25	1	12	0	0	1	0	38	1.74931
320	44	23	1	12	0	0	1	0	40	1.559884
321	47	20	1	12	0	0	1	.75	37	1.570522
322										
324	44	24	1	12	0	0	.9230769	.9166667	40	1.850236
325										
326										
327	50	17	1	9	0	0	.6923077	.0833333	42	1.305509
329										
330										
331										
332										
333										
334	51	16	2	8	0	0	.0769231	0	35	1.270418
335										
336	44	23	1	12	0	0	0	0	3	.9339457
337										
338	47	20	1	14	0	0	.5	.5	40	1.627093
339										
340										
341										
342	48	20	1	12	0	0	.7692308	.4166667	40	1.493561
344										
345										
346										
347										
348										
349										
350										
351										
352										
353										
354										
355	46	21	1	12	0	0	.6666667	.6666667	40	1.775513
356	44	23	1	16	0	0	1.416667	1.416667	36	2.008948
358	43	25	1	12	0	0	7	7	37	1.704054
359										
360										
361	50	18	1	9	0	0	.6730769	.0833333	40	1.510559
362	49	18	1	12	0	0	.5384616	.3333333	40	1.403949
363										
366										
367										
368										
369										
370	44	23	1	10	0	0	.25	.25	20	1.403949
371										
372	43	24	1	12	0	0	1	0	42	2.142905
376	46	21	1	12	0	0	.6923077	.5833333	40	1.499259
377										
379	45	23	1	13	0	0	3.583333	3.583333	38	1.611979
380										
381										
382	45	22	1	12	0	0	4.5	4.5	37	1.873953
383										
384	47	20	1	13	0	0	.5	.5	40	1.699413
385										
386										
387										
388	47	20	1	14	0	0	.5	.0833333	38	1.422525
389										
390										
391										
392	44	23	1	8	0	0	.8846154	.5	40	1.744876
393	47	20	2	11	0	1	.6730769	.1666667	40	1.029255
394										
395										
396										
397										
398										
399										
400	48	19	2	12	0	0	1	.25	40	1.403949
401										
402										
403	47	20	1	12	0	0	1	1	38	1.403949
404	47	20	1	12	0	0	1	0	40	1.753725
406										
407										
408										
409										
410										
411										
412										
413										
414										
415										
416										
417										
418										
419										
420										
421										
422										
423	46	22	1	12	0	0	.4166667	.4166667	40	1.632079
424										
425										
426										
427										
428										
429										
430										
431										
432										
433										
434										
435										
436										
437	42	25	1	12	0	0	.2307692	.1666667	30	1.440763
438										
439	45	22	1	15	0	0	.6666667	.6666667	40	2.012355
440										
441										
442										
443										
444										
445										
446	46	21	1	12	0	0	.4230769	.3333333	16	1.157089
447										
448										
449										
450										
451	47	20	1	10	0	0	.0384615	0	25	1.448169
452	48	19	1	12	1	0	.9230769	.75	40	1.434721
453	44	23	1	10	1	0	.8269231	0	40	1.78836
454										
455										
456										
457										
458										
459										
460										
461	48	19	1	12	0	0	1	.4166667	40	1.559884
462	45	22	2	12	0	0	.5833333	.5833333	40	1.403949
463										
464										
465										
466										
467										
469										
470										
471										
472										
474										
475	47	20	1	12	1	0	1	0	40	1.434721
476	48	19	1	12	1	0	.0833333	.0833333	35	.5031621
477	46	22	1	12	1	0	.8333333	.8333333	40	1.256029
478	49	18	1	12	1	0	.1666667	.1666667	35	1.403949
479										
480										
481										
482	47	20	1	12	1	0	1.5	1.5	40	1.744876
483										
484										
485										
486										
487										
488	45	23	1	16	0	1	.6666667	.6666667	40	1.704054
489	47	20	1	12	1	0	2.666667	2.666667	44	1.464574
490										
491	44	23	1	12	0	0	1	.6666667	40	1.611979
492										
493										
494										
495										
496	48	19	1	12	0	0	1	1	6	.6462636
497										
498	47	20	1	9	0	0	.0192308	0	40	.9339457
499										
500										
501	45	23	1	8	0	0	.6923077	.6666667	35	1.817712
502	47	20	2	12	0	0	.9166667	.9166667	40	1.900929
504	44	23	1	16	0	0	1	1	35	2.090826
505										
506										
507										
508	45	22	1	12	1	0	.3846154	.25	30	.747616
509										
510										
511										
512										
513										
515										
516										
517										
518	45	22	1	12	1	0	1	0	40	1.493561
519										
520	43	24	1	10	1	0	.5	.5	37	1.58627
521	49	18	1	7	1	0	.5	.5	37	1.58627
522	47	21	1	14	0	0	.1923077	.0833333	40	1.637042
523	48	19	1	12	0	0	1	.4166667	39	1.39137
524										
526	49	18	1	12	1	0	.8269231	.4166667	40	1.476269
527										
528										
529										
531										
532										
533										
534	46	21	1	12	0	0	2.25	2.25	40	1.464574
536	49	18	1	12	0	0	.8461539	.4166667	35	1.352656
537	45	22	1	16	0	1	.25	.25	40	1.916023
538										
539										
540	46	21	1	9	0	0	1.5	1.5	40	.8505636
541										
542	45	23	1	12	0	0	4.666667	4.666667	38	1.726938
543										
544	48	19	2	12	0	0	1	1	10	1.107899
545										
546	46	21	1	12	0	0	.7692308	.3333333	40	1.196309
547	46	21	1	12	0	0	3.083333	3.083333	40	1.601775
548										
549	45	22	1	12	0	0	.9807692	.8333333	40	1.58627
550	44	24	1	12	0	0	1.083333	1.083333	43	2.032558
551										
553	45	22	1	17	0	0	.6923077	.4166667	35	2.206511
554										
555										
557										
558	45	22	2	12	0	0	.5	.5	40	1.403949
560										
561										
562										
563	45	22	2	12	0	0	1	0	41	1.726938
564	42	25	1	12	0	0	1	0	45	1.952792
565	48	19	1	12	0	0	1	0	40	1.627093
566	52	16	1	10	0	0	0		8	1.339411
567	49	18	1	11	0	0	0		40	1.403949
568	49	19	2	12	0	0	.5833333	.5833333	40	1.521732
570										
571										
572										
573	45	22	1	12	0	0	1	0	35	1.930894
574										
575										
576										
577										
579										
580										
582										
584										
585										
586										
587										
588	43	25	1	16	0	1	.6730769	0	35	2.175214
589										
590										
591	48	19	1	12	0	0	1	0	40	1.796835
593										
594										
595	48	20	1	12	0	0	1	.75	35	1.817712
596	49	18	1	12	0	0	.6730769	.5833333	40	1.685361
597	43	24	1	12	0	0	1	0	40	1.89712
598	44	23	1	12	0	0	.1923077	0	25	1.627093
599	45	22	2	11	0	0	.3076923	0	40	1.521732
600										
601										
602										
604										
606	45	22	1	16	0	0	.5384616	.4166667	50	1.766854
608	43	25	1	16	0	0	.4615385	0	43	1.885603
609	49	18	1	12	0	0	.6923077		40	1.493561
612										
614										
615										
616										
617										
618										
619	44	23	1	9	0	0	5.25	5.25	35	1.981264
620										
621	42	25	1	12	0	0	1.916667	1.916667	35	2.025485
622	44	24	1	7	0	0	.8653846	.6666667	24	1.521732
623										
624										
625										
626										
627	48	19	1	12	0	0	.6153846	.3333333	35	1.694751
628	43	24	1	12	0	0	.2884615	0	35	1.403949
630										
633										
634	44	23	1	12	0	0	1.25	1.25	40	1.685361
635	47	20	1	12	0	0	.25	0	35	1.627093
636	46	22	2	12	0	0	1.416667	1.416667	40	1.611979
637	48	19	1	11	0	0	.6730769	.5833333	40	1.601775
638										
639	42	25	1	13	0	0	5.25	5.25	40	1.916023
641										
642										
643										
644										
645										
646	46	22	1	16	0	0	1	.4166667	45	2.322737
647	45	22	1	12	0	0	2.916667	2.916667	35	1.877851
648										
649	47	20	2	12	0	0	.4166667	.4166667	35	1.627093
651										
652										
653										
654										
655										
656	45	22	1	10	0	0	.6730769	.3333333	29	1.627093
658										
659										
660										
661										
663										
664										
665	48	19	1	8	0	1	.6730769	0	40	1.482067
666										
669	50	18	1	12	0	0	.7692308	.5	35	1.809414
670	43	24	1	16	0	0	1	0	40	2.029219
671	42	25	1	12	0	0	1	0	35	2.032558
672										
673	44	23	2	12	0	0	.75	.25	40	1.627093
674	47	20	2	12	0	0	1	0	28	1.850236
675										
676										
677	43	24	1	18	0	0	1	0	30	2.344932
678										
679										
681										
683										
684										
685	47	20	2	11	0	0	.1538462	.0833333	35	.9537478
686										
687										
688	49	18	1	9	0	0	.5	.5	40	1.434721
689										
690										
691										
692	42	25	1	12	0	0	1.083333	1.083333	40	1.627093
693										
694	45	23	1	14	0	0	1.166667	1.166667	36	2.136918
695	46	21	1	12	0	0	1	0	36	2.002099
696										
697	46	21	1	14	0	0	.5	.5	20	2.725705
698										
699										
700										
701	46	21	1	10	0	0	.5	.5	35	1.157089
703										
705										
706	46	21	1	12	0	0	1	0	40	2.081348
707										
708										
709										
710										
711										
712										
714										
715										
716										
718	50	17	2	10	0	0	.6666667	.6666667	40	1.493561
719	49	18	2	11	0	0	.3269231		40	1.504925
720	50	17	2	9	0	0	.1538462	.0833333	15	1.116267
722										
723	44	24	1	9	0	0	1	0	40	1.651785
724										
725										
726										
727										
728	45	22	1	14	0	0	1	0	35	2.078168
729										
730	44	23	1	12	0	0	1	0	40	1.675882
731										
732										
733	47	20	1	12	0	0	.2884615	.1666667	60	1.298589
734										
735	46	21	1	16	0	0	.4166667	.4166667	35	2.413275
736										
737										
738	45	22	1	12	0	0	.9615384	.9166667	40	1.699413
739										
740										
741										
742										
744										
745	49	18	1	12	0	0	.1153846	.0833333	15	1.339411
746										
747										
748	49	18	1	12	0	0	1	0	40	1.796835
749										
750										
751	44	23	1	13	0	0	1	0	40	1.704054
752										
753										
754										
756	47	20	1	12	0	0	1	0	38	1.825943
757										
758	45	22	2	10	0	0	.9423077	.9166667	40	1.464574
759										
760	49	18	2	12	0	0	1.25	1.25	40	1.549131
761										
762	47	20	2	13	0	0	.75	.75	38	1.58627
763										
764	44	24	2	11	0	0	1.416667	1.416667	40	1.632079
765										
766	49	18	2	12	0	0	.6666667	.6666667	38	1.543711
767	45	22	2	12	0	0	1	0	40	1.157089
768										
769	46	21	1	12	0	0	1	0	38	1.805239
770										
771										
772										
773										
775										
776	42	25	2	10	0	0	.7884616	.25	40	1.325987
777										
778	42	25	1	13	0	0	.5	.25	35	1.758121
779										
780	48	19	1	12	0	0	.4230769	.0833333	40	1.744876
781										
783										
784	43	24	1	16	0	0	.8076923	.4166667	45	1.945547
785										
786	43	24	1	16	0	0	.6538461	.4166667	36	2.148858
787										
789										
790										
791										
792										
793										
794										
795	44	24	2	10	0	0	.9615384	0	40	1.708672
796										
797										
798	49	18	1	11	0	0	.1666667	.1666667	40	1.611979
800										
801										
802	49	18	1	12	0	0	.6666667	.6666667	40	1.766854
803	47	20	1	12	0	0	1	0	40	1.575799
804										
805										
807										
808	49	18	1	12	0	0	.7692308	.0833333	35	1.637042
809	47	20	1	12	0	0	1		35	1.744876
810	48	19	1	12	0	0	1.5	1.5	35	1.722402
811	47	20	1	12	0	0	1.833333	1.833333	40	1.493561
812										
813										
814	46	21	1	12	0	0	1	1	40	1.766854
815										
816										
817	45	22	2	11	0	0	.5576923	0	40	1.58627
818										
819										
820										
821	49	18	1	12	0	0	1	.3333333	40	1.305509
822	50	17	1	12	0	0	.6666667	.6666667	14	.9339457
823										
824										
825										
826	48	20	1	12	0	0	.9807692	.5833333	40	1.78836
827										
828	45	23	1	15	0	0	1	0	40	1.78836
829										
830										
831	44	23	1	12	0	0	.8269231	0	40	1.627093
832	47	20	1	12	0	0	2.333333	2.333333	37	1.762497
834										
835	46	21	1	12	0	0	1.583333	1.583333	40	1.627093
836	48	19	1	12	0	0	.5833333	.5833333	36	1.403949
837										
839	49	19	1	12	0	0	.7692308	.5833333	40	1.403949
840										
841										
842	48	19	1	12	0	0	1.666667	1.666667	40	1.543711
843	46	21	1	12	0	1	.1730769	0	4	1.298589
844	48	19	1	12	0	0	.9230769	.9166667	40	1.403949
845	44	23	1	12	0	0	3	3	20	1.675882
846	48	19	1	7	0	0	.9807692	.1666667	40	1.270418
847	47	20	1	14	0	0	.6666667	.6666667	40	1.74931
848										
849										
850	44	23	1	12	0	0	1	0	40	1.521732
851	47	20	1	12	0	0	.6666667	.6666667	40	.9339457
852										
853	47	20	1	12	0	0	.1346154	.0833333	30	1.082366
855										
856										
857										
859										
860										
861										
862										
863										
864	44	23	1	12	0	0	.6153846	0	36	1.157089
866	46	21	1	12	0	0	1	0	40	1.532782
867	44	23	1	16	0	0	1.416667	1.416667	40	1.941903
868	47	20	1	8	0	0	.0769231	0	40	1.493561
869	48	19	1	13	1	0	.3076923	.0833333	38	1.403949
870	43	24	1	10	1	0	.4166667	.4166667	35	1.434721
871										
872										
873										
874										
875	48	19	1	9	1	0	1.25	1.25	44	1.403949
876	50	18	1	10	1	0	.9615384	.4166667	40	1.403949
877										
878										
880										
881										
882										
884	46	21	1	12	0	0	.0576923	0	24	1.537782
885										
888										
889										
890	44	23	1	12	0	0	.5	0	42	1.284602
891										
895										
896	45	22	1	16	0	0	.6666667	.6666667	38	1.956396
897										
898										
899	47	20	1	12	1	0	.8461539	.3333333	40	1.352656
900										
901										
902										
903										
904										
905										
906										
907										
908										
909										
910										
911										
912	49	19	1	12	1	0	.3846154	.3333333	38	1.23405
913	49	19	1	12	1	0	.5384616	.4166667	35	1.549131
914										
915										
916										
917										
918	44	23	1	12	0	0	.6923077	0	40	1.694751
919										
920										
922	43	24	1	14	0	0	1.166667	1.166667	40	.9827351
924										
925	49	19	1	12	1	0	1	.5833333	35	1.504925
926										
927	48	19	1	10	1	0	.1666667	.1666667	35	1.339411
928										
929										
932	46	21	1	12	0	0	1.416667	1.416667	35	1.731453
933										
934										
935										
936										
937										
938										
939	49	19	1	12	1	0	1.083333	1.083333	40	1.493561
940	43	24	1	11	1	0	.9807692	0	40	1.403949
941	47	20	1	12	0	0	2.416667	2.416667	40	1.434721
942										
943	42	25	1	12	0	0	.4423077	.25	40	1.661494
944										
945	44	23	1	2	0	0	.1666667	.1666667	40	1.157089
947										
948										
949										
950										
951	48	19	1	11	1	0	.5961539	.1666667	40	1.157089
952										
953	47	20	1	12	1	0	.5192308		38	1.385021
954										
955										
956										
957	48	19	1	12	1	0	.9807692	.8333333	38	1.434721
958										
959	44	23	1	15	1	0	.4807692	.3333333	35	1.305509
960										
961	48	19	1	13	1	0	.1923077	.0833333	40	1.403949
962										
964										
965	44	23	1	13	1	0	.5192308	0	4	1.339411
966	49	18	1	7	1	0	.0769231	0	40	1.305509
967										
968	48	19	1	12	1	0	.25	.25	38	1.499259
969										
970										
972										
973	45	23	1	16	1	0	.4166667	.4166667	45	1.731453
975										
976										
977										
978										
979										
980										
981	44	23	1	12	1	0	1.916667	1.916667	37	1.656651
982										
983										
984										
985										
986	48	19	1	12	1	0	.4615385		8	1.575799
987										
988										
989										
990										
991										
992	46	21	1	15	0	0	.4166667	.4166667	40	1.842204
993	47	21	1	15	1	0	.4166667	.4166667	40	1.981264
994	47	20	1	12	1	0	.9807692	.3333333	40	1.403949
995										
996										
997	44	23	1	12	1	0	.6153846		40	1.403949
998	47	20	1	12	1	0	.3653846	.3333333	38	1.434721
999	47	20	1	10	1	0	.1153846	0	38	1.270418
1000										
1001										
1002	48	19	1	12	1	0	.6666667	.6666667	38	1.452739
1003	49	18	1	12	1	0	.5833333	.5833333	38	1.385021
1004										
1005										
1006										
1007	48	19	1	12	0	0	1.25	1.25	30	1.963565
1008										
1009										
1010	46	21	1	12	0	0	1	0	40	1.805239
1011										
1013	47	20	1	13	0	0	.8461539	.5833333	45	1.504925
1014	43	25	1	13	0	0	.5	.25	40	1.403949
1015										
1016										
1017										
1018	44	23	1	12	0	0	.1666667	.1666667	63	.6982233
1019										
1020										
1021										
1022	45	22	2	12	0	0	.0833333	.0833333	16	2.603537
1023										
1025										
1026										
1027										
1028	49	18	1	12	0	0	0		40	1.493561
1029										
1030										
1031										
1032										
1033										
1034	42	25	2	12	0	0	1	0	40	1.41018
1035										
1037										
1038										
1039										
1040										
1041										
1042										
1043	44	23	1	16	0	1	.8846154	.5833333	42	1.941903
1044										
1045										
1046										
1047										
1048	47	20	1	11	0	0	.2307692	.0833333	40	1.403949
1049										
1050	45	22	2	12	0	0	.3461539	.0833333	40	1.3722
1051										
1052										
1053	48	20	1	8	1	0	.3269231	.0833333	35	.3718262
1054										
1055										
1056										
1057	43	24	1	16	0	0	.9423077	0	24	2.071778
1058	44	23	1	17	0	0	1	0	60	1.010907
1059										
1060	48	19	1	12	0	0	1	.4166667	21	1.627093
1061	43	24	1	12	0	0	.1666667	.1666667	25	.0176546
1062	44	23	1	12	0	0	1	0	38	1.889457
1063										
1064										
1065										
1066	45	22	1	16	1	0	.25	.25	35	1.428642
1067										
1068										
1069	47	20	1	12	0	0	2.583333	2.583333	40	1.766854
1070	49	18	1	12	0	0	1	.1666667	40	1.428642
1071	45	22	1	12	0	0	.3461539	.3333333	43	1.487831
1072										
1073										
1074										
1075	49	18	1	12	0	0	1	.5833333	40	1.464574
1076	46	21	1	16	1	0	.1666667	.1666667	60	1.14096
1077										
1078	45	23	1	12	0	0	1	0	40	1.766854
1079	49	18	1	12	0	0	.8461539	.1666667	40	1.601775
1080										
1081										
1082										
1083										
1084										
1085										
1086										
1087										
1088										
1089	49	18	2	12	0	0	.6153846	.0833333	48	1.339411
1090										
1091										
1092										
1093	48	19	1	10	0	0	.1538462	.0833333	30	1.403949
1095										
1096										
1097										
1098	49	18	1	12	0	0	.5	.5	40	1.504925
1099										
1100										
1101										
1102										
1103										
1105										
1106	44	24	2	12	0	0	.5833333	.5833333	40	1.611979
1107										
1108										
1109	42	25	1	12	0	0	1	.4166667	25	2.05236
1110										
1111										
1113	48	19	1	13	0	0	.4166667	.4166667	35	1.510559
1114										
1115	46	21	1	12	0	0	2.25	2.25	35	1.470438
1116	49	18	1	12	0	0	.5384616	.5	40	1.378631
1117										
1118										
1119										
1120										
1121										
1122										
1123	49	19	2	12	0	0	1	0	38	1.784096
1124	47	20	2	12	0	0	.5192308	.4166667	20	1.365728
1125	41	26	1	12	0	0	1	0	37	2.071778
1126	42	25	1	12	0	0	.8269231	0	40	1.766854
1127										
1128										
1129	44	23	2	12	0	0	.75	0	38	1.305509
1130	49	18	2	12	0	0	.5	.5	38	1.656651
1131	46	21	1	12	0	0	.8846154	.8333333	40	1.549131
1132										
1133	49	18	1	12	0	1	.0384615	0	40	1.157089
1134										
1135	43	24	1	12	0	0	1	0	40	1.632079
1138										
1139										
1140										
1141										
1142										
1143	49	18	2	12	0	0	.2307692	0	40	1.073707
1145										
1146	48	19	2	11	0	0	.6538461	.5833333	36	1.3722
1147										
1148	48	20	1	12	0	0	.3333333	.3333333	24	1.157089
1149										
1150										
1151	47	21	1	12	0	0	.6730769	.4166667	25	1.23405
1152	49	18	2	10	0	0	.5769231	.1666667	10	.9339457
1153										
1154										
1155										
1156										
1157										
1158										
1159										
1160										
1161										
1162	47	20	1	12	0	0	1	.4166667	35	1.740421
1163										
1164										
1165										
1166	48	20	2	12	0	0	1	.75	40	1.559884
1167	46	21	1	12	0	0	.5769231	0	40	1.637042
1168										
1169										
1170										
1171	43	24	2	13	0	0	5.666667	5.666667	40	1.627093
1172	47	20	2	12	0	0	.5833333	.5833333	32	1.270418
1173										
1174										
1175										
1176	48	19	2	12	0	0	.3846154	.3333333	45	.51843
1177	48	19	2	12	0	0	1	1	40	1.559884
1178										
1179										
1181										
1182										
1183	49	18	2	12	0	0	.7692308	.0833333	40	1.963565
1185										
1186										
1188										
1189	51	17	1	10	0	0	1.083333	1.083333	17	1.196309
1190										
1191										
1193										
1194										
1195										
1196										
1197	49	18	1	12	0	0	1	0	40	1.694751
1198										
1199										
1200										
1201										
1202	44	23	2	12	0	0	.3269231	0	48	1.339411
1203										
1204										
1205	46	21	2	12	0	0	2.916667	2.916667	40	1.809414
1206										
1207										
1208										
1209	47	20	1	12	0	0	1	0	40	1.717847
1210										
1213										
1214										
1215	43	24	1	12	0	0	1	0	74	1.29162
1216										
1217										
1218	47	20	1	12	0	0	.9423077	0	35	1.549131
1219	48	19	1	12	0	0	1	0	40	1.858204
1220										
1221										
1222										
1223										
1224										
1225										
1226										
1227										
1228	48	19	1	11	0	0	.4038461		40	1.744876
1230	46	21	1	14	0	0	1.166667	1.166667	38	1.900929
1231	46	21	2	12	0	0	1	0	40	1.601775
1232										
1233										
1234	42	25	2	11	0	0	1	1	40	1.549131
1235										
1236	45	22	2	13	0	0	1	0	38	1.766854
1237										
1238										
1239										
1240	46	21	2	8	0	0	.7692308	.0833333	40	1.270418
1241	42	25	1	14	0	0	.9615384	0	40	1.809414
1242										
1243										
1244										
1245										
1246										
1247										
1248										
1249										
1250										
1252	48	19	2	11	0	0	.1538462		40	1.305509
1253	45	22	2	16	0	0	.2307692		35	2.189561
1254										
1255										
1256										
1257	46	21	2	12	0	0	.5	.5	37	1.637042
1258	43	24	1	12	0	0	1	0	40	2.022507
1259										
1260										
1262	46	21	1	14	0	0	.9230769		40	1.842204
1263	46	21	1	12	0	0	1	0	40	1.637042
1264	44	24	2	14	0	0	.4423077	0	37	1.977749
1265	46	21	2	14	0	0	1	0	38	1.838163
1266										
1267										
1268										
1269										
1270	42	25	1	8	0	0	.5	.5	40	1.575799
1271	45	22	1	12	0	0	1	0	37	1.956396
1272										
1273										
1274										
1275	46	22	2	12	0	0	2	2	40	2.029219
1276										
1277										
1278										
1280										
1281										
1283										
1284										
1285										
1286	45	22	1	12	0	0	1	0	38	1.930894
1287	49	18	1	12	0	0	.4230769	.4166667	46	1.196309
1288										
1289										
1290										
1291										
1292	44	23	2	12	0	0	1.416667	1.416667	47	1.601775
1293										
1294	45	22	2	12	0	0	.9230769	.9166667	24	1.248756
1296	47	20	2	12	0	0	.3846154	.25	40	1.744876
1297										
1299										
1300										
1302										
1303										
1304										
1305										
1306										
1307										
1308	44	23	1	12	0	0	3.916667	3.916667	34	1.319208
1309										
1310										
1311										
1312										
1313										
1314										
1315	48	19	2	12	0	0	2	2	40	1.124565
1316	46	21	2	12	0	0	.3333333	.3333333	45	1.157089
1317										
1318	43	24	2	12	0	0	1	0	40	1.825943
1319										
1320	45	22	1	12	0	0	.1538462	0	40	1.305509
1322										
1323	46	21	1	11	0	0	1	.3333333	34	1.319208
1324	51	16	1	9	0	0	.6923077	.3333333	46	1.157089
1325										
1326										
