idcode	birth_yr80	age80	race80	grade80	not_smsa80	south80	ttl_exp80	tenure80	hours80	ln_wage80
273										
275	49	30	1	10	0	0	5.153846	.4166667	35	1.275272
276	53	26	1	12	0	0	7.75	7.75	40	1.242483
278	51	28	1	12	0	0	9.634615	.5833333	40	1.992325
279	53	27	1	16	0	0	7.461538	2.5	40	1.802098
280										
282	52	27	1	14	0	0	5.615385	1.166667	40	1.992325
283	49	30	1	9	0	0	6.115385	4.333333	45	1.682886
284	50	29	1	12	0	0	4.576923	.9166667	25	1.242483
285										
286										
287	46	33	1	12	0	0	2.403846	.1666667	4	1.275272
288										
289										
290										
291										
292										
293	43	36	1	12	0	0	1.416667	1.416667	10	1.35283
294	53	26	1	12	0	0	8.589744	.5833333	8	2.223312
296	44	35	1	12	0	0	7.346154	3	16	1.578954
297										
298										
299										
300										
301	50	29	1	18	0	0	6.615385	.3333333	38	2.149396
302	46	33	1	18	0	0	9.038462	1.5	40	2.478922
303										
304										
305										
306	51	29	1	14	0	0	8.987179	5	40	1.833966
307	53	27	1	12	0	0	8.583333	8.583333	40	2.158773
308										
309										
311										
312										
313										
314	47	33	1	12	0	0	7.134615	3.083333	40	1.322525
315	50	29	1	16	0	0	6.416667	6.416667	40	2.5463
316										
318										
319										
320										
321	47	32	1	12	0	0	11.39103	2.916667	40	1.753308
322										
324	44	36	1	12	0	0	5.365385	.5	20	1.465626
325	53	26	1	12	0	0	8.134615	.9166667	20	2.743593
326	43	36	1	12	0	0	6.916667	.8333333	40	1.559723
327										
329										
330	44	35	2	16	0	0	10.44231	4.833333	35	1.98124
331	51	28	2	15	0	0	4.993589	3.916667	40	1.833966
332	52	27	2	9	0	0	4.230769	.5	40	1.554857
333	53	26	2	16	0	0	5.557693	3.083333	35	2.190272
334										
335										
336	44	35	1	12	0	0	4.211538	.4166667	20	1.452203
337	51	28	1	12	0	0	19.38461	19.08333	38	2.216589
338										
339										
340										
341	47	32	2	14	0	0	10.48718	3.083333	40	1.465626
342										
344	52	27	1	12	0	0	5.615385	2.583333	38	1.515051
345										
346	43	36	1	10	0	0	4.884615	4.5	30	2.03999
347	51	28	1	14	0	0	8.583333	8.583333	37	2.073941
348										
349										
350										
351	53	26	2	16	0	0	4.083333	2.083333	40	1.976452
352	53	26	1	13	0	0	7.673077	5.75	38	1.586072
353										
354										
355	46	33	1	12	0	0	6.814103	.5	30	1.460279
356	44	35	1	16	0	0	5.807692	1.333333	28	1.307021
358	43	37	1	12	0	0	16.26282	9	15	1.753308
359										
360	51	29	1	12	0	0	6.974359	2.583333	40	1.607126
361										
362										
363	46	33	1	12	0	0	4.333333	.9166667	30	1.792528
366	48	31	1	12	0	0	7.769231	2.083333	40	1.465626
367										
368										
369	51	28	1	12	0	0	9	9	6	2.03999
370										
371										
372										
376										
377	50	30	1	16	0	1	5.564102	2.416667	40	2.812486
379	45	35	1	13	0	0	13.39103	11.66667	45	1.583705
380	52	27	1	12	0	0	9.096154	5.833333	35	1.938957
381										
382	45	34	1	12	0	0	13.11539	2	40	1.811577
383										
384										
385										
386	48	31	1	16	0	0	9.48718	1.166667	50	2.588823
387										
388										
389										
390										
391										
392										
393	47	32	2	11	1	1	3.788462	.6666667	40	1.275272
394										
395	51	28	1	16	1	0	8.269231	5.333333	40	1.636774
396	51	28	1	14	0	0	7.173077	1.833333	40	1.396633
397	51	28	1	13	0	0	7.807692	2.25	60	1.712486
398	53	26	1	16	0	0	4.038461		40	1.583705
399	50	29	1	16	0	0	8.423077		40	2.588823
400										
401	46	33	2	17	0	1	6.980769	1.5	40	2.455415
402	52	27	1	12	0	0	5.282051	.8333333	40	1.625474
403										
404										
406	52	27	1	12	0	0	5.910256	.3333333	44	1.225675
407										
408										
409	51	28	1	14	0	0	6.160256	1.166667	20	1.275272
410	44	35	1	14	1	0	3.858974	2.666667	40	1.864849
411										
412	44	35	1	18	0	0	6.929487	1.166667	60	1.807796
413										
414	51	28	1	16	0	0	6.666667	6.666667	27	1.452203
415										
416	51	28	1	9	0	0	5.916667	5.916667	45	1.322525
417										
418										
419										
420	53	26	1	16	0	0	4.910256	2.833333	24	2.446455
421	49	30	1	12	0	0	5.076923	0	16	1.242483
422										
423										
424	52	27	1	16	0	0	3.467949	1.083333	40	1.647948
425										
426										
427										
428										
429										
430	50	29	1	15	0	0	6.974359	.0833333	16	2.071034
431	52	27	1	16	1	0	7.685897	.25	33	2.135784
432										
433	44	35	1	13	0	0	6	6	2	3.323173
434										
435										
436	50	29	1	12	0	0	10.40385	9.833333	40	2.06373
437	42	37	1	12	1	1	2.583333	2.583333	35	1.410818
438										
439										
440	51	28	1	11	0	0	6.153846	.5	38	1.724908
441										
442	48	31	1	18	0	0	9.083333	8.333333	40	2.014132
443										
444										
445										
446										
447	49	31	1	12	0	0	5.782051	.4166667	35	1.454902
448										
449	42	37	1	14	1	0	3.096154	1.333333	40	1.807796
450	49	30	1	14	0	0	10.05769	3.416667	16	1.848619
451										
452	48	31	1	12	0	1	6.923077	1	35	1.322525
453										
454	53	26	1	12	1	0	8.782051	8.416667	40	2.082612
455	49	31	1	13	0	0	3		16	1.37643
456										
457										
458										
459	49	30	1	8	0	0	11.03846	2	38	.5291323
460										
461	48	31	1	12	1	0	10.6859	1	40	1.530165
462										
463										
464										
465										
466										
467										
469	53	26	1	11	1	0	7.025641	1.5	40	1.602485
470										
471										
472										
474										
475										
476										
477	46	34	1	12	1	0	5.141026	1.75	18	1.647948
478										
479										
480										
481	51	28	1	12	1	1	8.557693	1.833333	10	1.385139
482										
483										
484										
485	53	26	1	17	0	1	3.711539	2.916667	40	1.807796
486										
487										
488	45	35	1	16	0	0	4.301282	.4166667	20	1.530165
489										
490	50	29	1	12	1	0	8.333333	.4166667	50	1.753308
491										
492	49	31	1	12	0	0	8.711538	.8333333	45	1.777025
493										
494										
495	50	29	1	16	0	0	5.166667	5.166667	40	1.960322
496	48	31	1	12	0	0	10.5	3.25	40	2.000168
497										
498										
499										
500										
501										
502										
504	44	35	1	16	0	0	8.423077	6.083333	50	1.672098
505	52	27	1	14	1	0	10.16667	10.16667	38	1.873754
506										
507	48	31	1	12	1	0	1.480769	1.25	24	1.37351
508										
509										
510										
511	53	26	1	12	0	0	8.038462	5.5	40	2.003288
512										
513										
515										
516										
517	48	31	1	15	1	0	6.48077	2.333333	35	1.517586
518	45	34	1	12	1	0	8.5	8.5	40	1.947229
519	52	28	1	12	0	1	4.653846		40	1.076034
520										
521										
522										
523										
524										
526	49	30	1	12	0	0	1.961538	1.333333	20	1.322525
527	46	33	1	13	0	0	10.65385	9	45	1.809688
528										
529										
531	47	32	1	16	0	0	7.788462	3	20	3.177861
532	51	28	1	16	1	0	5.410256	2.75	40	3.323173
533	53	26	1	16	0	0	5.756411	.5833333	40	2.62961
534	46	33	1	12	0	0	4.980769	.75	40	1.618633
536										
537										
538	42	37	1	12	0	0	1.833333	.5	40	1.554857
539										
540	46	33	1	9	0	0	2.961538	.8333333	40	1.275272
541										
542	45	35	1	12	0	0	12.1859	6	20	2.812486
543										
544										
545										
546	46	33	1	12	0	0	1.692308	.1666667	40	1.432687
547	46	33	1	12	0	0	8.794872	2.083333	20	1.465626
548										
549										
550	44	35	1	12	0	0	4.794872	0	8	1.927261
551										
553										
554										
555	52	27	1	12	0	0	8.307693	6.833333	35	2.148049
557	49	31	2	15	0	0	3.929487	.3333333	38	1.97805
558	45	34	2	12	0	0	2.416667	1	40	1.281703
560										
561										
562										
563										
564										
565										
566										
567										
568										
570	51	28	2	16	0	0	3.403846	1.916667	35	2.28158
571	53	26	2	15	0	0	3.153846	.5833333	35	1.97485
572										
573										
574										
575										
576										
577										
579	49	30	1	12	0	0	4.833333	4.833333	40	1.807796
580	47	32	1	17	0	1	4.474359	2.333333	28	1.416436
582	45	34	1	16	0	0	10.38461	1.083333	40	2.5463
584	46	33	1	12	0	0	6.333333	6.333333	35	1.861265
585										
586	52	28	2	12	0	0	2.826923	1.166667	35	1.780923
587										
588										
589	52	27	1	10	0	0	7.961538	.9166667	15	2.223312
590	46	34	1	5	0	0	2.980769	1.916667	25	1.530165
591										
593										
594										
595	48	32	1	12	1	0	6.076923	1.916667	40	1.396633
596	49	30	1	12	0	0	12.55128	12.5	40	1.976452
597										
598										
599										
600										
601										
602	43	36	2	12	0	0	12.08333	12.08333	35	2.292138
604										
606	45	34	1	16	0	0	9.891026	0		2.158773
608										
609										
612										
614										
615										
616										
617										
618										
619										
620										
621										
622										
623	44	35	1	5	0	0	1.230769	1.083333	30	1.242483
624	43	36	1	12	0	0	2.217949	1	40	1.753308
625										
626	52	27	1	16	0	0	7.653846	4	35	1.910312
627										
628	43	36	1	12	0	0	8.141026	.75	20	1.647948
630										
633										
634										
635	47	32	1	12	0	0	3.826923	1.916667	40	1.753308
636										
637										
638										
639										
641										
642										
643										
644	53	26	1	17	0	0	5.660256	.1666667	35	1.986006
645	52	27	1	15	0	0	5.044872	0	50	1.489342
646	46	34	1	16	0	0	10.84615	7.25	10	3.19551
647										
648	46	33	2	13	0	0	10.71154	4.916667	40	1.802098
649										
651										
652										
653										
654										
655										
656										
658										
659										
660	53	26	1	18	0	0	4.057692	1.416667	40	2.233262
661										
663										
664										
665	48	31	1	8	0	1	6.826923	1.083333	30	1.060161
666										
669										
670	43	36	1	16	0	0	12	12	40	2.478922
671	42	37	1	12	0	1	3.615385	1.5	30	1.396633
672										
673										
674										
675										
676	52	27	1	14	0	0	6.557693	3.583333	30	2.446455
677										
678										
679	43	36	1	13	0	0	.5769231	.3333333	35	2.038487
681	46	33	2	12	0	0	4.378205	.9166667	36	1.259012
683										
684	51	28	1	12	0	0	4	.5833333	35	1.886089
685										
686										
687	53	26	1	12	0	0	10.02564	4.833333	37	1.778975
688	49	30	1	9	0	0	2.038462	.0833333	30	1.275272
689										
690										
691	43	36	1	12	1	0	6.384615	4.583333	38	2.129001
692										
693										
694										
695	46	33	1	12	0	0	2.173077	.3333333	18	1.753308
696										
697	46	33	1	14	0	0	8.230769	3	40	1.811577
698										
699										
700										
701										
703										
705										
706										
707										
708										
709	47	33	2	14	0	0	3.846154	.3333333	45	1.645723
710	48	31	1	17	0	0	7.153846	3.583333	35	2.292138
711	52	28	1	18	0	0	3.980769	0	38	2.178576
712										
714	52	27	1	18	0	0	4.596154	.1666667	35	2.285112
715										
716	49	31	1	12	0	0	10.85897	4.416667	42	2.29097
718										
719										
720	50	29	2	9	0	0	2.826923	1.416667	40	1.396633
722	51	28	1	12	0	0	3.083334	.1666667	8	3.075064
723										
724										
725										
726										
727	50	29	1	12	0	0	10.5	10.5	48	1.678585
728										
729										
730										
731	46	33	1	12	1	1	10.03846	5.416667	40	1.913725
732	48	31	1	16	0	0	9.461538	8.416667	35	1.722849
733										
734	49	30	1	16	1	0	9.685898	1.25	37	2.196711
735	46	33	1	16	0	0	9.551282	.25	40	3.217951
736										
737	47	32	1	17	0	0	5.025641	.8333333	7	2.109583
738	45	34	1	12	0	0	10.75	9.916667	25	2.92579
739										
740	53	26	1	12	0	0	6.634615	2.583333	35	2.292138
741										
742	47	32	1	16	0	0	9.25	9.25	20	2.348978
744										
745										
746										
747										
748	49	30	1	12	0	0	11.88461	1.833333	40	1.976452
749	53	26	1	12	0	0	8.583333	8.583333	35	2.301429
750	53	26	1	12	0	1	7.153846	0	40	1.385139
751										
752	53	26	1	10	0	0	5.230769	1.083333	40	1.281703
753	50	29	1	13	0	0	2.833333	.25	38	1.331713
754										
756										
757	45	34	1	18	0	0	10.25	10.25	35	2.378176
758										
759										
760										
761										
762	47	32	2	13	0	0	9.166667	9.166667	35	2.289801
763										
764	44	35	2	11	0	0	7.205128	1.5	40	1.952159
765										
766										
767										
768										
769										
770	47	32	1	18	0	0	10.33333	10.33333	40	2.223312
771										
772										
773	51	29	1	16	0	0	5.474359	1.75	12	2.600034
775										
776	42	37	2	10	0	0	12.16667	12.16667	40	1.89307
777										
778										
779										
780										
781	52	27	1	16	0	0	5.75	1.166667	45	1.894808
783										
784	43	36	1	16	0	1	6.865385	2.083333	40	2.119339
785										
786										
787										
789										
790	49	30	1	14	0	0	6.423077	0	7	2.292138
791	52	28	1	16	0	0	4.846154	3.75	40	2.089781
792	52	28	1	10	0	0	3.269231	.8333333	40	1.465626
793										
794	45	35	2	14	0	0	9.365385	7.416667	40	1.481499
795	44	36	2	10	0	1	7.076923	2.75	40	2.2382
796										
797	47	32	1	10	0	0	7.519231	.5833333	40	.7961951
798										
800	50	29	2	12	0	0	11.33974	3.583333	35	1.826558
801										
802										
803										
804										
805										
807										
808	49	30	1	12	1	0	7.692307	1.083333	33	1.35283
809										
810	48	31	1	12	0	0	13.5	13.5	35	2.229542
811										
812										
813										
814										
815										
816										
817										
818										
819										
820										
821										
822										
823										
824	44	35	1	10	1	0	6	6	40	1.901728
825	45	35	1	18	0	0	10.5	10.5	50	2.223312
826	48	32	1	12	0	0	8.096154	3	25	1.753308
827										
828										
829										
830	47	32	1	11	0	0	6.217948	.8333333	38	1.37351
831	44	35	1	12	1	0	8.596153		40	1.712486
832										
834										
835										
836	48	31	1	12	1	1	5.833333	3.333333	40	1.559723
837	52	27	1	12	1	1	3.538461	.0833333	18	1.275272
839	49	30	1	12	0	0	11.33333	11.33333	40	2.244339
840										
841	50	29	1	12	0	0	7.551282	.5833333	46	1.180607
842	48	31	1	12	0	0	11.01282	8.583333	35	1.780923
843	46	33	1	12	0	0	4.211538	.1666667	40	1.743257
844	48	31	1	12	0	0	5.230769	.75	40	1.712486
845										
846										
847										
848										
849	53	26	1	12	0	0	8.75	8.75	38	1.938957
850										
851	47	32	1	12	0	0	8.916666	3.083333	34	.4215019
852										
853	47	32	1	12	0	0	1.467949	.25	22	1.275272
855	52	27	1	12	0	0	8.653846	.8333333	40	1.682886
856	50	29	2	12	0	0	7.403846	.0833333	40	2.960141
857	52	27	2	12	0	0	9.634615	9.583333	40	1.753308
859										
860										
861	51	28	1	16	0	0	5.50641	.25	40	1.753308
862										
863	44	35	1	12	0	0	1.333333	1.333333	30	.9185967
864	44	35	1	12	0	0	6.807692	5.916667	40	2.301429
866										
867										
868										
869										
870										
871										
872										
873										
874										
875	48	31	1	9	1	0	5.230769	.9166667	60	1.060161
876										
877										
878										
880	52	27	1	12	1	0	5.570513	1.25	40	1.912019
881										
882	51	28	1	12	0	1	6.25641	1.916667	40	1.647948
884	46	33	1	12	0	0	3	1.5	40	1.656797
885										
888										
889										
890										
891	50	30	1	12	0	0	7.282052	.1666667	40	1.281703
895	49	30	1	10	1	0	3.5	1.75	26	1.337793
896	45	34	1	16	1	0	7.24359	2.5	40	1.614046
897										
898	48	31	1	16	0	0	8	8	50	1.712486
899	47	32	1	12	0	0	4.884615	.8333333	50	1.672098
900										
901										
902										
903	50	29	1	16	1	0	3.160256	1.416667	16	1.291273
904										
905	52	27	1	12	1	0	9.666667	9.666667	40	1.714567
906										
907										
908	51	28	1	16	1	0	6.051282	3	40	1.540114
909	53	26	1	16	1	0	3.538462	.0833333	9	1.35283
910	53	26	1	18	0	0	3.5	.9166667	52	3.0611
911	46	33	1	12	1	0	5.282051	1.75	40	1.410818
912										
913										
914										
915										
916	47	32	1	18	0	0	6.673077	6.583333	35	2.378176
917										
918										
919	50	29	1	17	0	0	2.942307	1.25	38	1.252433
920										
922	43	36	1	14	0	0	6.282051		45	1.542587
924	47	32	1	17	0	0	6.083333	4.333333	40	2.014132
925	49	31	1	12	1	0	7.173077	.75	35	1.491943
926										
927										
928										
929										
932	46	33	1	12	0	0	9.72436	3.416667	35	1.753308
933										
934										
935	51	28	1	13	0	1	7.666667	2.25	40	1.559723
936	44	35	1	16	0	1	8.75	3.583333	16	2.348978
937	48	31	1	12	0	0	8.044872	5.416667	40	1.678585
938	45	34	1	16	0	1	6.391026	.4166667	35	2.146701
939										
940	43	36	1	11	1	0	11.91667	11.91667	30	2.00173
941	47	32	1	12	0	0	9.166667	2.583333	32	1.337793
942										
943	42	37	1	12	0	0	9.25	6	40	2.316347
944										
945										
947	46	33	1	17	0	1	9.352564	8.333333	40	2.050446
948										
949										
950										
951										
952										
953	47	32	1	12	0	0	6.615385	1.166667	40	1.97164
954										
955										
956										
957										
958	52	27	1	12	1	0	6.416667	6.416667	15	1.753308
959										
960	47	32	1	14	1	0	7.634615	.6666667	15	1.242483
961	48	31	1	13	1	0	7.653846	.6666667	40	1.547513
962	43	36	1	12	1	0	4.75	4.75	40	1.537636
964	50	29	1	13	1	0	6.846154	1.583333	45	1.687168
965	44	35	1	13	1	0	7.198718	5.083333	45	1.658997
966	49	30	1	7	1	0	3.788461	.0833333	40	1.275272
967										
968	48	31	1	12	1	0	9.865385	3.5	40	1.632269
969										
970										
972	53	26	1	13	0	0	4.442308	2.25	40	1.753308
973										
975	49	31	1	17	1	0	7.5	7.5	40	1.976452
976										
977										
978	43	36	1	10	1	0	3.134615	3	28	1.590789
979	50	29	1	16	0	0	6.038462	6	36	2.00173
980	51	28	1	14	0	0	4.25	.8333333	8	1.943928
981	44	35	1	12	1	0	8.371795	4.416667	24	.8762382
982										
983										
984	49	30	1	13	1	0	7.346154	1.333333	32	1.800192
985										
986										
987	51	28	1	12	1	1	4.698718	.6666667	40	1.976452
988										
989										
990	48	31	1	14	1	0	8.980769	4.416667	38	1.955432
991	46	33	1	15	1	0	11.83333	11.83333	40	1.976452
992	46	33	1	15	0	0	.9935898	.5	21	.2300473
993	47	33	1	15	1	0	12.41667	12.41667	40	1.976452
994										
995										
996										
997										
998										
999										
1000	46	33	1	9	1	0	3.173077	.1666667	30	1.083877
1001										
1002	48	31	1	12	1	0	8.455128	7.083333	40	1.322525
1003										
1004										
1005										
1006										
1007	48	31	1	12	0	0	4.801282	1.166667	40	1.465626
1008	51	28	1	15	0	0	5.307693	.3333333	8	2.283937
1009	50	29	1	18	0	0	4.717949	4.416667	45	2.208198
1010										
1011	51	28	1	14	0	0	10.45513	.5833333	37	1.896542
1013										
1014	43	37	1	13	1	0	5.846154	2.666667	40	1.419233
1015										
1016										
1017	43	36	1	13	0	0	9.243589	2.333333	20	1.554857
1018										
1019										
1020										
1021	53	26	2	12	0	0	6.673077	1.333333	40	1.663799
1022										
1023	44	35	2	14	0	0	12.13462	1.583333	60	1.866637
1025										
1026										
1027	50	29	1	16	0	0	6.467948	2.833333	20	2.483308
1028	49	30	1	12	0	0	9.326923	4.833333	40	1.93563
1029	49	30	1	16	0	0	8.076923	2.75	40	2.239431
1030	51	28	1	16	0	0	9.628205	3.083333	45	2.072489
1031										
1032	50	29	2	12	0	0	3.615385	.25	30	1.753308
1033										
1034	42	37	2	12	0	0	4.692307	.75	40	1.602485
1035										
1037	51	28	1	12	1	0	8.878205	.5	40	1.540114
1038										
1039										
1040										
1041										
1042										
1043	44	35	1	16	0	0	9.788462	6.083333	30	2.74656
1044	46	33	1	15	0	0	11.66667	11.66667	40	2.649396
1045	44	35	1	16	0	0	4.480769	.5833333	38	2.210733
1046	49	30	1	17	0	0	6.057693	1	45	1.685029
1047										
1048	47	32	1	11	0	0	4.083333	0	40	1.884336
1049										
1050	45	34	2	12	0	0	5.134615	.4166667	20	1.242483
1051	48	31	1	14	0	0	6.365385	1.333333	16	2.14535
1052	50	29	1	16	0	0	6.711538	.4166667	38	2.160106
1053										
1054										
1055										
1056	52	28	1	12	0	0	7.192308		42	1.843148
1057										
1058	44	35	1	17	0	0	8.653846	1.666667	24	2.133113
1059	50	29	1	12	0	0	9.269231	2.333333	25	.9548006
1060	48	31	1	12	0	0	5.557692	.25	16	1.93563
1061										
1062	44	35	1	12	0	0	11.94231	11.91667	40	1.947229
1063										
1064	51	28	1	18	0	0	6.096154	4.333333	20	2.204384
1065	49	30	1	16	0	0	6.269231	2	45	2.12625
1066										
1067	49	30	1	17	0	0	6.961539	4.666667	45	2.279219
1068	45	34	1	14	0	0	9.019232	0	40	1.712486
1069	47	32	1	12	0	0	10.39103	4.25	10	1.489342
1070	49	30	1	12	0	0	8.25	2.75	40	1.992325
1071										
1072										
1073										
1074	48	31	1	16	0	0	9.038462	6.333333	40	1.745276
1075										
1076	46	33	1	16	1	0	6.076923		30	1.275272
1077										
1078	45	35	1	12	0	0	5.826923	1	20	1.590789
1079										
1080										
1081										
1082										
1083										
1084										
1085	47	32	1	14	0	0	11.08333	11.08333	40	2.446455
1086										
1087	43	36	1	12	0	0	6.467949	2	25	2.349944
1088	45	34	2	12	0	0	9.01282	2.583333	40	2.446455
1089	49	30	2	12	0	0	7.25	7.25	46	2.172019
1090										
1091										
1092	50	30	2	12	0	0	1.602564	1.333333	30	1.826558
1093										
1095	50	29	1	14	0	0	8.333333	8.333333	40	2.152084
1096	52	27	1	15	0	0	4.365385	.5	40	1.198182
1097										
1098	49	30	1	12	0	0	9.179487	.5	40	1.753308
1099										
1100	46	33	1	11	0	0	2.583333	1.25	20	1.060161
1101	49	30	1	16	0	0	8.333333	8.333333	60	1.63001
1102										
1103	46	33	1	12	0	0	1.916667	1.916667	8	1.275272
1105	51	28	1	16	0	0	6.403846	5.333333	43	1.90345
1106	44	35	2	12	0	0	8.75641	1.833333	40	1.275272
1107										
1108										
1109										
1110	43	36	1	16	0	0	11.98077	11.91667	40	2.355436
1111	48	32	1	13	0	0	9.288462	5.5	40	2.456406
1113										
1114										
1115										
1116	49	30	1	12	1	0	11.66667	11.66667	40	1.566978
1117	52	27	1	18	0	0	6.288462	1.5	50	1.753308
1118										
1119										
1120										
1121										
1122										
1123	49	31	2	12	0	0	11.88461	.8333333	38	2.108181
1124										
1125	41	38	1	12	0	0	12	12	40	2.761266
1126	42	37	1	12	0	0	11.91667	11.91667	20	1.796367
1127										
1128	51	28	2	13	0	0	6.826923	1.416667	40	1.319444
1129										
1130										
