idcode	birth_yr71	age71	race71	grade71	not_smsa71	south71	ttl_exp71	tenure71	hours71	ln_wage71
75	49	21	2	11	1	0	2.326923	2.25	40	1.453057
76										
77										
78										
79										
80										
81										
82	47	23	1	12	0	0	3.442308	2.666667	35	2.111764
83										
84										
85										
86										
87	46	24	1	17	0	0	3.769231	1.583333	45	2.300355
88										
89	48	22	1	14	0	0	1.653846	1.333333	38	2.460863
91										
92										
93										
94	45	25	2	10	0	0	1.269231	.3333333	40	1.49388
95	50	20	2	11	0	0	2.538461	.4166667	40	1.539446
96										
97										
98	47	23	2	11	0	0	3.75	2.416667	36	1.750516
99										
100	45	25	1	16	0	0	2	1.75	35	2.373202
103										
104										
105	47	23	1	16	0	0	1.769231	.75	40	2.168054
106										
107	44	26	2	8	0	0	2.025641	.3333333	40	1.270736
108	47	24	2	12	0	0	.25	.1666667	40	1.316302
109										
110										
111										
112	52	18	2	11	0	0	1.096154	.1666667	40	1.316302
114										
115										
117										
118	45	26	3	8	0	0	.9294872	.9166667	32	1.542669
119										
120										
121	48	22	2	12	0	0	3.865385	3.25	40	1.676201
122										
123										
124										
125										
126	48	22	2	12	0	0	2.99359	2.25	38	1.676201
127										
128	52	19	1	12	0	0	1.705128	1.666667	34	1.708991
129										
130	45	25	1	12	0	0	3.557692	2.416667	40	1.782391
131	47	23	1	12	0	0	4.089744	4	35	1.790204
132	51	19	1	10	0	0	1.301282	.4166667	40	1.442586
133	45	25	1	12	0	0	3.269231	2.25	40	1.984131
134										
135										
136										
137										
138										
139										
141										
142										
143										
144	44	26	1	10	0	0	3.576923	2.5	40	2.122488
145	51	19	1	11	0	0	1.685897	1.666667	35	1.797681
146										
147	47	23	1	12	0	0	2.884615	2.333333	35	1.988575
149	50	20	1	12	0	0	3.038462	1.583333	40	1.611663
150										
151	46	24	1	17	0	0	1.942308	.25	40	2.130006
152										
153	52	18	1	12	0	0	2.051282	1.666667	35	2.148805
156										
158	46	24	2	12	0	0	4.057693	3	35	2.148805
159	51	19	1	11	0	0	1.788462	.25	40	1.539446
160	48	22	1	12	0	0	3.557692	2.75	40	1.812333
161										
162	51	19	1	8	0	0	3.416667	3.416667	30	1.49388
163										
164										
165										
166										
167										
168										
169										
170										
171	45	25	1	14	0	0	4.019231	2	35	2.174448
172										
173	45	25	2	12	0	0	6.506411	.5	40	1.611663
174	44	26	1	12	0	0	3.807692	3.5	33	1.909295
175	51	19	2	12	0	0	1.455128	1.416667	40	1.49388
176										
177										
178										
180										
181										
182	46	25	1	16	0	0	2.769231	1.833333	50	1.844536
183										
184										
185										
186	48	22	1	11	0	0	3.576923	3	40	1.552148
187										
188										
189										
190										
191										
192										
193	50	21	2	12	0	0	1.333333	1.333333	40	1.316866
194	43	27	1	14	0	0	1.826923	.3333333	4	1.717023
195	52	19	1	12	0	0	3.051282	1.5	40	1.399569
196	47	23	1	12	0	0	4.025641	.3333333	40	1.552148
198	48	23	1	12	0	0	4.076923	3	40	1.985522
199	47	24	1	12	0	0	4.096154	3	40	1.552148
200										
201	49	21	1	12	0	0	4	1.416667	40	1.552148
202										
203	46	24	1	11	0	1	1.865385	1.666667	40	1.633641
204										
205										
206										
207										
208										
209	52	18	2	12	0	0	1.480769	.1666667	35	1.539446
210	50	20	2	11	0	0	1.903846	.5833333	8	1.069442
211										
212	50	20	2	13	0	0	3.692308	1.583333	40	1.763906
213	44	26	1	10	0	0	2.615385	1	40	1.790204
214	53	17	1	10	0	0	.3717949	.3333333	13	1.18277
215										
216										
217										
218	52	18	1	12	0	0	3.423077	1.75	10	.8462984
219										
220	49	21	1	12	0	0	3.198718	1.333333	40	1.642299
221	47	23	1	16	0	1	3.833333	1.416667	40	2.414162
222										
223										
224										
225										
226										
227	46	24	1	15	0	1	3.980769	1.833333	60	1.232515
228	46	24	1	16	0	0	1.884615	.8333333	40	1.742386
229										
230										
231										
232										
233										
235										
236										
237										
238	45	25	1	14	0	0	4.583333	4.583333	38	2.021562
239										
242	48	22	1	12	0	0	4.185897	4.166667	38	1.948135
243										
244										
245										
246	48	23	1	13	0	0	3.961538	3.333333	40	1.938565
247										
250										
251	51	19	2	10	0	0	3.269231	.8333333	35	2.118864
252	50	21	1	12	0	0	3.326923	3.25	35	1.415918
253	46	25	1	12	0	0	3.429487	.1666667	40	1.442586
254	49	21	1	12	0	0	3.384615	3	7	1.69682
255										
256										
257										
258										
259										
260										
261										
262										
263										
264										
265										
266	43	27	1	12	0	0	7.134615	.0833333	35	1.461484
267	42	28	1	12	0	0	.4615385	.1666667	35	1.100941
268										
269	48	22	1	16	0	0	1.442308	.25	40	1.12393
270										
271	51	19	1	11	0	0	.2307692	.0833333	15	1.18277
272	47	24	1	12	0	0	3.461539	2.25	40	1.251763
273	46	24	1	12	0	0	4.019231	2.916667	40	1.858522
275										
276										
278	51	19	1	12	0	0	2.730769	.75	40	1.549395
279										
280	49	21	2	12	0	0	2.153846	1.916667	37	1.801364
282										
283										
284	50	20	1	12	0	0	3.634615	.5	40	1.549395
285										
286										
287										
288										
289										
290										
291										
292	44	26	1	16	0	0	3.653846	3.416667	40	2.235816
293										
294										
296	44	26	1	12	0	0	1.75	1.333333	40	1.857899
297	45	25	1	16	0	0	3.416667	3.416667	50	1.92241
298										
299										
300										
301										
302										
303	48	22	1	16	0	0	1.461538	1.083333	36	1.347073
304										
305										
306	51	20	1	14	0	0	2.217949	.6666667	40	1.708991
307										
308										
309	46	24	1	12	0	0	2.076923	.9166667	34	1.447836
311										
312										
313	45	25	1	12	0	0	2.326923	1.25	40	1.717023
314	47	23	1	12	0	0	1.583333	1.583333	25	1.593724
315										
316	51	19	1	12	0	0	.1217949	.0833333	40	1.270736
318	48	22	1	12	0	0	3.846154	3.75	38	2.030372
319	42	28	1	12	0	0	4.038462	3.083333	38	1.957613
320										
321	47	23	1	12	0	0	4.019231	3.75	38	1.602734
322										
324	44	27	1	12	0	0	2.923077	.4166667	24	1.917881
325										
326	43	27	1	12	0	0	.8333334	.6666667	23	1.805648
327										
329										
330										
331										
332										
333										
334										
335	50	20	1	12	0	0	3.102564	1.166667	38	1.624907
336										
337	51	19	1	12	0	0	2.826923	.5	38	1.652774
338										
339										
340	42	28	1	13	0	0	1.480769	.9166667	15	.8462984
341	47	23	2	14	0	0	2.923077	2.666667	40	1.994655
342	48	23	1	12	1	0	2.980769	.5	45	1.875918
344	52	18	1	12	0	0	1.423077	.1666667	8	1.347073
345										
346										
347										
348										
349										
350	48	22	2	14	0	0	1.288462	.1666667	35	1.843247
351										
352										
353	52	18	1	10	0	0	1.75	1.75	16	2.633314
354										
355	46	24	1	12	0	0	3.455128	2.333333	26	1.775292
356	44	26	1	16	0	0	3.673077	.4166667	20	2.135733
358	43	28	1	12	0	0	9.474359	9.416667	16	1.679207
359										
360										
361	50	21	1	9	0	0	1.807692	.4166667	20	1.316302
362										
363										
366	48	23	1	12	1	0	3.942308	2.916667	40	1.023876
367										
368	46	25	1	15	1	0	3.807692	1.75	40	2.061211
369	51	19	1	12	0	0	2.474359	.6666667	20	1.251763
370	44	26	1	10	0	0	3.326923	3.25	12	1.49388
371										
372	43	27	1	12	0	0	3.942308	3	40	2.41017
376	46	24	1	12	0	0	1.615385	.5	40	1.717023
377										
379	45	26	1	13	0	0	6.352564	2.666667	40	1.663622
380	52	18	1	12	0	0	2.730769	.4166667	10	1.18277
381	50	20	1	12	0	0	1.826923	1.166667	40	2.259347
382	45	25	1	12	0	0	7.615385	1.5	40	2.087206
383										
384	47	23	1	13	0	0	3.538462	3.5	40	1.954463
385	49	21	1	12	0	1	2.038461	1.083333	20	2.400223
386	48	22	1	16	0	0	1.5	.3333333	2	1.762589
387										
388	47	23	1	14	0	0	3.519231	3	40	1.663622
389										
390	46	24	1	16	0	0	2.615385	1.416667	35	2.247651
391										
392										
393										
394										
395										
396										
397										
398										
399										
400										
401										
402	52	18	1	12	0	0	.0833333	.0833333	40	1.251763
403	47	23	1	12	0	0	2.923077	.4166667	40	1.251763
404										
406										
407										
408										
409										
410										
411										
412										
413	46	24	1	14	0	0	4.666667	4.583333	40	1.801364
414										
415										
416	51	19	1	9	0	0	1.038462	.5	18	1.316302
417										
418										
419	52	19	1	12	0	0	2.596154	.3333333	28	1.514128
420										
421										
422										
423										
424										
425										
426										
427	51	20	1	12	0	0	7.224359	1.416667	38	1.518572
428										
429										
430										
431										
432	51	20	1	12	0	0	2.717949	.0833333	40	1.426671
433										
434										
435	47	23	1	12	0	0	4.076923	3	40	1.858522
436	50	20	1	12	0	0	3.538462	1.333333	40	1.472237
437										
438	51	19	1	12	0	0	3.032051	1.583333	35	1.938565
439										
440	51	19	1	11	0	0	1.423077	.25	20	1.539446
441										
442										
443										
444										
445										
446										
447										
448										
449										
450	49	21	1	14	1	0	3.307692	.25	40	2.145886
451										
452	48	22	1	12	1	0	2.980769	1.25	40	1.434085
453	44	26	1	10	1	0	3.903846	3	40	2.009692
454										
455	49	22	1	13	0	0	1.557692	1.166667	37	1.734189
456										
457	49	21	1	14	0	0	2.846154	.9166667	38	1.642299
458										
459	49	21	1	8	0	0	4.576923	1.583333	40	1.899345
460										
461										
462										
463										
464										
465	52	18	1	12	1	0	.5384616	.3333333	37	1.39442
466										
467										
469										
470										
471										
472	50	20	1	12	1	0	1.25641	.6666667	40	1.461484
474										
475										
476										
477	46	25	1	12	0	0	2.294872	.5	40	1.437309
478	49	21	1	12	0	0	2.74359	.8333333	40	1.472237
479										
480										
481	51	19	1	12	1	0	1.147436	.4166667	23	.9324753
482										
483										
484	48	22	1	13	0	1	.9615385	0	30	1.539446
485										
486										
487										
488	45	26	1	16	0	1	3.685897	2.666667	40	2.122488
489	47	24	1	12	1	0	5.74359	2.5	40	1.938565
490	50	20	1	12	1	0	1.275641	.6666667	38	1.478766
491	44	26	1	12	0	0	2.211539	.3333333	35	.5586163
492	49	22	1	12	0	0	2.634615	1.666667	40	1.597714
493	50	20	1	12	0	0	3.121795	2.5	38	1.659393
494										
495										
496	48	22	1	12	0	0	3.692308	1.083333	45	1.963883
497										
498										
499										
500	51	19	1	12	0	0	1.442308	1.083333	36	1.100837
501	45	26	1	8	0	0	1	1	40	1.539446
502	47	23	2	12	0	0	2.955128	2.916667	40	2.093331
504	44	26	1	16	0	0	2.653846	2	6	2.41017
505										
506										
507										
508	45	25	1	12	1	0	.3846154	.0833333	40	1.405914
509										
510										
511										
512										
513										
515										
516	52	18	1	12	0	0	3.346154	1.333333	24	.9416081
517										
518	45	25	1	12	1	0	1.307692	0	40	1.657229
519	52	19	1	12	0	1	1.730769	.3333333	40	1.488152
520	43	27	1	10	1	0	3.076923	1.75	40	1.812333
521	49	21	1	7	0	0	2.230769	.1666667	40	1.488152
522	47	24	1	14	0	0	2.730769	2.416667	40	1.928103
523	48	22	1	12	0	0	3.269231	.25	40	1.347073
524	49	21	1	12	0	0	11.5	11.5	40	1.473676
526										
527										
528										
529										
531										
532										
533										
534										
536										
537	45	25	1	16	0	1	3.25	2.333333	40	2.376693
538										
539										
540										
541										
542	45	26	1	12	0	0	7.666667	7.666667	38	1.988575
543										
544										
545										
546										
547	46	24	1	12	0	0	5.102564	.9166667	40	1.539446
548	49	21	1	12	0	0	2.923077	2.5	40	1.598239
549	45	25	1	12	0	0	3.942308	1.333333	40	1.948135
550										
551										
553										
554										
555	52	19	1	12	0	0	1.788461	1.333333	40	1.92241
557										
558										
560	50	20	2	12	0	0	2.096154	.8333333	40	1.717023
561										
562										
563										
564	42	28	1	12	0	0	3.25	2.083333	40	2.321061
565	48	22	1	12	0	0	4.038462	1.083333	40	1.944911
566										
567	49	21	1	11	0	0	1.884615	.5	35	1.67485
568										
570										
571										
572										
573										
574	50	20	1	12	0	0	1.5	1.5	35	1.899345
575										
576										
577	52	18	2	9	0	0	.7115384	0	20	1.316302
579	49	21	1	12	0	0	1.083333	1.083333	37	1.688623
580										
582										
584										
585	45	26	1	12	0	0	.9230769	.5833333	40	1.539446
586	52	19	2	12	0	0	.2884616	0	35	1.89712
587										
588										
589	52	18	1	10	0	0	1.711538	1	35	1.843247
590										
591	48	22	1	12	0	0	4.038462	1.333333	40	1.830352
593										
594										
595	48	23	1	12	0	0	2	.25	35	1.99162
596	49	21	1	12	0	0	3.730769	3.583333	40	1.717023
597	43	27	1	12	0	0	3.096154	1.416667	30	2.143597
598										
599	45	25	2	11	0	0	3.211538	.5	38	1.629284
600	53	17	2	10	0	0	.5384616	.1666667	30	1.251763
601	46	24	1	7	0	0	3.076923	3	40	1.756243
602	43	27	2	12	0	0	3.096154	3	35	2.081666
604										
606	45	25	1	16	0	0	3.288462	1.5	45	2.003705
608										
609	49	21	1	12	0	0	3.403846	.0833333	10	1.539446
612										
614										
615										
616										
617										
618	48	22	1	16	0	0	1.346154	.0833333	28	2.166824
619										
620	49	21	1	15	0	0	3.5	2.25	40	2.103645
621										
622	44	27	1	7	0	0	1.5	.1666667	30	1.539446
623										
624										
625	46	24	1	16	0	0	2.570513	2.416667	35	2.318054
626										
627	48	22	1	12	0	0	3.442308	2.5	35	1.988575
628	43	27	1	12	0	0	1.192308	.3333333	29	1.437309
630	51	19	1	12	0	0	2.096154	1.5	35	1.80869
633										
634										
635										
636										
637										
638										
639										
641										
642										
643										
644										
645										
646	46	25	1	16	0	0	4	2.583333	50	2.304913
647										
648										
649										
651										
652	46	24	1	12	0	0	4.038462	3	35	2.030372
653	49	21	1	12	0	0	2.583333	2.583333	35	1.848051
654										
655										
656	45	25	1	10	0	0	3.711539	3.333333	37	1.688623
658										
659										
660										
661										
663	51	19	1	12	0	0	.9423077	.5833333	35	1.988575
664										
665	48	22	1	8	0	1	2.788462	.5	40	1.809472
666	47	23	1	18	0	0	2.705128	1.333333	50	2.141026
669										
670	43	27	1	16	0	0	4.057693	2.916667	40	2.322431
671										
672										
673										
674	47	23	2	12	0	0	1.615385	.1666667	40	1.984131
675										
676										
677										
678										
679										
681	46	24	2	12	0	0	2.358974	.75	39	1.498623
683										
684	51	19	1	12	0	0	1.346154	0	37	1.734189
685										
686	52	18	2	12	0	0	.1730769	.1666667	15	1.359121
687										
688										
689										
690	48	22	1	15	0	0	4.980769	1.5	38	2.341891
691	43	27	1	12	0	0	.5	.4166667	40	1.899345
692	42	28	1	12	0	0	2.641026	.0833333	20	1.657229
693	46	24	1	12	0	0	5.512821	5.5	37	1.984131
694	45	25	1	14	0	0	3.858974	3.25	36	2.204707
695										
696										
697	46	24	1	14	0	0	3.211539	1.583333	35	2.209276
698										
699	44	26	1	16	1	0	3.288461	.3333333	40	1.657229
700										
701										
703										
705										
706	46	24	1	12	0	0	3.961538	3	40	1.633641
707	50	20	1	12	0	0	3.391026	1.416667	40	2.015645
708										
709										
710										
711										
712										
714										
715										
716	49	22	1	12	0	0	3.230769	3	40	2.015645
718										
719	49	21	2	11	0	0	1.538462	.4166667	40	1.468562
720	50	20	2	9	0	0	1.807692	.4166667	40	1.434085
722	51	19	1	12	0	0	2.852564	1.5	40	1.657229
723										
724										
725										
726	47	23	1	16	0	0	1.615385	1.25	7	2.815635
727	50	20	1	12	0	0	1.942308	1.583333	40	1.736825
728										
729										
730	44	26	1	12	0	0	3.980769	2.916667	38	1.905989
731	46	24	1	12	1	1	3.269231	.5	40	1.790204
732	48	22	1	16	0	0	2.365385	1.166667	29	1.542669
733	47	23	1	12	0	0	.3461539	0	20	1.857899
734										
735	46	24	1	16	0	0	3.474359	3.416667	40	2.55167
736	45	25	1	17	0	0	2.230769	1.75	40	2.165384
737	47	23	1	17	0	0	.6089743	.4166667	50	1.805034
738	45	25	1	12	0	0	4.038462	3	40	1.944911
739										
740										
741	46	24	1	16	1	0	2.346154	2.25	40	1.904088
742										
744	50	20	1	12	0	0	2.365385	2	40	1.708991
745	49	21	1	12	0	0	2.423077	1.833333	40	1.657229
746										
747										
748	49	21	1	12	0	0	4.076923	3	40	1.938565
749										
750										
751	44	26	1	13	0	0	4.019231	3	35	2.087206
752	53	17	1	10	0	0	.7884616	.1666667	40	1.347073
753										
754	52	18	1	12	0	0	.7307692	.4166667	20	1.405914
756										
757	45	25	1	18	0	0	2.519231	1.25	35	2.352541
758										
759	50	20	2	11	0	1	1.038462	.8333333	40	1.348854
760										
761										
762	47	23	2	13	0	0	2.826923	1.5	35	1.8506
763										
764	44	26	2	11	0	0	3.705128	.6666667	40	1.801364
765										
766	49	21	2	12	0	0	3.666667	3.666667	38	1.815962
767										
768	50	20	2	12	0	0	2.891026	1.416667	35	1.830352
769	46	24	1	12	0	0	4.076923	3	38	1.973214
770										
771										
772										
773										
775										
776	42	28	2	10	0	0	3.846154	3.25	40	1.841009
777										
778	42	28	1	13	0	0	2.961539	2.416667	40	1.857899
779										
780	48	22	1	12	0	0	3.192308	2.333333	40	2.042001
781										
783										
784	43	27	1	16	0	0	3.596154	3.25	30	2.512116
785										
786	43	27	1	16	0	0	3.538462	3.416667	35	2.404152
787										
789										
790										
791										
792	52	19	1	10	0	0	.5384616	.1666667	4	1.206198
793										
794										
795	44	27	2	10	0	0	2.653846	.6666667	28	1.461484
796	50	21	1	12	0	0	2.192308	1.333333	35	1.830352
797	47	23	1	10	0	0	2.865385	2.083333	40	1.78281
798	49	21	1	11	0	0	3.089744	1.5	40	2.122488
800	50	20	2	12	0	0	5.878205	.4166667	30	1.376927
801										
802	49	21	1	12	0	0	3.801282	3.583333	35	2.379711
803	47	23	1	12	0	0	4.057693	2.916667	40	1.717023
804	51	19	1	12	0	0	1.961538	1.083333	35	1.734189
805										
807	47	23	1	12	0	0	4.320513	1.333333	35	2.254685
808	49	21	1	12	0	0	3.826923	3	35	1.879141
809	47	23	1	12	0	0	4.134615	2.666667	40	1.717023
810	48	23	1	12	0	0	4.679487	4.666667	35	1.925662
811	47	23	1	12	0	0	4.679487	4.416667	40	1.539446
812										
813										
814	46	24	1	12	0	0	3.647436	3.583333	40	1.8506
815										
816										
817	45	26	2	11	0	0	1.692308	.25	20	1.415918
818										
819										
820										
821	49	21	1	12	0	0	4.076923	1.416667	38	1.948135
822	50	20	1	12	0	0	3.185897	2.083333	38	1.478766
823										
824										
825										
826	48	23	1	12	0	0	4.057693	3.583333	40	1.970114
827										
828	45	26	1	15	0	0	4	2.25	39	2.146204
829										
830										
831	44	26	1	12	0	0	3.75	2.083333	45	1.643805
832										
834										
835	46	24	1	12	1	1	4.102564	3.583333	40	1.597714
836										
837	52	18	1	12	1	1	.5961539	0	40	1.108662
839	49	22	1	12	0	0	3.557692	2.416667	40	2.081666
840	52	18	1	12	0	0	1.801282	.5	30	1.316302
841	50	20	1	12	0	0	1.576923	.6666667	40	1.575459
842	48	22	1	12	0	0	4.801282	4.666667	40	1.75239
843	46	24	1	12	0	1	1.115385	.6666667	40	1.417278
844	48	22	1	12	0	0	3.25	.9166667	40	1.503829
845	44	26	1	12	0	0	5.788461	2.916667	40	1.717023
846	48	22	1	7	0	0	3.096154	.5	40	1.316302
847										
848										
849										
850										
851	47	23	1	12	0	0	2.01282	1.333333	18	1.122815
852										
853										
855										
856	50	21	2	12	0	0	.6346154	.1666667	40	1.559248
857	52	18	2	12	0	0	.9423077	.6666667	40	1.023876
859	52	18	1	12	0	0	2.634615	2.083333	30	1.434085
860										
861										
862	51	19	1	12	0	0	.3653846	.0833333	35	1.461484
863										
864										
866										
867	44	26	1	16	0	0	4.416667	4.416667	36	2.633314
868										
869										
870										
871										
872										
873	51	19	1	12	0	0	2.711539	.9166667	35	1.848051
874										
875										
876										
877	51	20	1	12	0	1	2.423077	.8333333	45	1.643805
878										
880										
881										
882										
884										
885										
888										
889										
890										
891	50	21	1	12	0	0	2.01282	.3333333	40	1.461484
895										
896	45	25	1	16	0	0	3.724359	2.75	38	1.886575
897										
898										
899	47	23	1	12	1	1	2.134615	.1666667	40	1.5662
900	51	19	1	12	0	0	1.346154	.8333333	40	1.47757
901	52	18	1	12	1	0	1.801282	.4166667	40	.8462984
902	49	21	1	13	1	0	1.480769	.9166667	35	1.539446
903										
904										
905	52	18	1	12	1	0	.6538461	.5833333	35	1.343056
906										
907										
908										
909										
910										
911	46	24	1	12	0	0	.3782051	.1666667	40	1.245418
912	49	22	1	12	1	0	3.076923	2.416667	40	1.858522
913	49	22	1	12	1	0	3.25	1	40	1.426671
914	43	27	1	18	0	0	1.384615	.9166667	50	1.683546
915										
916										
917										
918										
919										
920										
922										
924										
925	49	22	1	12	1	0	4.057693	3.583333	35	1.49388
926										
927										
928										
929										
932	46	24	1	12	0	0	3.705128	1.75	38	1.518572
933										
934										
935										
936										
937	48	22	1	12	0	0	2.519231	2.5	40	1.667832
938										
939	49	22	1	12	1	0	4.256411	4.166667	40	1.49388
940	43	27	1	11	1	0	4.019231	3.083333	40	1.948135
941	47	23	1	12	0	0	5.512821	2.833333	40	1.865443
942										
943	42	28	1	12	1	1	3	2.166667	40	1.736825
944										
945	44	26	1	2	0	0	1.685897	.5	40	1.251763
947										
948										
949										
950										
951	48	22	1	11	1	1	3.057692	1.583333	55	1.657229
952										
953	47	23	1	12	1	0	1.173077	.1666667	45	1.388519
954										
955	51	19	1	12	0	0	.9038461	.25	5	2.154631
956										
957	48	22	1	12	1	0	3.826923	1.416667	40	1.589189
958	52	18	1	12	1	0	.6730769	.5	48	.8007324
959										
960	47	23	1	14	1	0	2.75	1.25	40	1.376927
961	48	22	1	13	1	0	2.826923	2.583333	40	1.428514
962										
964										
965	44	26	1	13	1	0	2.333333	2.333333	4	2.168054
966	49	21	1	7	1	0	1.557692	.0833333	40	1.217862
967										
968	48	22	1	12	1	0	3.25	3.25	40	1.763906
969	46	24	1	12	0	0	1.076923	.3333333	20	1.539446
970	51	19	1	12	1	0	1.75	.75	40	1.478766
972										
973	45	26	1	16	0	0	3.179487	.75	40	1.503829
975										
976										
977										
978										
979										
980										
981	44	26	1	12	1	0	4.916667	4.916667	40	1.872315
982										
983										
984	49	21	1	13	0	0	2.461539	1.666667	40	2.024953
985										
986										
987										
988										
989										
990										
991	46	24	1	15	1	0	2.833333	2.833333	40	1.979387
992										
993	47	24	1	15	1	0	3.416667	3.416667	40	2.199449
994										
995										
996										
997										
998										
999										
1000										
1001	42	28	1	12	1	0	2.673077	.1666667	31	1.316302
1002	48	22	1	12	1	0	1.666667	.6666667	55	.3386964
1003	49	21	1	12	1	0	3.666667	3.666667	38	1.46342
1004										
1005										
1006										
1007										
1008										
1009										
1010	46	24	1	12	0	0	4.019231	3	40	2.047765
1011	51	20	1	14	0	0	3.705128	2.333333	16	1.434085
1013	47	23	1	13	0	0	3.576923	.8333333	20	1.762589
1014										
1015	45	25	1	12	0	0	1.916667	1.916667	40	2.053495
1016	46	24	1	16	0	0	3.884615	1.083333	45	2.211719
1017										
1018										
1019										
1020										
1021										
1022										
1023										
1025										
1026										
1027										
1028	49	22	1	12	0	0	3.115385	1.666667	40	1.732896
1029										
1030										
1031										
1032	50	20	2	12	0	0	1.019231	.6666667	24	1.611663
1033										
1034	42	28	2	12	0	0	3.826923	2.833333	40	1.514128
1035	52	18	2	9	0	0	1.25	.4166667	40	1.514128
1037	51	19	1	12	0	0	2.628205	1.75	10	1.539446
1038										
1039										
1040										
1041										
1042	51	19	2	12	0	0	2.288462	1.25	40	1.578666
1043	44	26	1	16	0	1	3.615385	1.916667	40	2.365173
1044	46	24	1	15	0	0	3.134615	2.666667	40	2.475957
1045										
1046										
1047	48	22	1	15	0	0	1.961538	.75	15	1.405914
1048	47	23	1	11	0	0	1.192308	1.083333	45	1.434085
1049										
1050	45	25	2	12	0	0	2.75	1.25	40	1.721767
1051										
1052										
1053										
1054	51	20	1	12	0	0	2.576923	.25	25	1.762589
1055	43	27	1	17	0	0	3.307692	.6666667	45	1.790204
1056	52	19	1	12	1	0	2.884615		20	.9830538
1057										
1058	44	26	1	17	0	0	3.961538	1.5	40	2.328959
1059	50	20	1	12	0	0	3.846154	2.416667	39	1.80869
1060	48	22	1	12	0	0	3.75	3.083333	21	1.809472
1061										
1062	44	26	1	12	0	0	4.096154	3	38	1.988575
1063	47	23	1	15	0	0	2.865385	1.333333	20	2.151399
1064										
1065										
1066										
1067										
1068										
1069	47	23	1	12	0	0	5.621795	2	40	1.915874
1070										
1071	45	25	1	12	0	0	3.365385	3.333333	45	1.779058
1072										
1073	48	22	1	16	0	1	1.769231	.3333333	10	1.251763
1074	48	22	1	16	0	0	2.5	2.333333	20	1.630199
1075	49	21	1	12	0	0	3.980769	2.333333	40	1.69682
1076	46	24	1	16	0	0	2.5	2.5	50	1.278081
1077										
1078	45	26	1	12	0	0	3.423077	2.333333	40	1.801809
1079	49	21	1	12	0	1	3.903846	2.166667	24	1.498623
1080										
1081	51	19	1	12	0	0	4.25	.75	15	1.251763
1082										
1083										
1084										
1085	47	23	1	14	0	0	3.769231	2.083333	40	2.41017
1086										
1087										
1088										
1089	49	21	2	12	0	0	2.538462	.6666667	48	1.5662
1090										
1091										
1092										
1093	48	22	1	10	0	0	1.269231	0	40	1.316302
1095										
1096										
1097	50	20	1	12	0	0	.5	.5	32	1.206198
1098	49	21	1	12	0	0	2.358974	.3333333	40	1.388519
1099	51	20	1	12	0	0	1.442308	1.333333	40	1.348854
1100										
1101										
1102										
1103										
1105										
