idcode	birth_yr77	age77	race77	grade77	not_smsa77	south77	ttl_exp77	tenure77	hours77	ln_wage77
267	42	34	1	12	0	0	1.384615	0	25	1.498024
268										
269	48	28	1	16	0	0	5.153846	2.416667	40	2.25342
270										
271										
272										
273	46	30	1	12	0	0	8.25	8.25	40	1.721168
275										
276	53	23	1	12	0	0	4.666667	4.666667	30	1.622841
278	51	25	1	12	0	0	6.692307	6.25	40	2.10607
279	53	24	1	16	0	0	4.461538	.1666667	40	1.561846
280										
282										
283	49	27	1	9	0	0	3.211539	1.333333	44	1.631678
284										
285										
286	53	24	1	12	0	0	3.916667	3.916667	35	1.718171
287	46	30	1	12	0	0	1.826923	.25	10	1.628741
288										
289										
290										
291										
292										
293										
294	53	23	1	12	0	0	6.416667	6.416667	36	1.466222
296	44	32	1	12	0	0	4.403846	.0833333	8	1.96311
297										
298	50	26	1	16	0	0	1.685897	.25	70	1.408015
299										
300										
301	50	26	1	18	0	0	4.288462	1.5	45	1.906817
302	46	30	1	18	0	0	6.076923	1.583333	48	2.211613
303										
304										
305										
306	51	26	1	14	0	0	5.929487	1.916667	40	1.917892
307	53	23	1	12	1	0	5.416667	5.416667	40	2.159369
308										
309	46	30	1	12	0	0	4.269231	.6666667	20	1.53585
311										
312	52	24	1	15	0	0	4.615385	.75	40	1.971495
313	45	31	1	12	0	0	5.923077	2.916667	40	1.860038
314	47	29	1	12	0	0	5.25	5.25	40	1.237874
315	50	26	1	16	0	0	3.416667	3.416667	38	2.357993
316										
318										
319	42	34	1	12	0	0	5.942307	0	45	1.721168
320										
321										
322										
324	44	33	1	12	0	0	4.903846	.25	30	1.58362
325	53	23	1	12	0	0	5.134615	1.833333	43	1.86358
326	43	33	1	12	0	0	4.25	4.25	20	1.536367
327	50	26	1	9	0	0	1.583333	0	35	1.266185
329										
330	44	32	2	16	0	0	7.980769	1.916667	40	2.157637
331										
332										
333	53	23	2	16	0	0	2.769231	.0833333	35	2.229514
334										
335	50	26	1	12	0	0	6.50641	0	40	1.870532
336	44	32	1	12	0	0	3.416667	3.416667	24	2.055545
337	51	25	1	12	0	0	17.5	17.5	38	2.183301
338	47	29	1	14	0	0	1.673077	.1666667	16	1.224527
339										
340	42	34	1	13	0	0	4.615385	0	30	1.79126
341	47	29	2	14	0	0	7.583333	0	40	2.053623
342										
344										
345										
346	43	33	1	10	0	0	2.057692	1.5	25	1.685899
347	51	25	1	14	0	0	6.583333	5.666667	40	2.115153
348	49	27	1	15	1	0	8	8	40	1.975662
349	53	23	1	14	0	0	3.448718	.4166667	35	1.301314
350	48	28	2	14	0	0	6.333333	6.333333	35	2.059376
351	53	23	2	16	0	0	1.910256	1.583333	50	1.891105
352	53	23	1	13	0	0	4.807693	2.833333	38	1.545998
353	52	24	1	10	0	0	7.666667	7.666667	6	3.113015
354										
355										
356										
358	43	34	1	12	0	0	13.32051	6	14	1.552368
359										
360										
361										
362	49	27	1	12	1	0	3.807693	.25	20	1.91553
363	46	30	1	12	0	0	1.833333	1.833333	5	1.651997
366										
367										
368										
369	51	25	1	12	0	0	6.551282	5.916667	35	2.042018
370										
371										
372										
376	46	30	1	12	0	0	6.083333	6.083333	40	1.909043
377										
379	45	32	1	13	0	0	10.48718	8.75	40	1.622841
380	52	25	1	12	0	0	6.192307	2.916667	35	1.969406
381	50	26	1	12	0	0	6.416667	6.416667	40	1.790161
382	45	31	1	12	0	0	10.32692	1	7	1.79126
383										
384										
385										
386	48	28	1	16	0	0	6.583333	6.583333	40	2.7175
387	52	25	1	16	1	0	3.608974	.3333333	40	2.014403
388	47	29	1	14	1	0	8.833333	8.833333	40	1.790161
389										
390										
391	47	29	2	6	1	1	1.416667	.25	24	1.037072
392										
393	47	29	2	11	1	1	3.019231	2.583333	25	.87387
394	50	27	1	16	0	0	1.557692	.3333333	40	1.762622
395	51	25	1	16	1	0	5.346154	2.416667	40	1.503577
396	51	25	1	14	0	0	4.403846	1.333333	30	1.58362
397	51	25	1	13	0	0	4.903846	1.333333	40	1.840049
398	53	23	1	16	0	0	2.846154		40	1.897869
399	50	26	1	16	0	0	5.519231	3.666667	40	2.157637
400										
401	46	30	2	17	0	0	5.096154	3.25	40	2.353728
402	52	24	1	12	0	0	3.455128		40	1.598887
403										
404										
406	52	25	1	12	0	0	3.064102	1.416667	38	1.448769
407										
408										
409	51	25	1	14	0	0	4.717948	4.083333	35	1.631678
410										
411	53	23	1	12	0	0	1.115385	.5	11	1.344028
412										
413										
414	51	25	1	16	0	0	3.666667	3.666667	40	1.503577
415										
416	51	25	1	9	0	0	2.916667	2.916667	45	1.434584
417	53	23	1	12	0	1	4.032052	.3333333	40	1.356296
418										
419										
420	53	23	1	16	0	0	2.871795	1.25	40	1.526195
421	49	27	1	12	0	0	3.211539	1.583333	40	1.301314
422	51	25	1	11	0	0	1.666667	1.333333	45	.0044871
423										
424	52	24	1	16	0	1	1.025641	.0833333	40	1.165771
425										
426										
427	51	25	1	12	0	0	11.20513	.6666667	50	.5872867
428	52	24	1	12	1	1	7.730769	2.166667	40	1.646234
429										
430	50	26	1	15	1	0	4.76282	2.5	16	2.014403
431	52	24	1	16	1	0	5.839744	1.833333	30	.6825967
432										
433	44	32	1	13	0	0	3.083333	3.083333	30	.6518251
434										
435	47	29	1	12	0	0	9	9	40	2.047837
436	50	26	1	12	0	0	7.480769	6.916667	40	1.975662
437										
438										
439										
440	51	25	1	11	0	0	3.730769	3.333333	40	1.64706
441										
442	48	28	1	18	0	0	6.525641	5.333333	40	2.133074
443	51	25	1	13	0	0	5.26282	4.583333	38	1.694198
444	49	27	1	16	0	0	4.134615	1.333333	14	1.599807
445	51	26	1	17	1	0	1.846154	1.166667	40	1.657728
446										
447										
448										
449										
450	49	27	1	14	1	0	7.153846	.5	16	2.014403
451										
452	48	28	1	12	0	0	4.403846	.0833333	30	1.379525
453										
454	53	23	1	12	1	0	5.858974	5.416667	40	1.975662
455										
456										
457	49	27	1	14	0	0	4.884615	.0833333	29	1.161552
458	50	26	1	18	0	0	1.74359	1.666667	70	1.742594
459	49	27	1	8	0	0	8.634615	7.583333	65	1.170433
460										
461	48	28	1	12	1	0	9.333333	9.333333	35	2.107893
462										
463										
464	52	24	2	8	1	0	1.083333	.4166667	40	.9130904
465	52	24	1	12	0	0	4.423077	.1666667	40	1.561846
466										
467										
469	53	23	1	11	1	0	4.083333	4.083333	32	1.142128
470										
471										
472										
474										
475										
476										
477										
478										
479	51	25	1	16	1	0	4.865385	.75	40	1.816478
480	50	26	1	12	1	0	5.75	.0833333	32	1.657728
481	51	25	1	12	1	0	6.5	6.5	38	2.028306
482										
483										
484										
485										
486										
487	52	24	2	12	0	0	7.538461	1	40	1.58362
488	45	32	1	16	0	0	3.99359	.25	16	1.301314
489										
490										
491										
492	49	27	1	12	0	0	5.884615	5.166667	40	2.024353
493	50	26	1	12	1	0	6.660256	1.416667	38	1.803682
494	53	23	1	12	0	0	3.916667	3.916667	37	2.096904
495	50	26	1	16	0	0	2.801282	2.166667	40	1.943981
496	48	28	1	12	0	0	7.653846	.3333333	40	2.115153
497										
498										
499										
500										
501	45	31	1	8	0	0	1.5	.5833333	12	1.321256
502										
504	44	32	1	16	0	0	5.634615	2.916667	40	2.196725
505	52	25	1	14	1	0	7.333333	7.333333	38	1.977739
506	52	24	1	13	1	0	3.019231	1.5	40	1.823242
507										
508										
509										
510										
511	53	23	1	12	0	0	5.153846	2.583333	40	1.96311
512	53	23	1	12	0	0	5.455129	4.583333	40	1.776737
513										
515	48	28	1	17	0	0	6.416667	6.416667	40	2.237547
516										
517										
518	45	31	1	12	1	0	5.583333	5.583333	28	1.755632
519	52	25	1	12	0	1	2.403846	.9166667	37	1.64706
520										
521										
522										
523										
524	49	27	1	12	0	0	13.19231		20	1.242213
526										
527										
528										
529	51	25	1	16	0	1	3.365385	3.333333	45	1.877437
531	47	29	1	16	0	0	5.75	.0833333	35	.9057403
532	51	25	1	16	1	0	2.891026		50	1.646234
533	53	23	1	16	0	0	2.775641	1.25	40	1.823242
534										
536										
537										
538										
539	52	24	1	16	0	0	4.730769	2.416667	40	2.014403
540										
541										
542										
543										
544										
545										
546										
547	46	30	1	12	0	0	6.48718	.1666667	25	1.503577
548										
549										
550	44	32	1	12	0	0	2.641026	0	16	1.983532
551	52	24	1	16	0	0	5.596154	4.333333	8	1.685899
553										
554										
555	52	24	1	12	0	0	5.288462	3.833333	35	2.096904
557										
558										
560	50	26	2	12	0	0	6.134615	1.833333	35	2.014403
561										
562	44	33	2	12	0	0	2.698718	.25	27	1.657728
563										
564										
565	48	28	1	12	0	0	8.076923	6.75	35	1.886569
566										
567	49	27	1	11	0	0	4.615385	1.666667	36	1.427416
568										
570	51	25	2	16	0	0	1.384615	.1666667	40	1.64706
571										
572										
573										
574										
575										
576										
577	52	24	2	9	0	0	2.179487	.5	40	1.233873
579	49	27	1	12	0	0	1.814103	1.75	35	1.654867
580										
582										
584	46	30	1	12	0	0	3.25	3.25	35	1.937521
585	45	31	1	12	0	0	6.083333	6.083333	37	1.876949
586	52	24	2	12	0	0	1.307692	1.166667	16	1.703876
587	45	31	1	18	0	0	7.75	4.166667	30	2.914224
588										
589	52	24	1	10	0	0	5.192307	1.583333	40	1.631678
590	46	31	1	5	0	0	.5	.4166667	5	1.567017
591	48	28	1	12	0	0	7.346154	.0833333	20	1.79126
593										
594	43	33	2	12	0	0	1	0	40	1.321256
595	48	29	1	12	1	0	5.076923	1.583333	40	1.567017
596	49	27	1	12	0	0	9.5	9.5	40	2.196725
597										
598										
599	45	31	2	11	0	0	6.884615	1.583333	38	1.858918
600										
601										
602	43	33	2	12	0	0	8.916667	8.916667	35	2.387345
604	45	31	1	12	1	0	1	1	27	1.301314
606	45	31	1	16	0	0	7.333333	7.333333	50	2.087653
608	43	34	1	16	0	0	3.166667	3.166667	22	1.760388
609										
612										
614										
615	52	24	1	13	0	0	4.057693	.8333333	40	1.609438
616										
617	46	30	1	17	0	0	5.596154	3.333333	40	2.413179
618										
619	44	32	1	9	0	0	5.826923	4.25	4	3.623841
620										
621										
622										
623	44	32	1	5	0	0	.2307692	.1666667	20	1.384696
624	43	33	1	12	0	0	1.333333	.1666667	8	1.321256
625										
626	52	24	1	16	0	0	4.75	1	35	1.753038
627										
628	43	33	1	12	0	0	5.198718	.3333333	18	1.427416
630										
633										
634										
635	47	29	1	12	0	0	2.326923	.3333333	40	1.721168
636										
637										
638	50	26	1	16	0	0	5.333333	5.333333	45	2.014403
639										
641										
642	45	31	1	17	0	0	6.788462	2.916667	35	2.489961
643										
644										
645	52	24	1	15	0	0	2.564103	.6666667	40	1.545998
646	46	31	1	16	0	0	7.980769	4.25	9	1.753038
647										
648	46	30	2	13	0	0	7.673077	1.916667	38	2.304083
649										
651										
652	46	30	1	12	0	0	8.038462	0	35	2.091364
653	49	27	1	12	0	0	8.583333	8.583333	35	1.924478
654										
655										
656										
658	52	24	1	13	0	1	4.076923	.0833333	40	1.622841
659										
660										
661										
663										
664										
665	48	28	1	8	0	1	4.288462	2	35	2.037021
666										
669										
670	43	33	1	16	0	0	8.916667	8.916667	40	2.405093
671	42	34	1	12	0	0	2.230769	1.333333	20	1.552368
672										
673										
674	47	29	2	12	0	0	3.384615	2.916667	35	1.854699
675	49	27	1	18	0	0	3.211539	1.75	40	2.444886
676	52	24	1	14	0	0	3.538462	.5833333	28	2.345145
677										
678										
679										
681										
683										
684										
685										
686										
687	53	23	1	12	0	0	7.141026	1.916667	40	1.79126
688										
689	51	25	1	15	0	0	4.352564	.5	21	1.924691
690	48	28	1	15	0	0	8.096153	6.083333	38	2.482934
691	43	33	1	12	1	0	3.442308	1.583333	40	1.96311
692										
693										
694										
695	46	30	1	12	0	0	1.865385	.4166667	18	1.161552
696										
697	46	30	1	14	0	0	5.230769	.8333333	38	1.072795
698										
699										
700										
701										
703										
705										
706	46	30	1	12	0	0	7.134615	.8333333	40	2.151093
707										
708	45	31	1	12	0	0	.0961538	0	20	1.384696
709	47	30	2	14	0	0	2.576923	2.5	35	1.897869
710	48	28	1	17	0	0	4.25	.6666667	35	2.042018
711										
712										
714	52	24	1	18	0	0	1.903846	.25	6	2.70755
715										
716	49	28	1	12	0	0	7.916667	1.416667	40	2.053623
718										
719										
720										
722										
723										
724										
725	53	23	1	15	0	0	4.096154	1.5	40	2.157637
726										
727	50	26	1	12	0	0	7.5	7.5	40	1.823242
728										
729										
730	44	32	1	12	0	0	8.916667	8.916667	38	2.183301
731	46	30	1	12	1	1	7.096154	2.416667	40	1.941832
732	48	28	1	16	0	0	6.480769	5.416667	35	1.79126
733										
734	49	27	1	16	0	0	7.128205	4.25	37	2.129515
735	46	30	1	16	0	0	6.532051	2.25	40	3.361437
736										
737										
738										
739										
740										
741										
742										
744										
745										
746										
747										
748	49	27	1	12	0	0	8.916667	8.916667	35	2.398304
749	53	23	1	12	0	0	5.583333	5.583333	35	2.214891
750										
751										
752	53	23	1	10	0	0	2.346154	1.75	25	1.568116
753										
754	52	24	1	12	0	0	3.346154	0	50	1.390781
756										
757	45	31	1	18	0	0	7.25	7.25	40	2.339381
758										
759										
760										
761										
762										
763										
764	44	32	2	11	0	0	5.224359	.4166667	30	1.423916
765										
766	49	27	2	12	0	0	4.833333	2.25	40	1.82424
767										
768	50	26	2	12	0	0	5.314102	.0833333	40	1.622841
769	46	30	1	12	0	0	6.788462	1.333333	30	2.366024
770	47	29	1	18	0	0	7.333333	7.333333	40	2.289
771										
772										
773	51	26	1	16	0	1	2.74359	2.416667	40	1.267855
775	52	24	1	16	0	0	4.108974	1.916667	35	1.79126
776	42	34	2	10	0	0	9.166667	9.166667	40	1.886569
777										
778										
779										
780										
781										
783										
784	43	33	1	16	0	1	4.596154	1.333333	43	1.902353
785										
786										
787	52	24	1	13	0	0	5.711538	2.416667	40	1.545998
789	49	27	1	16	0	0	5.416667	5.416667	38	2.902294
790										
791	52	25	1	16	0	0	2.038462	.8333333	80	1.188866
792	52	25	1	10	1	0	1.615385	.0833333	40	1.356296
793										
794										
795	44	33	2	10	0	1	4.173077	1.083333	24	1.321256
796	50	27	1	12	0	0	6.583333	6.583333	35	2.442486
797	47	29	1	10	0	0	7	7	38	2.128536
798										
800	50	26	2	12	0	0	8.47436	.5833333	35	1.753038
801										
802	49	27	1	12	1	0	7.833333	7.833333	35	2.672516
803										
804										
805										
807										
808										
809										
810	48	28	1	12	0	0	10.5	10.5	35	2.206675
811										
812										
813	53	23	1	14	0	0	3.083333	3.083333	40	2.237547
814										
815	43	33	2	12	0	0	2.5	2.5	25	1.312706
816	52	25	2	16	0	0	4.416667	1.833333	40	1.835276
817	45	31	2	11	0	0	2.557692	.4166667	25	1.280434
818	48	28	1	18	0	0	5.5	5.333333	40	2.523628
819										
820	46	30	1	18	0	1	6.878205	6.5	40	1.660581
821										
822										
823	53	23	1	12	0	0	1.833333	1.833333	40	1.503577
824	44	32	1	10	1	0	3	3	40	1.835276
825										
826										
827										
828	45	31	1	15	0	0	8.166667	8.166667	48	2.352303
829	50	26	1	14	0	0	6.019231	4.333333	25	1.493527
830	47	29	1	11	0	0	3.833333	3.833333	23	1.831942
831	44	32	1	12	1	0	7.019231	.4166667	40	1.625286
832										
834										
835										
836	48	28	1	12	1	1	3.948718	.3333333	40	1.671913
837										
839	49	27	1	12	0	0	8.333333	8.333333	40	2.237547
840										
841	50	26	1	12	0	0	4.820513	.1666667	35	1.434584
842	48	28	1	12	0	0	8.378205	5.5	35	1.893364
843	46	30	1	12	0	0	1.211538	.0833333	40	1.739966
844										
845										
846										
847	47	29	1	14	0	0	3.570513	.25	35	1.83048
848										
849	53	23	1	12	0	0	5.583333	5.583333	38	1.920092
850										
851	47	29	1	12	0	0	5.993589	0	35	.535993
852										
853										
855	52	24	1	12	0	0	5.833333	5.833333	38	1.93968
856	50	26	2	12	0	0	4.519231	.0833333	40	2.547403
857	52	24	2	12	0	0	6.666667	6.666667	50	1.434584
859	52	24	1	12	0	0	6.416667	6.416667	35	2.270594
860										
861	51	25	1	16	0	0	3.00641	1.666667	35	1.677531
862	51	25	1	12	1	0	3.096154	.5	40	2.011702
863										
864	44	32	1	12	0	0	3.942308	3	30	2.262825
866										
867	44	32	1	16	0	0	10.41667	10.41667	33	2.430478
868										
869										
870	43	33	1	10	1	0	1.916667	.5833333	40	1.280434
871	52	24	1	13	1	0	2.230769	.8333333	6	.1436004
872										
873										
874										
875										
876										
877	51	26	1	12	1	0	3.211539	3.166667	40	1.721168
878										
880	52	24	1	12	0	0	2.666667	1.333333	40	2.043962
881										
882	51	25	1	12	1	0	3.294872	1.333333	40	1.175073
884	46	30	1	12	0	0	.5576923	.4166667	15	1.237874
885										
888										
889	44	32	1	12	1	0	1.326923	0	20	.9927515
890										
891	50	27	1	12	0	0	4.589744	2.166667	10	1.503577
895	49	27	1	10	1	0	1.25	1.25	32	1.356622
896	45	31	1	16	1	0	4.955128	.25	20	1.480006
897										
898	48	28	1	16	0	0	5.519231	5.083333	60	1.637525
899										
900	51	25	1	12	0	0	4.333333	1.416667	38	1.677531
901										
902	49	27	1	13	1	0	4.480769	4	33	1.498024
903										
904										
905	52	24	1	12	1	0	6.666667	6.666667	35	1.773604
906	53	23	1	16	0	1	2.961539	.6666667	25	1.266185
907	48	28	1	18	0	0	6.416667	6.416667	50	2.082062
908	51	25	1	16	1	0	3.224359	3.166667	40	1.915324
909										
910										
911	46	30	1	12	0	0	2.974359	1.083333	40	1.713298
912										
913										
914	43	33	1	18	0	0	5.403846	2.5	55	2.010395
915	45	31	1	18	0	0	2.980769	1.916667	40	3.623841
916	47	29	1	18	0	0	3.75	3.666667	35	2.452658
917										
918										
919										
920										
922	43	33	1	14	0	0	3.416667	.1666667	30	1.753038
924	47	29	1	17	0	0	3.467949	1.333333	40	2.070783
925										
926	49	27	1	12	1	0	4.230769	1.166667	10	.4049653
927										
928										
929										
932	46	30	1	12	0	0	6.782052	.4166667	35	1.646234
933										
934										
935	51	25	1	13	0	0	4.916667	4.916667	25	1.170433
936	44	32	1	16	0	1	7.346154	2	16	2.19839
937	48	28	1	12	0	0	6.544872	2.416667	40	1.669092
938	45	31	1	16	0	1	4	4	40	1.753038
939										
940	43	33	1	11	1	0	8.916667	8.916667	35	1.909043
941										
942										
943	42	34	1	12	1	0	6.346154	3	40	2.133074
944										
945										
947	46	30	1	17	0	1	6.429487	5.333333	38	2.200052
948										
949										
950										
951										
952										
953	47	29	1	12	1	0	3.711539	.6666667	40	1.237874
954										
955										
956	46	30	1	10	0	1	1.538462	.25	20	2.082393
957										
958	52	24	1	12	1	0	3.5	3.5	14	1.098112
959										
960	47	29	1	14	1	0	5.634615	1.916667	15	1.727221
961	48	28	1	13	1	0	4.788462	3.583333	30	1.832881
962	43	33	1	12	1	0	1.75	1.75	36	1.416566
964										
965	44	32	1	13	1	0	4.294872	2.083333	47	1.564986
966	49	27	1	7	1	0	3.230769	.25	40	1.301053
967										
968	48	28	1	12	1	0	7	.5	40	1.671913
969	46	30	1	12	0	0	4.038462	.1666667	40	1.688673
970										
972										
973										
975										
976	51	25	1	14	0	0	4.25	2.083333	40	1.58362
977										
978										
979	50	26	1	16	0	0	3.134615	3	35	1.763374
980	51	25	1	14	0	0	3.75	3.75	16	1.752112
981										
982	51	25	1	12	1	0	4.788462	4.5	40	1.702904
983										
984	49	27	1	13	1	0	4.423077	3.083333	40	1.815952
985										
986										
987										
988	53	23	1	12	1	0	3.00641	.0833333	22	1.321256
989										
990	48	28	1	14	1	0	6.076923	1.416667	21	1.815952
991	46	30	1	15	1	0	8.833333	8.833333	40	2.237547
992										
993	47	30	1	15	1	0	9.416667	9.416667	40	2.237547
994										
995										
996										
997										
998										
999										
1000										
1001	42	34	1	12	1	0	3.788462	.3333333	33	1.301314
1002	48	28	1	12	1	0	5.570513	4	20	1.434584
1003	49	27	1	12	1	0	9.583333	9.583333	38	1.371949
1004										
1005	46	31	1	9	1	0	5.5	2.666667	45	2.120563
1006										
1007	48	28	1	12	0	0	3.435897	.4166667	30	1.503577
1008	51	26	1	15	0	0	5.038462		32	2.157637
1009										
1010										
1011	51	26	1	14	0	0	7.647436	3.75	32	2.35941
1013										
1014	43	34	1	13	1	0	3.269231	.1666667	32	1.098112
1015										
1016	46	30	1	16	0	0	7.730769	7.083333	45	2.179917
1017										
1018	44	32	1	12	0	0	1.397436	1.166667	40	1.622841
1019										
1020	51	25	2	11	0	0	2.01282	.0833333	40	1.886569
1021	53	23	2	12	0	0	4.75	.0833333	40	1.360476
1022										
1023	44	32	2	14	0	0	9.557693	.5	40	2.475618
1025										
1026										
1027	50	26	1	16	0	0	3.602564	2.833333	40	1.816478
1028	49	27	1	12	0	0	6.384615	1.833333	40	1.851884
