idcode	birth_yr83	age83	race83	grade83	not_smsa83	south83	ttl_exp83	tenure83	hours83	ln_wage83
358	43	40	1	12	0	0	19.14743	12.08333	38	1.619949
359	44	38	1	14	0	0	9.673077	.5833333	40	2.166993
360	51	32	1	12	0	0	9.878205	5.666667	40	1.784367
361										
362										
363	46	36	1	12	0	0	7.217948	3.833333	33	1.985331
366	48	35	1	12	0	0	10.69231	5.166667	40	1.7924
367										
368	46	37	1	15	0	0	13.71154	0	36	1.386294
369	51	31	1	12	0	0	10.80769	1.083333	35	1.702037
370										
371										
372										
376	46	36	1	12	0	0	12.14103	12.08333	40	2.076073
377										
379	45	38	1	13	0	0	16.29487	14.75	40	1.935287
380	52	31	1	12	0	0	12.03846	8.916667	35	2.197331
381										
382										
383										
384										
385										
386										
387										
388										
389										
390										
391										
392										
393	47	35	2	11	1	1	6.557693	3.666667	40	1.229579
394										
395	51	31	1	16	1	0	11	8.333333	40	1.670006
396	51	31	1	14	0	0	10	1.666667	40	1.446919
397	51	31	1	13	0	0	10.19231	1.333333	40	1.935287
398	53	29	1	16	0	0	6.115384	1.083333	40	1.935287
399	50	32	1	16	0	0	11.32692	2.416667	40	2.599836
400										
401										
402	52	30	1	12	0	0	8.166666	3.833333	40	1.739842
403										
404										
406	52	30	1	12	0	0	7.794872	.3333333	40	1.569256
407										
408	43	39	1	12	0	0	1.916667	.25	10	1.05843
409										
410	44	38	1	14	1	0	6.762821	1.25	40	1.905728
411										
412										
413										
414	51	31	1	16	0	0	9.705129	0	40	1.627525
415										
416										
417										
418										
419										
420	53	29	1	16	0	0	7.814103	1.083333	35	2.068818
421										
422	51	31	1	11	0	0	7.49359	1.75	40	.4483977
423	46	37	1	12	1	1	7.666667	.3333333	30	1.857438
424	52	30	1	16	0	0	5.506411	2.833333	43	1.50738
425	53	29	1	12	1	0	3.634615	.5833333	12	1.386294
426										
427										
428										
429	45	37	1	13	0	1	.5064102	.3333333	7	1.361001
430	50	32	1	15	0	0	9.858974	3.166667	24	2.219495
431	52	30	1	16	1	0	10.53205	2.916667	38	2.246274
432										
433	44	38	1	13	0	0	9	9	9	1.817677
434										
435										
436	50	32	1	12	0	0	12.91667	12.91667	40	1.935287
437	42	40	1	12	1	1	5.448718	2.416667	40	1.618046
438										
439										
440										
441	45	37	1	9	0	0	.1923077	.1666667	22	1.751578
442										
443	51	31	1	13	0	0	7.935897	.6666667	21	1.300068
444	49	33	1	16	0	0	5.365385	.4166667	1	4.49981
445										
446										
447	49	34	1	12	0	0	8.743589	2.416667	40	1.71249
448	49	33	1	16	1	0	5.923077	.75	27	2.079681
449										
450	49	33	1	14	0	0	12.96154	6.5	20	2.405637
451	47	35	1	10	0	0	1.410256	.3333333	20	1.138473
452										
453										
454										
455										
456										
457	49	33	1	14	0	0	5.384615	1.25	55	1.759876
458										
459	49	33	1	8	0	0	13.78846	5	38	1.700284
460										
461										
462										
463										
464										
465										
466										
467										
469	53	29	1	11	1	0	9.98718	4.5	40	1.569256
470										
471										
472										
474	52	30	1	12	0	0	1.871795	.3333333	6	2.319728
475										
476										
477	46	37	1	12	1	0	7.660256	3.75	20	1.704748
478										
479										
480										
481	51	31	1	12	1	0	11.01923	1.833333	38	1.843853
482										
483										
484										
485	53	30	1	17	0	1	6.576923	5.333333	40	2.302585
486										
487	52	30	2	12	1	0	8.807693	.75	40	1.235471
488	45	38	1	16	0	0	6.24359	.4166667	30	1.387734
489										
490	50	32	1	12	0	0	11.27564	1.5	50	2.302585
491										
492	49	33	1	12	0	0	10.30769	1.333333	45	1.729884
493										
494	53	29	1	12	0	0	9.942307	9.916667	40	2.405637
495	50	32	1	16	0	0	8.192307	8.166667	40	2.072452
496	48	34	1	12	0	0	13.01923	6.333333	38	2.274331
497										
498										
499	49	33	1	10	0	0	2.711538	2	40	1.294819
500										
501										
502										
504	44	38	1	16	0	0	10.76923	9	40	2.060287
505	52	30	1	14	1	0	13.1859	13.16667	37	1.928328
506										
507	48	34	1	12	1	0	3.019231	.5	40	1.664566
508										
509										
510	53	29	1	12	1	0	3.839744	2.083333	40	1.83008
511	53	29	1	12	0	0	10.82692	8.583333	40	1.212581
512										
513										
515										
516	52	30	1	12	0	0	7.942307	1.416667	24	1.946321
517	48	34	1	15	1	1	8.769231	1	16	1.974081
518	45	37	1	12	1	0	11.5641	11.5	40	1.834692
519	52	31	1	12	0	1	7.096154	1.833333	40	1.060161
520										
521	49	33	1	7	1	0	3.846154	.25	40	1.517963
522	47	36	1	14	0	0	4.211538	1.583333	17	1.463896
523										
524	49	33	1	12	0	0	16.36539	2.416667	14	1.370805
526	49	33	1	12	0	0	4.769231	1.666667	20	1.463896
527	46	36	1	13	0	0	13.55769	2.833333	40	1.999739
528										
529										
531	47	35	1	16	0	0	10.69231	1	55	3.340473
532	51	31	1	16	1	0	5.987179	.25	15	3.792581
533										
534	46	36	1	12	0	0	7.596154	.75	14	.6825239
536										
537										
538	42	40	1	12	0	0	4.679487	3.5	40	1.71249
539										
540										
541										
542	45	38	1	12	0	0	15.07051	8.916667	20	2.667868
543										
544										
545	48	34	1	16	0	0	11.1859	2.416667	40	2.451369
546										
547	46	36	1	12	0	0	10.0641	.3333333	38	1.781136
548	49	33	1	12	0	0	4.384615	.0833333	16	1.766441
549	45	37	1	12	0	0	11.75	1.416667	16	1.569256
550										
551										
553										
554										
555	52	31	1	12	0	0	11.15385	9.916667	35	2.194124
557	49	34	2	15	0	0	3.929487	.5	40	.9082584
558										
560										
561										
562										
563										
564										
565										
566										
567										
568										
570	51	31	2	16	0	0	6.346154	5.083333	35	2.548334
571	53	29	2	15	0	0	5.038462	3.583333	8	3.832684
572										
573										
574										
575										
576										
577										
579										
580										
582	45	37	1	16	0	0	13.32692	4	40	2.692886
584	46	36	1	12	0	0	9.275641	2	35	1.953157
585	45	38	1	12	0	0	11.96795	6.083333	40	2.541576
586	52	31	2	12	0	0	5.730769	3.166667	35	2.11158
587	45	37	1	18	0	0	11.82692	4.166667	38	3.119532
588										
589										
590										
591										
593										
594										
595	48	35	1	12	1	0	8.961538	5	40	1.664566
596										
597										
598	44	38	1	12	0	0	2.916667	2.916667	20	1.618046
599										
600										
601										
602	43	39	2	12	0	0	15	15	35	2.190907
604	45	37	1	12	1	0	1.384615	.4166667	28	1.20896
606	45	37	1	16	0	0	12.39103	2.916667	25	2.598876
608										
609										
612										
614										
615										
616										
617										
618										
619										
620										
621										
622										
623										
624	43	39	1	12	0	0	4.217949	1.5	20	1.664566
625										
626										
627										
628	43	39	1	12	0	0	11.02564	3.75	24	1.751578
630										
633										
634										
635	47	35	1	12	0	0	4.903846	1	38	1.621366
636										
637										
638	50	32	1	16	0	0	7.634615	.9166667	6	2.302585
639										
641	45	37	1	18	0	0	6.955128	5.25	45	1.999739
642	45	37	1	17	0	0	9.576923	1.25	40	1.909543
643	47	35	1	15	0	0	8.942307	2.666667	35	2.224701
644										
645										
646	46	37	1	16	0	0	13.65385	10.25	15	3.004341
647										
648	46	36	2	13	0	0	13.32692	7.833333	37	2.29099
649										
651	44	39	1	11	0	0	1.25	1.25	30	1.386294
652										
653										
654	43	39	1	14	0	1	6.230769	2.583333	35	1.722766
655	43	39	1	13	1	0	6.871796	1.5	16	1.636914
656										
658										
659	50	32	1	17	0	0	5.429487	.25	40	3.179655
660										
661										
663										
664	45	37	1	12	0	0	2.826923	0	20	2.357713
665	48	34	1	8	0	1	9.653846	4.083333	46	1.000095
666										
669										
670	43	39	1	16	0	0	14.9359	14.91667	40	2.432989
671	42	40	1	12	0	1	6.480769	4.416667	40	1.598814
672										
673										
674										
675										
676	52	30	1	14	0	0	9.480769	6.666667	32	2.541548
677										
678										
679	43	39	1	13	0	0	3.461539	3.083333	35	2.035502
681	46	36	2	12	0	0	5.628205	.9166667	37	1.454967
683	43	39	1	17	0	0	5.185898	1.25	40	2.223662
684	51	31	1	12	0	0	6.346154	.9166667	30	1.857438
685										
686	52	30	2	12	0	0	1.532051	0	40	1.177694
687	53	29	1	12	0	0	12.94872	7.916667	35	1.925531
688										
689	51	31	1	15	0	0	5.025641	.4166667	20	1.609438
690										
691										
692										
693	46	36	1	12	0	0	6.49359	1	34	3.442019
694	45	37	1	14	0	1	6.493589	1	40	1.060161
695	46	36	1	12	0	0	3.461539	1.25	35	1.871802
696	44	38	1	14	0	0	6.320513	1.916667	37	3.257616
697										
698	50	32	1	17	0	0	10.72436	1.166667	38	2.28612
699										
700										
701										
703										
705										
706	46	36	1	12	1	0	9.884615	1.25	40	1.608476
707										
708										
709	47	36	2	14	0	0	6.269231	.8333333	38	1.619949
710	48	34	1	17	0	0	10.03846	6.666667	35	2.396059
711										
712										
714	52	30	1	18	0	0	6.480769	.25	25	1.569256
715	51	31	1	18	0	0	2.25	.5	10	1.94591
716	49	34	1	12	0	0	13.80128	7.5	40	2.628434
718										
719	49	33	2	11	0	0	2.211539	.5833333	25	1.20896
720	50	32	2	9	0	0	5.365385	0	40	1.346113
722	51	31	1	12	0	0	4.448719	1.333333	21	1.346113
723										
724	53	29	1	13	0	0	8.641026	4.5	40	1.7924
725										
726										
727	50	32	1	12	0	0	13.5	13.5	50	1.808273
728										
729										
730										
731	46	36	1	12	1	1	12.90385	3	55	1.912846
732	48	34	1	16	0	0	11.34615	10.75	35	1.742969
733	47	35	1	12	0	0	2.346154	.25	40	1.116699
734	49	33	1	16	0	0	12.12821	.0833333	8	1.664566
735	46	36	1	16	0	0	12.51282	3.25	65	2.653769
736										
737	47	35	1	17	0	0	7.775641	1.333333	15	1.83162
738										
739										
740	53	29	1	12	0	0	8.769231	1.333333	33	2.572825
741										
742										
744										
745	49	33	1	12	0	0	8.884616	.5	35	2.002336
746										
747	47	36	1	17	1	0	6.365385	.4166667	40	1.144608
748	49	33	1	12	0	1	14.76923	1.166667	40	2.485547
749	53	29	1	12	0	0	11.60256	0	35	2.357713
750	53	29	1	12	0	1	9.884615	2	40	1.496685
751										
752										
753										
754										
756										
757	45	37	1	18	0	0	13.30769	13.25	35	2.657144
758										
759										
760										
761										
762	47	35	2	13	0	0	12.1859	12.16667	35	2.357713
763	51	31	2	15	0	0	3.173077	2.583333	35	2.035502
764	44	38	2	11	0	0	9.955128	1.583333	37	1.98004
765										
766										
767										
768	50	32	2	12	0	0	9.448719	.0833333	47	1.302683
769	46	36	1	12	0	0	9.057693	2.916667	20	1.71249
770	47	35	1	18	0	0	13.41667	13.41667	40	2.619378
771	50	32	1	18	0	1	8.916667	5.416667	40	2.171384
772										
773	51	32	1	16	0	0	8.378205	4.166667	15	2.302585
775										
776	42	40	2	10	1	1	14.35897	1.166667	32	1.452722
777										
778										
779										
780										
781	52	30	1	16	0	0	8.769231		40	2.171889
783										
784	43	39	1	16	0	1	9.75	5.083333	60	1.817677
785										
786										
787										
789										
790	49	33	1	14	0	0	8.423077	2	40	2.157043
791	52	31	1	16	0	0	6.730769	1.333333	45	2.040221
792										
793										
794										
795	44	39	2	10	0	0	9.961538	.0833333	20	1.446919
796										
797										
798										
800	50	32	2	12	0	0	14.10897	2.416667	40	2.357713
801										
802										
803										
804										
805										
807										
808										
809										
810	48	35	1	12	0	0	16.66026	16.58333	40	2.320672
811										
812										
813										
814										
815	43	39	2	12	0	0	4.057693	0	40	1.281574
816										
817	45	37	2	11	0	0	3.711539	.3333333	35	1.513743
818										
819	46	36	1	16	0	0	5.442308	3.25	40	1.866393
820	46	36	1	18	0	1	9.974359	1.333333	25	1.974721
821										
822										
823										
824	44	38	1	10	1	0	9.064102	9	32	1.905728
825										
826	48	35	1	12	0	0	11.05769	6.083333	40	1.974721
827	49	34	1	14	0	0	12.65385	1	45	2.692886
828										
829										
830	47	35	1	11	0	0	9.160256	2.666667	38	1.542912
831	44	38	1	12	1	0	9.826923	.9166667	40	1.559205
832										
834										
835										
836	48	34	1	12	1	1	8.717949	6.333333	40	1.530515
837										
839	49	33	1	12	0	0	14.33333	14.33333	40	2.318783
840										
841	50	32	1	12	0	0	10.37821	3.5	37	1.764823
842	48	34	1	12	0	0	13.87821	.6666667	40	2.413406
843	46	36	1	12	0	0	7.115385		40	1.709018
844	48	34	1	12	0	0	8.076923	3.666667	40	1.837755
845										
846										
847										
848										
849										
850										
851	47	35	1	12	0	0	11.80128	6.083333	33	.5586545
852										
853	47	35	1	12	0	0	3.891026	2.75	40	1.198192
855	52	30	1	12	0	0	11.15385	3.75	20	1.751578
856	50	33	2	12	0	1	10.32692	.0833333	40	3.554348
857	52	30	2	12	0	0	12.64103	12.58333	50	1.83162
859										
860	48	34	1	14	0	0	12.87821	8	40	2.21111
861	51	31	1	16	0	0	8.391026	1.916667	40	2.007511
862										
863	44	38	1	12	0	0	4.416667	4.416667	30	1.144608
864										
866										
867	44	38	1	16	0	0	16.37821	16.33333	35	2.452197
868										
869										
870										
871	52	30	1	13	1	0	3.115385	.5	40	1.281574
872	48	34	1	16	1	0	11.42308		42	2.356804
873										
874										
875	48	34	1	9	1	0	7.326923	1.25	32	1.281574
876										
877	51	32	1	12	1	0	6.788462	1.166667	32	1.141033
878										
880	52	30	1	12	1	0	8.301282	4.25	40	2.130013
881										
882	51	31	1	12	0	1	8.910256		23	1.655433
884	46	36	1	12	0	0	5.923077	4.416667	40	1.670006
885										
888										
889	44	38	1	12	1	0	2.711538	.5		1.20896
890										
891	50	32	1	12	0	0	9.166667	.4166667	20	1.370805
895	49	33	1	10	1	0	6.365385	4.75	30	1.695007
896										
897										
898	48	34	1	16	0	0	11.01923	11	55	1.668195
899										
900										
901	52	30	1	12	1	0	2.435898	.4166667	35	1.528434
902										
903										
904										
905										
906										
907										
908	51	31	1	16	0	0	8.935898	2.25	40	1.938057
909	53	29	1	16	1	0	3.826923	.75	12	1.751578
910										
911	46	36	1	12	1	0	7.724359	4.75	40	1.452722
912										
913										
914										
915										
916	47	35	1	18	0	0	9.685898	9.666667	38	2.392554
917										
918										
919										
920	53	29	1	16	0	0	5.564103	.25	40	3.179655
922										
924	47	35	1	17	0	0	8.967949	7.333333	40	2.117377
925										
926										
927										
928										
929										
932	46	36	1	12	0	0	12.60897	6.416667	35	1.749909
933										
934										
935	51	31	1	13	0	1	10.53205	5.166667	45	1.569256
936										
937										
938										
939										
940	43	39	1	11	1	0	14.91667	14.91667	40	1.687927
941	47	35	1	12	0	0	11.85897	5.583333	20	1.294819
942	42	40	1	12	0	0	10.53846	9.5	20	1.569256
943										
944										
945										
947										
948	48	34	1	14	0	1	8.019231	.3333333	38	1.92132
949										
950										
951										
952										
953	47	35	1	12	0	0	7.711538	4.25	40	1.816116
954										
955										
956										
957										
958	52	30	1	12	1	0	9.5	9.5	25	1.05843
959										
960	47	35	1	14	1	0	9.673077	.9166667	38	1.687927
961	48	34	1	13	1	0	10.34615	3.75	40	1.700284
962										
964	50	32	1	13	1	0	9.673077	4.666667	40	1.876741
965	44	38	1	13	1	0	10.10256	8.166667	47	1.664566
966	49	33	1	7	1	0	5.596154		40	1.212581
967										
968	48	34	1	12	1	0	12.76923	6.583333	40	1.710755
969	46	36	1	12	0	0	8.596154	2.333333	40	1.761528
970										
972	53	29	1	13	0	0	7.134615	.8333333	42	1.981366
973										
975	49	34	1	17	1	0	10.42308	10.41667	40	1.999739
976										
977										
978	43	39	1	10	1	0	4.730769	2.333333	40	1.633169
979										
980	51	31	1	14	0	0	7.211538	1.083333	8	2.046731
981										
982	51	31	1	12	1	0	7.25	2.5	40	1.569256
983										
984	49	33	1	13	1	0	10.28846	4.416667	40	1.891339
985	53	29	1	13	0	0	10.42949	5.416667	40	1.7924
986										
987	51	31	1	12	1	1	6.717949	3.666667	40	2.200527
988										
989										
990	48	34	1	14	1	0	11.90385	7.5	38	2.040508
991	46	36	1	15	1	0	14.85256	14.83333	40	2.262403
992	46	36	1	15	0	0	2.083333	.3333333	14	1.168778
993	47	36	1	15	1	0	15.45513	15.41667	40	2.272353
994										
995	51	32	1	14	0	1	10.67308	.3333333	20	0
996										
997										
998										
999	47	35	1	10	1	0	1.532051	.1666667	25	1.569256
1000	46	36	1	9	1	0	6.076923	3.166667	37	1.540856
1001	42	40	1	12	1	0	6.076923	.0833333	40	1.346113
1002	48	34	1	12	1	0	11.30128	10	40	1.606552
1003										
1004										
1005										
1006	49	33	1	14	1	0	14.5	14.5	40	1.905728
1007										
1008	51	31	1	15	0	0	7.384615	2.583333	8	2.476538
1009	50	32	1	18	0	0	7.583333	7.583333	40	2.223662
1010										
1011	51	32	1	14	0	0	13.28205	2.916667	40	2.438036
1013										
1014	43	39	1	13	1	0	8.653846	5.583333	32	1.72626
1015										
1016										
1017	43	39	1	13	0	0	12.03205	5.333333	16	1.581184
1018										
1019										
1020										
1021										
1022										
1023	44	38	2	14	0	0	14.48077	1.416667	40	2.224701
1025										
1026										
1027										
1028	49	33	1	12	0	0	12.11539	7.833333	40	1.984011
1029	49	33	1	16	0	0	10.96154	5.833333	40	2.360437
1030	51	31	1	16	0	0	12.53205	6.083333	45	2.444725
1031										
1032										
1033	50	32	2	18	0	0	10.77564	10.75	46	2.031731
1034	42	40	2	12	0	0	7.538462	3.75	40	1.774643
1035										
1037	51	31	1	12	1	0	11.74359	3.5	40	1.575238
1038	48	34	1	16	0	1	7.692307	1.416667	25	1.77627
1039										
1040	51	31	1	8	1	1	2.294872	1.916667	35	.3506562
1041										
1042										
1043										
1044	46	36	1	15	0	0	14.58333	14.58333	40	2.876507
1045	44	38	1	16	0	0	7.326923	3.583333	38	2.457147
1046										
1047										
1048	47	35	1	11	0	0	5.50641	1.416667	8	2.59458
1049										
1050										
1051	48	34	1	14	0	0	8.5	6.833333	16	2.262403
1052	50	32	1	16	0	0	9.307693	3.416667	38	2.119687
1053										
1054										
1055	43	39	1	17	0	0	8.115385	2.083333	10	1.768107
1056	52	31	1	12	0	0	9.692307	2.166667	32	1.892788
1057										
1058	44	38	1	17	0	0	10.92308	4.5	24	2.197225
1059	50	32	1	12	0	0	12.17308	2.75	30	1.242483
1060	48	34	1	12	0	0	8.288462	3.25	20	2.08208
1061										
1062	44	38	1	12	0	0	15	15	38	1.986649
1063										
1064										
