idcode	birth_yr82	age82	race82	grade82	not_smsa82	south82	ttl_exp82	tenure82	hours82	ln_wage82
227	46	35	1	15	0	1	12.57692	3.666667	40	1.909543
228										
229	47	34	1	16	0	0	5.076923	2.333333	40	1.226712
230	52	29	1	17	0	0	7.108974	.5833333	40	2.021548
231	45	36	1	16	0	0	4.301282	3.416667	30	2.193885
232	50	31	1	18	0	0	7.025641	1.666667	40	2.380471
233	52	29	1	16	1	0	7.5	7.5	37	1.743968
235										
236	52	30	1	18	0	0	3.961539	2.666667	40	2.262804
237	51	30	1	17	0	0	7.538462	3.25	38	1.593308
238										
239										
242	48	33	1	12	0	0	10.47436	1.25	20	1.098612
243										
244										
245										
246										
247										
250										
251										
252	50	32	1	12	0	0	11.96154	7.916667	40	1.776646
253										
254										
255	42	39	2	14	0	0	18.33333	18.33333	40	2.485739
256										
257	49	32	2	16	0	1	5.538462	3.083333	40	2.183801
258	48	33	2	14	0	0	11.75641	4.833333	38	2.362739
259										
260	50	31	1	12	0	0	4.583333	4.583333	40	1.568616
261	46	35	1	12	0	0	2	2	40	.1688413
262	43	38	1	14	0	0	8.884615	.75	38	1.481604
263										
264										
265										
266										
267	42	39	1	12	0	0	3.365385	1.333333	32	1.568616
268	50	31	1	11	0	0	1.352564	.3333333	16	1.43031
269										
270										
271										
272										
273										
275	49	32	1	10	0	0	5.653846	1.166667	30	1.275272
276	53	28	1	12	0	0	9.75	9.75	40	1.589235
278	51	30	1	12	0	0	10.17308	2	40	2.030982
279	53	29	1	16	0	0	9.346154	.8333333	40	1.953027
280										
282										
283	49	32	1	9	0	0	7.769231	.25	10	1.20896
284										
285	49	32	1	13	0	0	7.660256	3.416667	12	1.753308
286										
287										
288										
289	43	38	1	12	0	0	12.75	1.666667	45	2.105353
290	51	30	1	18	0	1	5.288462	1.916667	50	1.791759
291	45	36	1	12	1	0	2.326923	.25	10	1.264473
292										
293										
294	53	28	1	12	0	0	9.070513	.3333333	20	1.321756
296	44	37	1	12	0	0	8.846154	5	16	2.047693
297										
298										
299										
300										
301	50	31	1	18	0	0	8.5	0	35	2.280339
302										
303										
304	43	38	1	17	0	0	5.884615	.3333333	55	1.026041
305										
306	51	31	1	14	0	0	10.87179	7	40	1.902107
307	53	29	1	12	0	0	10.33333	10.33333	40	2.358098
308										
309										
311										
312	52	29	1	15	0	0	7.211538	0	24	1.603075
313										
314	47	35	1	12	0	0	9.019231	1.75	40	1.660131
315	50	31	1	16	0	0	8.416667	8.416667	40	2.678278
316										
318										
319										
320										
321	47	34	1	12	0	0	13.27564	0	38	2.026831
322										
324										
325	53	28	1	12	0	0	9.980769	.75	25	1.704748
326										
327										
329										
330	44	37	2	16	0	0	11.46154	6.916667	40	1.835776
331	51	31	2	15	0	0	6.878205	6	40	1.819699
332	52	29	2	9	0	0	6.115385	0	40	1.609438
333	53	28	2	16	0	0	7.442308	5.166667	35	2.148268
334										
335										
336	44	37	1	12	0	0	5.980769	2.416667	20	1.481604
337										
338	47	34	1	14	0	0	2.788461	1.083333	20	1.35024
339										
340	42	39	1	13	0	1	6.423077	2	60	1.377269
341	47	34	2	14	0	0	11.44872	4.166667	40	1.989928
342										
344	52	29	1	12	0	0	7.5	4.666667	40	1.609438
345	42	39	1	12	0	0	3.967949	1.75	20	1.609438
346										
347	51	30	1	14	0	0	10.66667	10.66667	40	2.039921
348	49	32	1	15	0	0	11.38461	2.416667	40	2.157559
349										
350	48	33	2	14	0	1	10.38461	2	48	1.492903
351										
352	53	28	1	13	0	0	9.057693	7.833333	20	1.638996
353										
354	51	30	1	12	1	0	1.096154	.3333333	20	1.377269
355	46	35	1	12	0	0	8.698718	2.5	35	2.116255
356	44	37	1	16	0	0	7.076923	3.416667	28	1.321756
358	43	39	1	12	0	0	18.14743	11.08333	15	1.7492
359	44	37	1	14	0	0	9.673077	1.666667	40	2.081938
360	51	31	1	12	0	0	8.858974	4.666667	40	1.743968
361										
362										
363	46	35	1	12	0	0	6.217948	2.916667	33	1.962908
366	48	34	1	12	0	0	9.653847	4.166667	40	1.663926
367										
368										
369										
370										
371	43	38	1	13	0	0	10.32692	3.666667	25	2.302585
372										
376	46	35	1	12	0	0	11.08333	11.08333	40	2.100469
377	50	31	1	16	0	1	7.448718	.0833333	45	2.838493
379	45	37	1	13	0	0	15.27564	13.75	40	1.975469
380	52	30	1	12	0	0	10.98077	7.916667	35	2.081938
381										
382	45	36	1	12	0	0	14.94231	.75	40	1.011601
383										
384										
385										
386	48	33	1	16	0	0	11.21795	3.166667	45	2.838493
387										
388	47	34	1	14	1	0	8.852564	.4166667	18	1.291273
389										
390										
391										
392	44	37	1	8	0	0	3.923077	.5	30	1.223775
393	47	34	2	11	1	1	5.596154	2.75	40	1.342865
394										
395	51	30	1	16	1	0	10.15385	7.5	40	1.695615
396	51	30	1	14	0	0	9.057693	1	40	1.470176
397	51	30	1	13	0	0	9.153846	.25	40	1.568616
398	53	28	1	16	0	0	5.038461	0	40	1.887069
399	50	31	1	16	0	0	10.30769	1.916667	40	2.599722
400										
401										
402	52	29	1	12	0	0	7.166667	2.833333	40	1.658228
403										
404	47	34	1	12	0	0	9.692307	4.666667	45	2.407845
406	52	29	1	12	0	0	7.794872	2.333333	40	1.7492
407										
408										
409	51	30	1	14	0	0	7.621795	2.75	30	1.264473
410	44	37	1	14	1	0	5.74359	.25	40	1.856298
411	53	28	1	12	0	0	3	1.75	25	1.178655
412	44	37	1	18	0	0	8.814102	.8333333	55	1.94448
413										
414	51	30	1	16	0	0	8.666667	8.666667	40	1.609438
415										
416										
417										
418										
419										
420	53	28	1	16	0	0	6.794872	0	40	2.039921
421										
422	51	30	1	11	0	0	6.474359	.75	48	.3001042
423	46	36	1	12	1	1	7.378205	.6666667	40	1.067114
424	52	29	1	16	0	0	4.48718	1.75	38	1.526056
425	53	28	1	12	0	0	3.634615	0	15	1.410987
426										
427										
428										
429										
430	50	31	1	15	0	0	8.839743	2.083333	16	2.014903
431	52	29	1	16	1	0	9.570513	1.916667	38	1.803359
432										
433	44	37	1	13	0	0	8.083333	8.083333	6	1.704748
434										
435										
436	50	31	1	12	0	0	11.91667	11.91667	40	1.94591
437	42	39	1	12	1	1	4.467949	1.5	40	1.658228
438										
439										
440	51	30	1	11	0	0	8.038462	2.416667	38	1.862528
441										
442										
443										
444										
445										
446										
447	49	33	1	12	0	0	7.666667	1.416667	40	1.609438
448	49	32	1	16	1	0	5.923077	.9166667	48	2.055405
449										
450	49	32	1	14	0	0	11.94231	5.5	20	2.302585
451										
452										
453										
454										
455	49	33	1	13	0	0	4.75	.5833333	24	1.321756
456										
457										
458										
459	49	32	1	8	0	0	12.82692	4	38	1.635105
460										
461										
462										
463										
464										
465										
466										
467										
469	53	28	1	11	1	0	8.910256	3.416667	40	1.656321
470										
471	49	33	1	18	1	0	9.871796	8.416667	40	2.157559
472										
474										
475										
476										
477	46	36	1	12	1	0	6.967949	3.583333	23	1.609438
478										
479										
480										
481	51	30	1	12	1	0	10.05769	.9166667	38	1.791759
482										
483										
484										
485	53	29	1	17	0	1	5.596154	5	40	1.906575
486										
487	52	29	2	12	1	0	8.038462	1.25	40	1.465626
488										
489	47	34	1	12	1	0	13.22436	1	30	1.791759
490	50	31	1	12	0	0	10.21795	1	60	2.138889
491										
492	49	33	1	12	0	0	9.903847	.6666667	40	1.750937
493										
494	53	28	1	12	0	0	9	9	40	2.262804
495	50	31	1	16	0	0	7.25	7.25	40	2.014903
496	48	33	1	12	0	0	12	5.333333	40	2.110213
497										
498										
499	49	32	1	10	0	0	1.788461	1.083333	60	1.294727
500										
501										
502										
504	44	37	1	16	0	0	9.730769	8	40	1.884034
505	52	29	1	14	1	0	12.16667	12.16667	38	1.903599
506										
507	48	33	1	12	1	0	2.576923	1.5	25	.4807803
508										
509										
510	53	28	1	12	1	0	2.839744	1.083333	40	1.708377
511	53	28	1	12	0	0	9.884615	7.583333	40	2.073172
512										
513										
515										
516	52	29	1	12	0	0	6.942307	.4166667	24	1.446919
517	48	33	1	15	1	1	7.942308	.1666667	23	1.94591
518	45	36	1	12	1	0	10.58333	10.58333	40	1.896119
519	52	30	1	12	0	1	6.153846		38	1.953027
520										
521										
522	47	35	1	14	0	0	3.230769	.5833333	20	1.386294
523										
524	49	32	1	12	0	0	15.40385	1.5	16	1.321756
526	49	32	1	12	0	0	3.846154	.75	20	1.386294
527	46	35	1	13	0	0	12.53846	1.833333	40	1.975469
528	50	32	1	12	0	0	11.25641	3.916667	40	1.137833
529										
531										
532	51	30	1	16	1	0	5.987179	.0833333	20	1.848455
533	53	28	1	16	0	0	7.564103	2.416667	50	2.095433
534	46	35	1	12	0	0	6.865385	.9166667	20	1.989928
536										
537										
538	42	39	1	12	0	0	3.717949	2.583333	40	1.603419
539										
540	46	35	1	9	0	0	3.576923	.0833333	30	.7486599
541										
542	45	37	1	12	0	0	14.07051	7.916667	20	2.70805
543	46	35	1	6	0	0	.0384615	0	40	1.264473
544										
545	48	33	1	16	0	0	10.1859	1.416667	40	2.429218
546										
547	46	35	1	12	0	0	10.0641	0	30	1.896119
548										
549	45	36	1	12	0	0	10.76923	.4166667	16	1.609438
550										
551	52	29	1	16	0	1	9.692307	1.75	24	2.079442
553										
554										
555	52	30	1	12	0	0	10.19231	8.916667	35	2.3302
557										
558	45	36	2	12	0	0	3.916667	.9166667	28	1.677096
560										
561										
562										
563										
564										
565										
566										
567										
568										
570	51	30	2	16	0	0	5.288462	4	35	2.327278
571										
572										
573										
574										
575										
576										
577										
579										
580										
582	45	36	1	16	0	0	12.26923	2.916667	40	2.634762
584	46	35	1	12	0	0	8.217949	.9166667	35	1.941615
585	45	36	1	12	0	0	10.94872	6.083333	40	2.483308
586	52	30	2	12	0	0	4.711538	2.166667	35	1.882514
587	45	36	1	18	0	0	11.82692	4.166667	35	3.087988
588										
589	52	29	1	10	0	0	8.961538	1.083333	6	1.609438
590	46	36	1	5	0	0	3.480769	1.583333	30	1.386294
591										
593										
594										
595	48	34	1	12	1	0	7.961538	4	40	1.446919
596	49	32	1	12	0	0	13.08333	13.08333	40	2.119339
597										
598	44	37	1	12	0	0	1.833333	1.833333	24	1.536867
599										
600										
601										
602	43	38	2	12	0	0	14	14	35	1.549688
604	45	36	1	12	0	0	1.25	.3333333	20	1.20896
606										
608										
609										
612										
614										
615										
616										
617	46	35	1	17	0	0	9.576923	8.333333	35	2.619583
618										
619										
620										
621										
622										
623										
624	43	38	1	12	0	0	3.217949	.5	25	1.609438
625										
626										
627										
628	43	38	1	12	0	0	10.02564	2.75	25	1.609438
630										
633										
634										
635	47	34	1	12	0	0	4.634615	.4166667	37	1.781709
636										
637										
638	50	31	1	16	0	0	7.230769	.5833333	6	2.302585
639										
641										
642	45	36	1	17	0	0	9.576923	1.083333	40	1.909543
643										
644	53	28	1	17	0	0	7.544872	.3333333	35	2.119863
645	52	29	1	15	0	0	5.064103	.5	40	1.976452
646	46	36	1	16	0	0	12.73077	9.25	15	2.733068
647										
648	46	35	2	13	0	0	12.40385	6.916667	38	2.208274
649										
651										
652										
653										
654										
655	43	38	1	13	1	0	6.871796	.5833333	24	1.763017
656										
658										
659	50	31	1	17	0	0	5.429487		40	2.014903
660										
661										
663										
664										
665	48	33	1	8	0	1	8.673077	3.166667	50	1.252763
666										
669										
670	43	38	1	16	0	0	13.91667	13.91667	40	2.712042
671	42	39	1	12	0	1	5.5	3.5	40	1.589235
672										
673										
674										
675										
676	52	29	1	14	0	0	8.442307	5.583333	32	2.460443
677										
678										
679	43	38	1	13	0	0	2.461539	2.083333	35	2.109
681	46	35	2	12	0	0	4.878205	1.583333	38	1.291273
683	43	38	1	17	0	0	4.166667	.1666667	45	1.896119
684	51	30	1	12	0	0	5.384615	2.083333	40	1.888094
685										
686										
687	53	28	1	12	0	0	11.91026	6.833333	40	1.7492
688	49	32	1	9	0	0	2.923077	2.083333	30	.9783261
689	51	30	1	15	0	0	4.948718	.3333333	10	2.302585
690										
691	43	38	1	12	1	0	8.269231	6.583333	38	2.275213
692										
693	46	35	1	12	0	0	5.916667	.1666667	25	1.252763
694	45	36	1	14	0	1	5.493589	.8333333	35	1.66203
695	46	35	1	12	0	0	2.711539	.3333333	30	1.791759
696	44	37	1	14	0	0	5.320513		35	1.427916
697	46	35	1	14	0	0	10.11539	5	40	1.835776
698										
699										
700										
701										
703										
705										
706	46	35	1	12	1	0	8.807693	.1666667	40	1.504077
707										
708										
709	47	35	2	14	0	0	5.403846	2.333333	40	1.568616
710	48	33	1	17	0	0	9.038462	5.75	35	2.444952
711										
712										
714	52	30	1	18	0	0	6.480769	2.25	35	2.141241
715	51	30	1	18	0	0	2.25	.25	8	1.94591
716	49	33	1	12	0	0	12.74359	6.416667	40	2.599722
718										
719										
720										
722	51	30	1	12	0	0	3.679488	.3333333	20	1.294727
723										
724										
725										
726										
727	50	31	1	12	0	0	12.5	12.5	45	1.816452
728										
729										
730										
731	46	35	1	12	1	1	11.88462	1.916667	40	2.211565
732	48	33	1	16	0	0	11.34615	10.5	35	1.742219
733										
734										
735	46	35	1	16	0	0	11.4359	2.166667	50	2.956471
736										
737	47	34	1	17	0	0	6.775641	.4166667	15	1.791759
738	45	36	1	12	0	0	11.83333	11.83333	18	3.064325
739										
740										
741										
742										
744										
745	49	32	1	12	0	0	8.884616	.4166667	38	1.95586
746										
747										
748	49	32	1	12	0	1	13.76923	3.833333	35	2.197225
749	53	28	1	12	0	0	10.58333	10.58333	35	2.362739
750	53	28	1	12	0	1	8.903846	1.083333	39	1.470176
751										
752	53	29	1	10	0	0	5.730769	1.583333	40	1.465626
753	50	31	1	13	0	0	4.02564	2.25	38	1.302912
754										
756										
757										
758										
759										
760										
761										
762	47	34	2	13	0	0	11.16667	11.16667	35	2.310553
763	51	30	2	15	0	0	2.134615	1.583333	35	1.816452
764	44	37	2	11	0	0	8.974359	.5833333	38	1.934415
765										
766										
767										
768	50	31	2	12	0	0	9.333334	2.416667	20	1.664951
769	46	35	1	12	0	0	8.057693	2	10	1.934415
770	47	34	1	18	0	0	12.41667	12.41667	40	2.30558
771	50	31	1	18	0	1	7.935897	4.416667	40	2.089391
772										
773	51	31	1	16	0	0	7.358974	3.75	10	2.995732
775										
776	42	39	2	10	1	1	13.41667	.1666667	28	1.20896
777										
778										
779	46	36	1	18	0	0	8.846154	.0833333	40	1.474763
780										
781										
783										
784	43	38	1	16	0	1	8.75	4.083333	60	1.750937
785	43	38	1	18	0	1	6.50641	.5	23	1.953027
786										
787										
789										
790	49	32	1	14	0	0	7.615385	1	24	2.140066
791	52	30	1	16	0	0	5.692308	.75	45	1.98238
792	52	30	1	10	0	0	5.153846	2.833333	40	1.609438
793										
794										
795	44	38	2	10	0	0	8.961538	4.833333	40	2.362739
796										
797										
798										
800	50	31	2	12	0	0	13.22436	1.416667	48	2.302585
801										
802										
803										
804										
805										
807										
808	49	32	1	12	0	0	9.076923	.75	40	1.704748
809										
810	48	34	1	12	0	0	15.58333	15.58333	40	2.284421
811										
812										
813										
814										
815										
816	52	30	2	16	0	0	6.551282	.5	40	1.502432
817	45	36	2	11	0	0	3.346154	.1666667	40	1.473789
818										
819	46	36	1	16	0	0	4.442308	2.333333	40	1.832582
820	46	35	1	18	0	1	8.955128	.25	24	1.791759
821										
822										
823										
824	44	38	1	10	1	0	8.083333	8.083333	40	1.931521
825										
826	48	34	1	12	0	0	9.980769	4.916667	30	1.857859
827										
828										
829										
830	47	34	1	11	0	0	8.102564	1.583333	38	1.526056
831	44	37	1	12	1	0	8.942307	.0833333	40	1.446919
832										
834										
835										
836	48	33	1	12	1	1	7.717948	5.416667	40	1.574846
837	52	29	1	12	1	1	4.923077	1.333333	30	1.234168
839	49	32	1	12	0	0	13.33333	13.33333	40	1.752671
840										
841	50	31	1	12	0	0	9.435898	2.5	40	1.832582
842	48	33	1	12	0	0	12.89744	10.5	35	1.805004
843	46	35	1	12	0	0	6.096154	2.166667	40	1.677096
844	48	33	1	12	0	0	7.115385	2.75	40	1.876407
845										
846										
847	47	34	1	14	0	0	7.128206	1.583333	40	1.568616
848										
849	53	28	1	12	0	0	10.5	10.5	38	2.001423
850										
851	47	34	1	12	0	0	10.80128	5.083333	38	.41871
852										
853	47	34	1	12	0	0	2.871795	1.75	40	1.238374
855	52	29	1	12	0	0	10.25	2.916667	40	1.757858
856	50	31	2	12	0	1	9.288462	.0833333	40	2.493032
857	52	29	2	12	0	0	11.58333	11.58333	40	1.832582
859										
860	48	33	1	14	0	0	12.03205	7	36	2.222459
861	51	30	1	16	0	0	7.391026	.9166667	40	1.94591
862										
863	44	37	1	12	0	0	3.416667	3.416667	30	1.283707
864	44	37	1	12	0	0	8.653846	1.666667	40	1.94591
866										
867	44	37	1	16	0	0	15.41667	15.41667	40	1.967112
868										
869										
870										
871										
872										
873										
874										
875	48	33	1	9	1	0	6.307693	.25	40	1.098612
876										
877	51	31	1	12	1	0	6.173077	.5833333	40	1.20896
878										
880	52	29	1	12	1	0	7.320513	3.25	40	2.013568
881										
882	51	30	1	12	0	1	7.910256	3.833333	40	1.853168
884	46	35	1	12	0	0	4.884615	3.5	40	1.663926
885										
888										
889	44	37	1	12	1	0	1.826923	.6666667	25	1.307021
890										
891	50	32	1	12	0	0	9.166667	1.416667	40	1.519513
895	49	32	1	10	1	0	5.384615	3.75	35	1.214912
896										
897										
898	48	33	1	16	0	0	10	10	50	1.816452
899	47	34	1	12	0	1	6.769231	2.833333	40	1.458615
900										
901										
902										
903	50	31	1	16	1	1	3.698718	2.333333	20	1.186914
904										
905	52	29	1	12	1	0	11.08333	11.08333	40	1.58374
906	53	28	1	16	1	1	3.961539	.75	40	1.377269
907										
908	51	30	1	16	0	0	7.935898	1.25	40	1.708377
909	53	28	1	16	1	0	3.826923	.3333333	20	1.882514
910	53	28	1	18	0	0	5.384615	2.833333	40	3.179303
911	46	35	1	12	1	0	6.76282	3.75	40	1.463255
912										
913										
914										
915										
916	47	34	1	18	0	0	8.666667	8.666667	43	2.239645
917										
918										
919										
920	53	28	1	16	1	0	5.141026	.0833333	168	.0392207
922										
924	47	34	1	17	0	0	7.967949	6.333333	40	2.100469
925	49	33	1	12	1	0	8.980769	2.666667	35	1.458615
926										
927										
928										
929										
932	46	35	1	12	0	0	11.60897	5.416667	35	1.786747
933										
934										
935	51	30	1	13	0	1	9.551282	4.25	40	1.680828
936										
937	48	33	1	12	0	0	9.756411	7.416667	40	1.656321
938	45	36	1	16	0	1	8.102564	1.25	37	2.05284
939										
940	43	38	1	11	1	0	13.91667	13.91667	35	1.677096
941	47	34	1	12	0	0	10.85897	4.583333	25	1.266947
942	42	39	1	12	0	0	9.538462	8.5	30	1.499623
943										
944										
945										
947	46	35	1	17	0	1	11.23718	10.33333	35	2.396075
948										
949										
950										
951										
952										
953										
954										
955										
956	46	35	1	10	0	1	4.961538	.25	48	2.456164
957										
958	52	29	1	12	1	0	8.5	8.5	18	1.425515
959	44	37	1	15	0	0	4.480769	1.25	40	1.321756
960	47	34	1	14	1	0	8.826923	.4166667	15	1.55959
961	48	33	1	13	1	0	9.538462	2.75	40	1.551808
962										
964	50	31	1	13	1	0	8.730769	3.75	40	1.824549
965	44	37	1	13	1	0	9.083334	7.166667	43	1.704748
966	49	32	1	7	1	0	5.596154	1.166667	40	1.178655
967										
968	48	33	1	12	1	0	11.75	5.583333	40	1.671473
969	46	35	1	12	0	0	7.596154	1.416667	40	1.701105
970										
972	53	28	1	13	0	0	6.326923	4.25	50	1.646733
973										
975	49	33	1	17	1	0	9.5	9.5	40	2.033397
976										
977										
978	43	38	1	10	1	0	3.865385	1.166667	40	1.599387
979	50	31	1	16	0	0	8	8	37	2.079442
980	51	30	1	14	0	0	6.134615	0	16	2.009555
981	44	37	1	12	1	0	8.98718	5.5	32	1.52108
982	51	30	1	12	1	0	6.269231	1.5	40	1.609438
983										
984	49	32	1	13	1	0	9.230769	3.333333	40	1.900614
985										
986										
987	51	30	1	12	1	1	6.583333	2.75	40	1.252763
988										
989										
990	48	33	1	14	1	0	10.86539	6.416667	38	1.989243
991	46	35	1	15	1	0	13.83333	13.83333	40	1.726331
992										
993	47	35	1	15	1	0	14.41667	14.41667	40	2.157559
994										
995										
996										
997										
998										
999	47	34	1	10	1	1	1.358974	.25	35	1.20896
1000	46	35	1	9	1	0	5.057693	2.166667	37	1.088562
1001	42	39	1	12	1	0	6.019231	.4166667	33	1.252763
1002	48	33	1	12	1	0	10.33974	9.083333	40	1.609438
1003	49	32	1	12	1	0	12.46795	.3333333	12	1.416489
1004										
1005										
1006										
1007	48	33	1	12	0	0	6.455128	.9166667	15	.0198021
1008	51	31	1	15	0	0	6.576923	2.416667	12	2.266957
1009	50	31	1	18	0	0	6.5	6.5	40	2.184927
1010										
1011	51	31	1	14	0	0	12.33974	2	40	2.544746
1013										
1014	43	39	1	13	1	0	7.730769	4.666667	24	1.713798
1015										
1016										
1017	43	38	1	13	0	0	11.08974	4.416667	18	1.619388
1018										
1019										
1020										
1021										
1022										
1023	44	37	2	14	0	0	13.51923	.5	40	2.262804
1025										
1026										
1027										
1028	49	33	1	12	0	0	11.21154	7	40	2.024193
1029	49	32	1	16	0	0	9.961538	4.833333	40	2.326301
1030	51	30	1	16	0	0	11.51282	5.083333	45	2.201658
1031										
1032	50	31	2	12	0	0	4.961538	.4166667	32	1.465567
1033	50	31	2	18	0	0	9.833333	9.833333	40	2.039921
1034	42	39	2	12	0	0	6.576923	2.833333	40	1.793424
1035										
1037	51	30	1	12	1	0	10.76282	2.583333	40	1.532556
1038										
1039										
1040	51	30	1	8	1	1	1.833333	1.416667	40	1.20896
1041										
1042										
1043										
1044	46	35	1	15	0	0	13.58333	13.58333	40	2.782538
1045	44	38	1	16	0	0	6.365385	2.666667	38	2.362739
1046										
1047										
1048	47	34	1	11	0	0	4.487179	.3333333	15	1.763017
1049										
1050										
